"","P7_4_Ctrl1","P7_4_Ctrl2","P8_4_Ctrl3","P8_4_Ctrl4","P8_4_Ctrl5","P8_4_Lps3","P8_4_Lps5","P8_4_Lps4","P7_4_Lps1","P7_4_Lps2","P4_5_Ctrl1","P4_5_Ctrl3","P4_5_Ctrl2","P4_5_Lps2","P4_5_Lps3","P4_5_Lps1"
"GM10344",18.984932879738,27.2645685267942,20.9229176328841,19.0011771917076,19.6598878619655,21.3754281561225,15.6895728890316,15.8710076071864,23.2186479343803,16.9167004342917,15.5383738470185,36.6232401841104,15.4404700353421,10.3953822477978,37.4264628081411,20.2997638680494
"GM10359",9210.22377105687,8556.83336230922,12338.9829840282,11638.2210299209,11255.2858009753,11494.6364909549,11684.6029673577,11954.8364801131,8332.76300280317,8157.23294941546,6944.73908762628,9244.21097060994,8613.20886804834,7326.66540824792,7508.68410088331,8044.00208232184
"GM10364",5.06264876793012,9.69406880952684,8.61531902530523,5.88131674981426,7.72352737434359,6.10726518746356,9.08343693575512,7.93550380359318,6.82901409834714,6.76668017371668,4.57010995500545,2.52574070235244,3.86011750883553,12.4744586973574,16.3740774785617,5.29559057427376
"GM10369",26.5789060316331,16.964620416672,19.0767778417473,13.1198604418934,19.6598878619655,9.92430592962829,10.7349709240742,8.92744177904232,20.4870422950414,16.9167004342917,3.65608796400436,16.4173145652909,3.86011750883553,8.31630579823828,2.33915392550882,6.17818900331939
"GM10371",13.9222841118078,8.48231020833598,7.99993909492628,9.04817961509887,8.42566622655665,10.6877140780612,13.2122719065529,18.8468215335338,8.19481691801656,23.6833806080084,20.108483802024,2.52574070235244,12.8670583627851,14.553535146917,7.01746177652645,11.4737795775931
"GM10382",6.32831095991265,7.27055160714513,13.5383584683368,23.0728580185021,11.9363604876219,8.3974896327624,14.863805894872,13.8871316562881,6.82901409834714,7.89446020266946,11.8822858830142,11.365833160586,20.5872933804561,12.4744586973574,63.1571559887381,12.3563780066388
"GM10390",10.1252975358602,7.87643090774055,4.92303944303156,3.61927184603955,7.72352737434359,3.81704074216473,8.25766994159557,5.95162785269488,9.56061973768599,10.150020260575,8.22619791900981,1.26287035117622,5.14682334511404,22.8698409451553,14.0349235530529,8.82598429045627
"GM10399",6.32831095991265,5.45291370535884,6.76917923416839,6.33372573056921,3.51069426106527,4.58044889059767,4.95460196495734,2.97581392634744,6.82901409834714,6.76668017371668,5.48413194600654,3.78861105352867,12.8670583627851,8.31630579823828,14.0349235530529,10.5911811485475
"GM10401",92.3933400147247,87.2466192857415,63.3841328290313,33.4782645758658,23.1705821230308,50.3849377965744,41.2883497079778,44.6372088952116,58.7295212457854,80.0723820556474,81.347957199097,128.812775819975,69.4821151590395,83.1630579823828,182.454006189688,60.0166931751026
"GM10409",11.3909597278428,16.3587411160765,6.76917923416839,10.8578155381186,8.42566622655665,9.92430592962829,5.7803689591169,8.92744177904232,12.2922253770248,11.2778002895278,8.22619791900981,1.26287035117622,6.43352918139255,2.07907644955957,2.33915392550882,6.17818900331939
"GM10417",17.7192706877554,13.9352239136948,17.8460179809894,16.7391322879329,14.7449158964741,24.4290607498542,20.6441748539889,21.8226354598812,13.6580281966943,27.0667206948667,21.9365277840262,18.9430552676433,12.8670583627851,24.9489173947148,28.0698471061058,29.1257481585057
"GM10419",36.7042035674934,24.2351720238171,35.0766560315998,24.4300849607669,18.9577490097525,29.0095096404519,29.727611789744,30.7500772389236,15.0238310163637,24.8111606369612,35.6468576490425,64.4063879099873,21.8739992167347,29.107070293834,145.027543381547,25.5953544423232
"GM10420",16.4536084957729,24.2351720238171,12.9229785379578,24.8824939415219,18.9577490097525,15.2681629686589,18.1668738715102,15.8710076071864,28.681859213058,20.3000405211501,0.91402199100109,22.731666321172,7.72023501767105,12.4744586973574,14.0349235530529,11.4737795775931
"GM10425",60.7517852151615,57.5585335565656,71.9994518543365,58.3607585173877,40.7240534283571,200.776343037865,195.706777615815,210.290850795219,166.62794399967,177.061464545587,95.0582870641133,85.8751838799831,56.6150567962544,133.060892771812,217.54131507232,119.15078792116
"GM1043",7.59397315189518,6.05879300595427,5.5384193734105,4.07168082679449,4.91497196549138,6.10726518746356,8.25766994159557,6.94356582814403,12.2922253770248,12.4055803184806,4.57010995500545,2.52574070235244,11.5803525265066,4.15815289911914,4.67830785101764,7.06078743236502
"GM10430",16.4536084957729,13.3293446130994,11.076838746821,6.33372573056921,11.9363604876219,6.10726518746356,4.12883497079778,7.93550380359318,13.6580281966943,13.5333603474334,3.65608796400436,1.26287035117622,9.00694085394956,8.31630579823828,2.33915392550882,3.53039371618251
"GM10433",7.59397315189518,6.6646723065497,14.7691183290947,6.33372573056921,7.72352737434359,7.63408148432945,9.90920392991468,6.94356582814403,8.19481691801656,7.89446020266946,4.57010995500545,2.52574070235244,2.57341167255702,8.31630579823828,2.33915392550882,7.06078743236502
"GM10443",3793.18958937164,4428.37180805198,4772.27136008872,5603.99004461148,5134.74142623406,5488.90458723288,5050.39093627985,5321.74723828467,4731.1409673349,4870.88194504706,4426.60850241828,7421.88905386265,4684.89594989005,3862.92404328168,5108.71217331126,3797.82104018333
"GM10447",21.516257263703,22.4175341220308,19.6921577721262,15.834314326423,25.2769986796699,12.9779385233601,12.3865049123933,20.8306974844321,17.7554366557026,18.0444804632445,13.7103298650163,18.9430552676433,10.2936466902281,10.3953822477978,2.33915392550882,11.4737795775931
"GM1045",2.53132438396506,2.42351720238171,1.84613979113683,1.80963592301977,3.51069426106527,3.05363259373178,2.47730098247867,2.97581392634744,5.46321127867771,2.25556005790556,5.48413194600654,31.5717587794055,7.72023501767105,27.0279938442744,11.6957696275441,15.0041732937757
"GM10451",5.06264876793012,10.9058274107177,12.9229785379578,7.23854369207909,12.638499339835,7.63408148432945,7.43190294743601,3.96775190179659,6.82901409834714,3.38334008685834,1.82804398200218,5.05148140470489,2.57341167255702,2.07907644955957,2.33915392550882,7.06078743236502
"GM10463",8.85963534387771,10.2999481101223,7.99993909492628,12.6674514611384,6.31924966991748,7.63408148432945,8.25766994159557,6.94356582814403,2.73160563933885,6.76668017371668,10.054241901012,1.26287035117622,12.8670583627851,12.4744586973574,2.33915392550882,12.3563780066388
"GM10471",5.06264876793012,1.81763790178628,6.76917923416839,5.42890776905932,11.9363604876219,0.763408148432945,2.47730098247867,4.95968987724574,1.36580281966943,4.51112011581112,7.31217592800872,29.0460180770531,11.5803525265066,2.07907644955957,72.5137716907734,7.06078743236502
"GM10478",24.0475816476681,20.5998962202445,12.9229785379578,14.4770873841582,20.3620267141786,27.482693343586,31.3791457780632,25.7903873616778,46.4372958687605,29.3222807527723,40.2169676040479,32.8346291305818,23.1607050530132,31.1861467433936,11.6957696275441,28.2431497294601
"GM10479",10.1252975358602,7.27055160714513,19.6921577721262,13.1198604418934,9.1278050787697,11.4511222264942,9.08343693575512,19.8387595089829,16.3896338360331,16.9167004342917,16.4523958380196,1.26287035117622,7.72023501767105,14.553535146917,2.33915392550882,19.4171654390038
"GM10489",3.79698657594759,4.24115510416799,3.07689965189472,2.26204490377472,1.40427770442611,2.29022444529884,4.12883497079778,1.98387595089829,4.09740845900828,2.25556005790556,9.1402199100109,1.26287035117622,5.14682334511404,6.23722934867871,2.33915392550882,0.882598429045627
