"","X685.2_CTRL","X697.3_CTRL","X697.1_CTRL","X468.4_CTRL","X468.4_LPS","X685.2_LPS","X697.3_LPS","X697.1_LPS","X685.1_CTRL","X697.5_CTRL","X697.2_CTRL","X468.6_CTRL","X697.5_LPS","X697.2_LPS","X685.1_LPS","X468.6_LPS","Gene_name"
"D330023K18RIK",50.1741372366167,32.7485840006982,26.0343071347862,43.4468066710757,25.8245010226969,30.754968691874,52.2272975809125,28.3460869996618,45.1591396109983,57.7577294322509,39.1010083620396,70.5835962829034,55.3925813050292,32.604483201574,38.2744375892252,61.7845777623819,"D330023K18RIK"
"D330041H03RIK",11.5786470546038,11.1012149154909,13.0171535673931,7.32837702885614,10.3298004090788,14.130661290861,9.7926182964211,11.1525588195391,18.9038258836737,21.1778341251587,11.6013980854403,17.6458990707259,3.43139884190446,4.34726442687653,5.88837501372696,15.4461444405955,"D330041H03RIK"
"D330045A20RIK",23.1572941092077,25.5327943056291,32.1600264606183,35.0715186380972,20.6596008181575,17.4555227710636,21.2173396422457,13.9406985244238,14.7029756873018,42.3556682503173,33.9448314351772,26.4688486060888,8.82359702204005,8.69452885375306,7.52403473976223,10.5684146172495,"D330045A20RIK"
"D330050G23RIK",9.00561437580299,9.99109342394182,3.82857457864504,12.5629320494677,10.3298004090788,10.8057998106584,8.16051524701758,10.2231789179108,5.77616902001142,9.62628823870848,4.7264955162905,26.4688486060888,15.1961948712912,26.0835865612592,11.4496180822469,8.94250467613423,"D330050G23RIK"
"D330050I16RIK",24.4438104486081,22.7574905767564,20.6743027246832,30.883874621608,10.3298004090788,23.2740303614181,34.2741640374738,16.2641482784945,24.6799949036851,11.5515458864502,24.0621589920243,35.2917981414517,19.6079933823112,21.7363221343826,14.3938055891103,18.6979643228261,"D330050I16RIK"
"D3BWG0562E",10.2921307152034,5.55060745774546,16.8457281460382,5.75801052267268,15.4947006136182,7.48093833045583,31.0099579386668,8.3644191146543,12.0774443145693,7.70103059096678,7.30458397972168,8.82294953536293,9.31379685659783,10.8681610671913,17.3379930959738,16.2590994111531,"D3BWG0562E"
"D3ERTD254E",545.482927905781,507.880582383709,610.274787836019,506.704925995196,480.335719022163,525.328113872009,422.714689795511,590.156237533943,539.809250233794,404.304106025756,484.680631125062,317.626183273065,391.179467977109,447.768235968282,482.519619180404,437.36977416002,"D3ERTD254E"
"D3ERTD751E",122.219052243041,114.342513629556,133.234395336847,134.004608527655,118.792704704406,77.3030294147103,70.1804311243512,94.7967499660821,189.038258836737,140.543808285144,160.271166143305,211.75078884871,142.157952021756,130.417932806296,119.403160000574,165.842813993762,"D3ERTD751E"
"D430019H16RIK",238.005522789079,109.346966917586,356.057435813988,101.026911897803,56.8139022499332,98.9146290360271,75.0767402725617,118.960627408417,29.4059513746036,30.8041223638671,51.1320878580517,35.2917981414517,19.6079933823112,36.9517476284505,19.9550486576303,23.5756941461721,"D430019H16RIK"
"D430020J02RIK",128.651633940043,78.8186258999855,127.108676011015,30.883874621608,41.3192016363151,147.125120498965,106.086698211229,184.481910473209,62.4876466710326,21.1778341251587,51.5617692686236,17.6458990707259,31.3727894116979,41.299012055327,89.3070210415255,52.8420730862477,"D430020J02RIK"
"D430036J16RIK",9.00561437580299,15.5417008816873,16.0800132303092,15.1802095597734,10.3298004090788,9.14336907055713,8.16051524701758,27.8813970488477,8.92680666729037,13.4768035341919,11.1717166748684,17.6458990707259,14.2157952021756,45.6462764822035,15.7023333699386,8.94250467613423,"D430036J16RIK"
"D430041D05RIK",23.1572941092077,40.5194344415418,55.8971888482175,5.23455502061153,10.3298004090788,9.97458444060778,34.2741640374738,21.3757377374499,2.10042509818597,5.77577294322509,6.01553974800609,17.6458990707259,5.88239801469336,10.8681610671913,3.59845139727759,6.50363976446126,"D430041D05RIK"
"D430042O09RIK",912.140084634903,802.617838389993,815.486385251393,817.11403871746,810.889332112683,1037.35678182321,794.834185059512,812.74272397391,1225.59804479151,1053.11593331471,1105.99995081198,1182.27523773863,932.360085328898,1047.69072687724,1113.2300095396,1036.51758746101,"D430042O09RIK"
"D5ERTD579E",1702.06111702677,1825.59479285248,1924.241583227,1652.54902000706,2034.97068058852,1881.04038242462,1646.79197684815,2136.17970389255,2180.76635819158,2146.66227723199,2033.68211623663,2002.80954452738,2027.95671556554,2632.26861047374,2520.22450587514,2124.25133806716,"D5ERTD579E"
"D5ERTD605E",15.4381960728051,19.9821868478836,28.3314518819733,21.9851310865684,15.4947006136182,7.48093833045583,8.16051524701758,13.0113186227956,10.5021254909298,11.5515458864502,8.1639468008654,17.6458990707259,7.3529975183667,4.34726442687653,5.56124306851991,1.62590994111531,"D5ERTD605E"
"D630003M21RIK",12.8651633940043,30.5283410176,19.9085878089542,22.5085865886296,154.947006136182,118.032582547192,217.069705570668,201.210748702517,5.25106274546492,11.5515458864502,6.44522115857795,8.82294953536293,63.7259784925115,47.8199086956418,36.965909808397,16.2590994111531,"D630003M21RIK"
"D630010B17RIK",2.57303267880086,1.66518223732364,2.29714474718702,1.57036650618346,5.16490020453938,9.97458444060778,1.63210304940352,5.11158945895541,45.6842458855448,7.70103059096678,47.264955162905,35.2917981414517,7.84319735292449,56.5144375493949,60.8465418085119,22.7627391756144,"D630010B17RIK"
"D630023F18RIK",7.71909803640257,1.66518223732364,7.65714915729007,4.71109951855038,5.16490020453938,6.64972296040518,1.63210304940352,7.43503921302605,7.87659411819739,3.85051529548339,9.45299103258099,35.2917981414517,5.39219818013558,10.8681610671913,8.17829863017633,4.87772982334594,"D630023F18RIK"
"D630029K05RIK",6.43258169700214,3.33036447464728,8.42286407301908,5.75801052267268,10.3298004090788,5.81850759035454,1.63210304940352,6.97034926221192,1.57531882363948,7.70103059096678,0.859362821143727,26.4688486060888,1.96079933823112,8.69452885375306,4.25271528769169,4.06477485278829,"D630029K05RIK"
"D630032N06RIK",11.5786470546038,10.5461541697164,7.65714915729007,6.80492152679499,15.4947006136182,12.4682305507597,3.26420609880703,8.3644191146543,4.72595647091843,5.77577294322509,3.43745128457491,8.82294953536293,2.94119900734668,4.34726442687653,2.28992361644937,2.43886491167297,"D630032N06RIK"
"D630039A03RIK",1.28651633940043,12.7663971528146,9.95429390447709,12.0394765474065,10.3298004090788,13.2994459208104,11.4247213458246,7.89972916384018,12.6025505891158,23.1030917729004,6.01553974800609,44.1147476768146,32.3531890808135,15.2154254940678,15.7023333699386,61.7845777623819,"D630039A03RIK"
"D630041G03RIK",27.016843127409,29.4182195260509,26.0343071347862,10.9925655432842,15.4947006136182,9.14336907055713,6.52841219761406,16.2641482784945,8.40170039274388,9.62628823870848,5.58585833743422,26.4688486060888,4.9019983455778,6.52089664031479,3.59845139727759,3.25181988223063,"D630041G03RIK"
"D630045J12RIK",564.780672996788,357.459120278808,618.697651909038,385.78670501907,273.739710840587,401.477023734463,332.949022078317,485.13630864995,226.845910604085,161.721642410302,213.551661054216,149.99014210117,158.824746396721,186.932370355691,196.933431014646,191.857373051607,"D630045J12RIK"
"D630045M09RIK",7.71909803640257,20.5372475936582,12.2514386516641,28.2665971113023,15.4947006136182,10.8057998106584,11.4247213458246,8.3644191146543,41.4833956891729,11.5515458864502,21.913751939165,8.82294953536293,10.2941965257134,17.3890577075061,31.4046667398771,17.8850093522685,"D630045M09RIK"
"D6ERTD527E",21.8707777698073,16.6518223732364,21.4400176404122,9.9456545391619,15.4947006136182,10.8057998106584,6.52841219761406,19.9816678850075,5.77616902001142,7.70103059096678,5.58585833743422,35.2917981414517,16.1765945404068,8.69452885375306,7.85116668496928,14.6331894700378,"D6ERTD527E"
"D6WSU163E",600.8031305,574.487871876655,610.274787836019,555.386287686883,444.181417590387,536.133913682668,471.677781277616,503.723906682515,701.541982794114,716.195844959911,766.551636460204,573.49171979859,499.513631414378,476.02545474298,562.339813810925,602.399633183224,"D6WSU163E"
"D730001G18RIK",3.85954901820128,1.11012149154909,4.59428949437404,1.57036650618346,10.3298004090788,0.831215370050648,1.63210304940352,1.39406985244238,2.10042509818597,1.9252576477417,1.28904423171559,8.82294953536293,1.96079933823112,4.34726442687653,1.63565972603527,4.06477485278829,"D730001G18RIK"
"D7ERTD715E",54.033686254818,44.4048596619637,109.497232949248,64.908482255583,51.6490020453938,42.391983872583,40.8025762350879,90.1498504579408,78.7659411819739,30.8041223638671,64.8818929963514,26.4688486060888,23.5295920587735,54.3408053359566,60.5194098633049,17.0720543817108,"D7ERTD715E"
"D830031N03RIK",2679.81353497109,2379.54541713548,2547.53352463041,2329.90043967419,3264.21692926889,4028.06968326544,2921.46445843229,3402.45981986105,3405.83929670855,1673.04889588753,2156.57099966018,2205.73738384073,1821.58258521671,2753.99201442628,3935.72443278606,2844.52944198124,"D830031N03RIK"
"D8ERTD738E",1137.28044402998,1213.36279026316,959.440789408446,1326.95969772502,1141.4429452032,1242.66697822572,1361.17394320253,973.525446955598,1168.36146086595,1366.9329298966,1127.91370275114,1526.37026961779,1470.10930383878,1028.1280369563,1256.18666959508,1642.98199549702,"D8ERTD738E"
"D8ERTD82E",294.612241722698,466.806087196393,396.640326347626,273.243772075922,284.069511249666,193.673181221801,373.751598313405,299.260328324298,380.702049046207,279.162358922546,459.759109311894,167.636041171896,353.924280550717,326.04483201574,249.601674192982,178.037138552127,"D8ERTD82E"
"D930015E06RIK",638.112104342612,529.527951468917,573.520471881026,383.169427508764,377.037714931375,695.727264732392,517.376666660915,746.756750958304,414.308850617182,394.677817787048,539.67985167826,194.104889777984,260.296112150181,343.433889723246,305.868368768595,284.53423969518,"D930015E06RIK"
"D930015M05RIK",11.5786470546038,9.99109342394182,10.7200088202061,7.32837702885614,15.4947006136182,7.48093833045583,11.4247213458246,8.82910906546843,7.35148784365089,3.85051529548339,5.15617692686236,8.82294953536293,3.92159867646224,4.34726442687653,5.88837501372696,7.31659473501891,"D930015M05RIK"
"D930016D06RIK",156.954993406852,114.897574375331,192.96015876371,139.239163548267,134.287405318024,128.83838235785,128.936140902878,186.340670276465,171.184645502157,148.244838876111,168.864794354742,141.167192565807,129.902956157812,158.675151580993,219.505535233933,172.346453758223,"D930016D06RIK"
"D930048N14RIK",34.7359411638115,27.1979765429527,31.3943115448893,17.7974870700792,25.8245010226969,29.9237533218233,16.3210304940352,30.6695367537324,28.3557388255106,11.5515458864502,17.6169378334464,17.6458990707259,8.82359702204005,13.0417932806296,14.7209375343174,14.6331894700378,"D930048N14RIK"
"DQ267100",3.85954901820128,1.66518223732364,4.59428949437404,2.61727751030576,5.16490020453938,5.81850759035454,1.63210304940352,1.39406985244238,2.10042509818597,1.9252576477417,2.57808846343118,17.6458990707259,0.980399669115561,2.17363221343826,2.61705556165643,3.25181988223063,"DQ267100"
"DQ267102",9.00561437580299,12.21133640704,10.7200088202061,8.8987435350396,15.4947006136182,8.31215370050648,6.52841219761406,7.89972916384018,7.35148784365089,1.9252576477417,5.58585833743422,8.82294953536293,2.4509991727889,6.52089664031479,4.9069791781058,8.94250467613423,"DQ267102"
"DAAM1",2063.57220839829,2042.06848370455,2420.42484861939,1355.74975033839,3279.71162988251,3048.06676197573,3262.57399575763,4338.3453808007,1267.08144048069,1430.46643227208,1252.09163040641,1596.95386590069,3230.90710957033,4421.16792213343,3143.41086149457,2464.06651576026,"DAAM1"
"DAAM2",670.275012827623,623.333217504815,765.714915729007,386.833616023192,268.574810636048,369.059624302488,478.20619347523,392.198318487124,812.86451299797,367.724210718664,671.592044723822,555.845820727864,271.080508510453,362.99657964419,402.045160659468,442.247503983365,"DAAM2"
"DAB1",2.57303267880086,3.88542522042182,4.59428949437404,5.75801052267268,10.3298004090788,1.6624307401013,11.4247213458246,2.32344975407064,2.10042509818597,5.77577294322509,2.14840705285932,8.82294953536293,1.96079933823112,2.17363221343826,2.61705556165643,2.43886491167297,"DAB1"
"DAB2",3842.82430578908,2179.16848791087,3879.11176308315,2593.19855721095,2499.81169899706,2785.40270503972,1281.20089378176,2659.88527846007,5111.38447643556,3482.79108476473,4701.14431306676,4314.42232279247,3605.90998300703,3977.74695059202,4284.44708637678,5245.185470038,"DAB2"
"DAB2IP",1866.73520847002,2427.28064127209,1980.90448699094,1858.26703231709,2489.48189858798,2040.63373347434,3104.25999996549,2031.62446495937,1649.88391462508,1314.95097340758,1321.27033750848,1588.13091636533,1543.14907918789,1156.37233754916,1651.03492746,1833.21345860752,"DAB2IP"
"DACH1",12.8651633940043,41.0744951873164,28.3314518819733,61.2442937411549,36.1543014317757,19.9491688812156,42.4346792844914,14.8700784260521,24.6799949036851,77.0103059096678,34.3745128457491,44.1147476768146,53.4317819667981,45.6462764822035,29.7690070138418,24.3886491167297,"DACH1"
"DACH2",59.1797516124197,57.1712568147782,68.1486274998816,70.6664927782556,61.9788024544726,61.509937383748,70.1804311243512,65.0565931139779,18.9038258836737,65.4587600232177,20.1950262968776,35.2917981414517,34.8041882536024,39.1253798418888,23.8806320001149,35.7700187045369,"DACH2"
"DACT1",207.129130643469,164.297980749266,239.668768623179,93.6985348689464,30.9894012272363,93.9273368157232,124.039831754667,131.042566129584,446.865439639065,53.9072141367675,299.91762457916,123.521293495081,64.706378161627,195.626899209444,305.541236823388,162.590994111531,"DACT1"
"DACT2",29.5898758062098,42.73967742464,33.6914562920763,44.493717675198,25.8245010226969,36.5734762822285,35.9062670868773,34.3870563602455,139.15316275482,15.4020611819336,136.209007151281,17.6458990707259,28.4315904043513,230.405014624456,218.851271343519,22.7627391756144,"DACT2"
"DACT3",738.460378815846,793.736866457601,734.320604184118,504.611103986951,325.388712885981,408.126746694868,770.35263931846,443.314213076678,361.798223162533,315.742254229638,356.205889364075,458.793375838872,337.747686010311,186.932370355691,215.579951891448,289.411969518526,"DACT3"
"DAD1",1906.61721499143,2193.04500655523,1725.92142005318,2440.87300611116,1936.83757670227,2010.70998015252,2147.84761301503,1733.75820648751,2019.55873190581,2140.88650428877,1838.606755837,2743.93730549787,2592.17672514154,1847.58738142252,2037.70488669473,2471.38311049528,"DAD1"
"DAG1",11619.8155774647,11505.8541991606,11811.9182900357,11785.0771734048,11006.4023358734,10720.1846275432,10327.9480966254,10380.244121286,15425.5219210778,10074.8732706323,12125.609406338,12025.6802166997,9261.8356741347,10172.5987588911,13553.0764899282,11699.2349812952,"DAG1"
"DAGLA",316.483019492505,305.283410176,359.120295476904,350.715186380972,330.553613090521,389.840008553754,316.627991584282,378.722309913514,258.352287076874,331.144315411572,411.634791327845,229.396687919436,255.394113804604,232.578646837894,237.497792220321,222.749661932798,"DAGLA"
"DAGLB",446.421169771948,479.572484349208,405.063190420645,666.358854123848,500.99531984032,432.231992426337,409.657865400283,279.743350390105,681.587944361347,1110.87366274696,941.431970562952,591.137618869316,606.867395182532,467.330925889227,400.082368988226,553.622334949764,"DAGLB"
"DAK",572.49977103319,549.5101383168,603.383353594458,499.900004468401,433.851617181308,565.226451634441,473.30988432702,559.022010829396,717.295171030509,463.987093105749,475.657321503053,608.783517940042,473.533040182816,404.295591699517,591.454556934352,609.716227918243,"DAK"
"DALRD3",420.69084298394,360.23442400768,376.731738538672,460.640841813815,366.707914522296,376.540562632944,401.497350153265,299.725018275113,592.84498396299,517.894307242516,515.617692686236,599.960568404679,554.906212719407,426.0319138339,490.69791781058,603.212588153782,"DALRD3"
"DANCR",60.4662679518201,73.8230791880146,73.5086319099847,49.7282726958095,61.9788024544726,68.9908757142038,91.3977707665969,68.774112720491,64.5880717692186,65.4587600232177,43.82750387833,79.4065458182663,71.5691758454359,58.6880697628331,81.7829863017633,78.8566321440927,"DANCR"
"DAND5",70.7583986670235,91.0299623070255,91.8857898874809,85.8467023380291,46.4841018408545,55.6914297933934,53.859400630316,65.521283064792,97.1446607911011,96.2628823870848,86.7956449355164,79.4065458182663,65.6867778307426,39.1253798418888,57.9023543016484,99.9934613785918,"DAND5"
"DAP",5358.34055360278,4546.50256863931,4477.1351122675,4989.57784564691,5097.75650188037,5411.21205902972,4426.26346998233,4339.27476070233,2253.75613035354,3280.63903175185,2609.8848878135,3140.9700345892,3185.80872479101,2401.86359584928,2085.13901874976,3171.33734014542,"DAP"
"DAP3",1151.43212376338,1226.68424816175,1021.4636975825,925.469327644118,867.703234362617,1082.24241180594,1104.93376444618,923.338932267672,810.764087899784,720.046360255394,782.449848651363,776.419559111937,722.554556138168,786.854861264652,774.321314305095,765.803582265313,"DAP3"
"DAPK1",1579.84206478373,1281.08020124765,1534.49269112093,1471.4334162939,1239.57604908945,1061.46202755468,1075.55590955692,1036.72328026632,2131.40636838421,2562.5179291442,2405.35653638129,1517.54732008242,2096.58469240363,1910.62271561223,1627.15429545988,1385.27526983025,"DAPK1"
"DAPK2",2.57303267880086,10.5461541697164,9.18857898874809,6.28146602473384,5.16490020453938,5.81850759035454,11.4247213458246,19.9816678850075,2.62553137273246,3.85051529548339,2.57808846343118,8.82294953536293,3.43139884190446,8.69452885375306,1.63565972603527,2.43886491167297,"DAPK2"
"DAPK3",899.274921240899,949.153875274473,833.863543228889,864.748489405025,852.208533748998,906.855968725257,1212.65256570681,819.713073236122,871.676415747177,897.17006384763,895.026378221191,1155.80638913254,1069.12583917052,882.494678655935,818.15699496284,836.530664703829,"DAPK3"
"DAPP1",423.263875662741,297.512559735157,467.851813510423,277.954871594472,304.729112067824,462.15574574816,375.383701362809,468.872160371455,485.198197680959,329.21905776383,407.767658632698,405.855678626695,310.296495275075,562.97074328051,648.37551540038,347.944727398677,"DAPP1"
"DARS",1452.47694718308,1443.15793901382,1516.11553314343,1713.26985824615,1590.78926299813,1477.90092795005,1268.14406938653,1544.62939650616,1907.18598915286,1738.50765591075,1901.76992319107,1341.08832937516,1672.56183551115,1864.97643913003,1905.54358083109,1579.57150779353,"DARS"
"DARS2",451.56723512955,339.697176414022,358.354580561175,280.572149104778,278.904611045127,334.979794130411,365.591083066388,348.052773159782,361.798223162533,277.237101274804,310.659659843457,220.573738384073,174.51114110257,193.453266996006,227.029569973695,230.879211638375,"DARS2"
"DAXX",711.443535688436,759.878160965353,705.989152302145,639.139168016668,2422.33819592897,1881.04038242462,1703.91558357727,2118.0567958108,684.738582008626,708.494814368944,715.849230012724,538.199921657138,6298.08747439836,11839.7746665982,5372.16080419023,1543.80148908899,"DAXX"
"DAZAP1",1335.40396029764,1216.6931547378,1089.61232508238,850.091735347312,955.506537839786,1276.7468083978,1333.42819136267,1018.60037218457,892.680666729037,689.242237891527,893.307652578904,661.721215152219,765.692141579253,952.05090948596,899.939981264604,699.954229650143,"DAZAP1"
"DAZAP2",2425.08329976981,2409.5186974073,2479.38489713053,2795.77583650862,2561.79050145153,2640.77123065091,2214.76383804057,2598.5462049526,3555.4945849543,3829.33746135823,4161.03477997792,3123.32413551848,4310.32714526656,4684.17741995946,3876.18641875837,3531.47639210246,"DAZAP2"
"DBF4",756.471607567451,594.470058724539,821.612104577225,405.154558595332,418.35691656769,883.581938363839,589.189200834669,784.396636974248,477.321603562762,433.182970741882,579.640222861443,299.98028420234,317.649492793442,426.0319138339,491.679313646201,276.404689989603,"DBF4"
"DBI",2413.5046527152,2239.67010920029,1999.28164496844,2341.9399162216,2566.95540165607,2676.51349156309,2129.89447947159,2134.32094408929,2932.71854334216,2972.59780811318,2361.09935109239,5011.43533608614,3957.38326438496,2838.76367075037,3136.21395870002,5340.30120159325,"DBI"
"DBIL5",9.00561437580299,8.32591118661819,3.82857457864504,2.61727751030576,5.16490020453938,4.15607685025324,3.26420609880703,5.11158945895541,3.15063764727895,3.85051529548339,2.57808846343118,8.82294953536293,1.96079933823112,4.34726442687653,4.25271528769169,4.06477485278829,"DBIL5"
"DBN1",3507.04354120557,4862.33213298502,3943.43181600439,3753.69940528053,4116.42546301789,3623.26779805077,5467.54521550178,4546.52647876543,2775.18666097821,2647.22926564483,2501.60517234939,3599.76341042807,3070.12156383538,2888.75721165945,3036.11158346666,3583.50551021815,"DBN1"
"DBNDD1",46.3145882184154,41.6295559330909,45.1771800280114,42.3998956669534,46.4841018408545,37.4046916522792,19.5852365928422,35.7811262126879,42.0085019637194,44.280925898059,42.5384596466145,44.1147476768146,30.8825895771402,43.4726442687653,38.2744375892252,30.0793339106333,"DBNDD1"
"DBNDD2",617.527842912205,950.263996766023,664.640546852778,777.854876062873,676.601926794659,731.46952564457,1108.19797054499,662.647869860947,680.012625537708,654.587600232177,569.327869007719,749.950710505849,641.671583436134,408.642856126394,656.880945975763,625.975327329396,"DBNDD2"
"DBNL",1856.44307775482,1785.07535841094,1858.3901004743,1711.17603623791,1916.17797588411,2133.72985492001,2082.56349103889,2126.42121492545,1930.81577150745,2029.22156071975,2081.80643422068,1808.7046547494,2910.8066176041,3860.37081106636,2742.01996472552,2008.81173224797,"DBNL"
"DBP",324.202117528908,329.151022244306,333.851703257847,235.554975927519,129.122505113485,129.669597727901,164.842407989755,92.0086102611973,259.927605900514,360.023180127697,284.019412388002,476.439274909598,177.942539944474,86.9452885375306,70.6605001647235,302.419249047448,"DBP"
"DBR1",347.359411638115,323.60041478656,361.417440224091,300.986913685163,340.883413499599,412.282823545121,406.393659301475,391.268938585496,355.496947867975,240.657205967712,308.511252790598,361.74093094988,386.767669466089,510.803570157992,449.806424659698,345.505862487004,"DBR1"
"DBT",573.786287372591,648.866011810444,640.903384465179,533.401156600315,418.35691656769,576.032251445099,452.092544684774,539.969722846017,701.016876519567,504.417503708324,662.139053691241,538.199921657138,415.689459704998,528.192627865498,655.899550140142,502.406171804632,"DBT"
"DCAF10",981.611966962526,1004.10488910615,1004.61796943646,1102.39728734079,1182.76214683952,875.269784663332,979.26182964211,1105.032703036,971.446607911011,1043.489645076,948.306873132102,785.2425086473,982.360468453792,971.613599406904,1082.47960669014,1042.20827225492,"DCAF10"
"DCAF11",950.735574816916,912.519866053353,934.937912105118,975.197600339928,1007.15553988518,920.986630016118,866.646719233267,865.252688415906,1016.60574752201,1291.84788163468,1165.72566688147,1032.28509563746,1288.24516521785,1062.90615237131,1147.57886378634,1003.18643366815,"DCAF11"
"DCAF12",1466.62862691649,1641.86968600111,1536.02412095239,1725.30933479356,1890.35347486141,1749.70835395661,1778.99232384983,1676.13665258656,1984.90171778574,2054.24991014039,2058.6036380498,1773.41285660795,2331.3904131568,2464.89893003899,2306.60734565493,2043.76879598195,"DCAF12"
"DCAF12L1",297.185274401499,230.905270242211,257.280211684946,392.591626545865,371.872814726836,246.039749534992,190.956056780211,203.069508505774,639.054336123081,562.175233140575,458.89974649075,467.616325374235,695.59356523749,495.588144663924,636.925897318133,611.342137859358,"DCAF12L1"
"DCAF12L2",119.64601956424,74.3781399337891,106.434373286332,83.2294248277233,77.4735030680908,90.6024753355206,53.859400630316,72.9563222778181,226.320804329538,71.2345329664428,122.459202012981,97.0524448889922,72.5495755145515,67.3825986165862,133.469833644478,97.5545964669189,"DCAF12L2"
"DCAF13",856.819882040685,939.162781850532,810.12638084129,910.812573586406,924.51713661255,989.977505730322,863.38251313446,947.038119759193,803.412600056133,1081.99479803083,851.628555753433,1041.10804517283,1371.57913709267,1282.44300592858,1073.97417611476,1225.12314063039,"DCAF13"
"DCAF15",481.15711093576,537.853862655535,496.948980308126,340.246076339749,253.08011002243,486.260991479629,528.801388006739,441.920143224236,378.076517673474,334.994830707055,489.407126641352,335.272082343791,414.709060035882,471.678190316103,388.305618960772,268.275140284027,"DCAF15"
"DCAF17",405.252646911135,386.322279059084,490.823260982294,418.764401648922,227.255608999733,371.55327041264,373.751598313405,470.730920174712,659.008374555848,388.902044843823,599.405567747749,432.324527232783,297.061099742015,397.774695059202,485.463806687267,374.77224142708,"DCAF17"
"DCAF4",586.651450766595,532.858315943564,550.549024409156,448.077909764347,294.399311658745,459.662099638008,427.610998943721,451.678632191332,458.417777679088,383.126271900597,366.518243217799,397.032729091332,341.669284686773,256.488601185715,303.905577097352,372.333376515407,"DCAF4"
"DCAF5",1615.86452228694,1819.48912464896,1622.54990642977,1399.19655700946,1239.57604908945,1420.54706741656,1622.3104311071,1422.88062939286,1597.89839344498,1559.45869467077,1683.92144803113,1402.84897612271,1313.24535678029,1138.98327984165,1422.36969776027,1421.85824350534,"DCAF5"
"DCAF6",1484.63985566809,1451.48385020044,1767.27002550255,1177.77487963759,986.495939067022,1398.93546779524,1212.65256570681,1474.46121393323,1344.27206283902,1141.67778511083,1149.82745469031,1191.09818727399,1112.75362444616,1284.61663814201,1386.7123157327,1358.44775580185,"DCAF6"
"DCAF7",3815.80746266167,3704.47541729932,3669.3058761734,3794.5289344413,3341.69043233698,3726.33850393705,3505.75735011875,3837.87430377388,4054.87065204801,4148.93023088335,4218.61208899455,3299.78312622573,3897.08868473435,3673.43844071067,3882.0747937721,3507.90069795629,"DCAF7"
"DCAF8",3455.58288762955,3349.79160074938,3740.5173633362,2982.12599524239,2670.25340574686,3127.03222213054,2784.3678022824,3378.29594241871,4441.87397638878,3319.14418470668,3651.00294562912,3238.02247947819,2967.6697984128,3132.20401956454,3807.8158422101,3668.05282715615,"DCAF8"
"DCAKD",659.982882112419,692.715810726633,699.097718060584,568.996130740473,542.314521476635,774.692724887204,672.426456354249,767.203108794125,906.858536141792,696.943268482494,866.237723712876,1191.09818727399,1048.53744611909,1143.33054426853,1124.67962762185,1596.64356217524,"DCAKD"
"DCBLD1",154.381960728051,137.100004206313,171.520141123298,112.019477441087,134.287405318024,140.475397538559,133.832450051088,196.563849194376,66.163390592858,82.7860788528929,66.6006186386388,35.2917981414517,87.2555705512849,102.160714031598,80.1473265757281,54.467983027363,"DCBLD1"
"DCBLD2",5067.58786089828,4999.43213719133,4506.23227906521,5970.53345650951,7019.09937796902,6124.39484653317,4964.8574762855,5187.33392093811,11239.8998066677,6058.78581744312,7594.61893185768,8320.04141184724,8144.18005134296,10142.1679079029,10887.2782684359,8207.5933827501,"DCBLD2"
"DCC",48.8876208972163,13.8765186443636,48.2400396909275,16.2271205638957,10.3298004090788,34.0798301720766,14.6889274446316,59.4803137042084,5.25106274546492,3.85051529548339,6.44522115857795,26.4688486060888,7.84319735292449,4.34726442687653,2.94418750686348,2.43886491167297,"DCC"
"DCDC2A",3.85954901820128,0.555060745774546,1.53142983145801,1.57036650618346,5.16490020453938,1.6624307401013,1.63210304940352,1.39406985244238,1.57531882363948,1.9252576477417,1.71872564228745,17.6458990707259,0.980399669115561,4.34726442687653,1.96279167124232,2.43886491167297,"DCDC2A"
"DCDC2B",120.93253590364,121.003242578851,147.017263819969,163.841572145141,160.111906340721,137.150536058357,107.718801260632,144.518574703194,172.759964325796,132.842777694177,178.317785387323,114.698343959718,152.942348382027,169.543312648185,167.491555946011,141.454164877032,"DCDC2B"
"DCHS1",886.409757846895,285.301223328117,1115.64663221716,144.473718568878,123.957604908945,517.847175541554,164.842407989755,909.862923694063,109.22210510567,105.889170625793,214.840705285932,149.99014210117,95.5889677387672,132.591565019734,74.5860835072081,217.058977138894,"DCHS1"
"DCK",501.741372366167,429.061956483724,492.354690813752,322.44858926967,397.697315749533,467.974253338515,424.346792844914,479.095339289366,312.963339629709,221.404629490295,347.182579742066,176.458990707259,501.474430752609,784.681229051213,385.361431453909,209.742382403876,"DCK"
"DCLK1",443.848137093148,217.583812343622,721.303450616725,271.673405569738,356.378114113218,495.404360550186,298.674858040843,902.892574431851,132.851887460263,211.778341251587,174.020971281605,220.573738384073,238.237119595081,223.884117984141,146.882243397967,259.332635607893,"DCLK1"
"DCLK2",82.3370457216274,92.6951445443492,89.5886451402938,77.4714143050506,82.6384032726301,70.6533064543051,70.1804311243512,72.491632327004,92.4187043201827,78.9355635574095,122.459202012981,35.2917981414517,68.6279768380893,47.8199086956418,73.2775557263799,28.453423969518,"DCLK2"
