"","Gene_name","468.4","468.6","685.1","685.2","697.1","697.2","697.3","697.5"
"1","0610005C13Rik",-5.61870089052839,3.13226474145933,-0.766469884129649,1.06937507599738,1.12518483900866,-0.505356892308707,-1.49978629772303,2.37991579181005
"2","0610007P14Rik",112.040727889362,-1.36306851160316,20.0982990326988,47.2908109784768,28.2782687938696,75.0775115352086,95.4176821230516,-23.5766499945015
"3","0610009B22Rik",35.4810924823697,9.61187355764315,77.9938039608306,39.4127918761312,15.8021370190057,97.7967612514404,44.2130806472779,19.1210449671033
"4","0610009L18Rik",1.39518508448303,29.4815582067768,6.86876062448458,0.0420368850873771,5.86266925699587,-2.9060155509575,-7.10926668244121,6.25858894548869
"5","0610009O20Rik",111.586927203373,-92.270539058448,86.248778902859,29.069397801434,81.8404335112108,229.914170304553,82.1842389469053,145.44768057909
"6","0610010F05Rik",-22.700478114651,-206.897189907078,-10.1570820875958,-15.1741827941437,6.77110153439105,-67.9726362173454,27.983412932103,-24.6724360383608
"7","0610010K14Rik",1.97994035045588,-38.47202484603,27.5127644411685,-2.08492129877015,42.8768790275521,55.8914916614889,64.8125492243263,-47.396581938503
"8","0610011F06Rik",23.6188861197037,48.5141570036394,36.792130486894,10.6494442384461,53.6028183047452,22.6025144013644,-72.6916906858955,-59.7997509257179
"9","0610012G03Rik",55.0537329807685,73.524412905631,88.6793666208427,-5.02918117674602,78.3130749222595,268.105365524291,-83.2126404525918,62.3135686535969
"10","0610030E20Rik",30.765815437739,-44.5692370919303,38.718776263577,1.76767088146494,-39.5721079448118,59.160049948579,105.471585866416,74.9018299255531
"11","0610031J06Rik",581.450447111854,-55.4021920071036,92.8930977959972,-865.957084623264,178.484850810113,570.579955493748,-241.265726717345,-517.209421459017
"12","0610037L13Rik",-31.8736633878989,-54.3007657237808,-76.3775607077308,-28.7748437485318,57.2617019281146,-67.5001876121834,-22.0309271145788,-100.743890330715
"13","0610038B21Rik",-4.04833438434493,14.3940791884952,-2.21263109190151,0.693460675296514,-1.58403984522525,-3.5383519268907,3.46268122632776,-0.106625071468276
"14","0610039K10Rik",-11.8305120991901,2.31930977090167,4.01982748918457,12.5686355619523,-4.53584453600927,-0.505356892308707,0.0661583758402431,-3.01228238832553
"15","0610040B10Rik",2.37244127253319,-4.42344027510219,1.77228292811537,0.931620381243247,1.7856797272032,-4.0941591403573,8.10164232004486,0.624982764221304
"16","0610040F04Rik",-2.54762269423362,3.13226474145933,-0.447813749998632,1.36590290804934,3.96593455766067,-4.80217099802734,1.14320067946921,-4.93754003606723
