"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0031341","GO:0031341","regulation of cell killing",22,0.71365540553272,1.86986492784741,0.000105909764880322,0.00561712635230101,0.00501863920565019,147,"tags=55%, list=16%, signal=47%","Cxcl1/Cxcl5/Nos2/Ccl2/C3/H2-M2/H2-Q10/H2-Q1/Il23a/H2-Q6/H2-Q4/H2-Q7"
"GO:0042742","GO:0042742","defense response to bacterium",40,0.66067680574654,1.86950951590201,0.000101667344448963,0.00561712635230101,0.00501863920565019,170,"tags=55%, list=19%, signal=47%","Cxcl5/Nos2/Gbp6/Gbp4/Lcn2/Gbp2/Gbp9/Gbp3/Tlr2/Tslp/Bcl3/Ripk2/Lbp/Pglyrp3/Nlrp3/Iigp1/Slpi/Gbp7/Il23a/Casp1/Nod2/Casp4"
"GO:0006875","GO:0006875","cellular metal ion homeostasis",19,0.730782767496577,1.86915986239635,0.000107492206815006,0.00561712635230101,0.00501863920565019,62,"tags=37%, list=7%, signal=35%","Steap4/Cxcl10/Ccl5/Ccl2/Lcn2/Cx3cl1/Cxcl9"
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium",20,0.715974853545967,1.846135369121,0.000107020547945205,0.00561712635230101,0.00501863920565019,96,"tags=55%, list=11%, signal=50%","Gbp6/Gbp4/Gbp2/Gbp9/Gbp3/Tlr2/Ripk2/Lbp/Pglyrp3/Nlrp3/Gbp7"
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin",49,0.640454310053645,1.84515727581084,0.000100959111559818,0.00561712635230101,0.00501863920565019,87,"tags=39%, list=10%, signal=37%","Cxcl1/Cxcl5/Cxcl2/Nos2/Cxcl10/Gbp6/Ccl5/Ccl2/Gbp2/Tlr2/Zc3h12a/Cx3cl1/Tnfaip3/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Nlrp3"
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation",10,0.81565667371305,1.84055440094958,0.000116049669258443,0.00561712635230101,0.00501863920565019,132,"tags=80%, list=15%, signal=69%","Cd83/Nfkbiz/Zc3h12a/Ripk2/Nlrp3/Irf1/Nfkbid/Il23a"
"GO:0046637","GO:0046637","regulation of alpha-beta T cell differentiation",10,0.81565667371305,1.84055440094958,0.000116049669258443,0.00561712635230101,0.00501863920565019,132,"tags=80%, list=15%, signal=69%","Cd83/Nfkbiz/Zc3h12a/Ripk2/Nlrp3/Irf1/Nfkbid/Il23a"
"GO:0009617","GO:0009617","response to bacterium",101,0.607180932714,1.83976822807632,0.000100060036021613,0.00561712635230101,0.00501863920565019,170,"tags=45%, list=19%, signal=41%","Cxcl1/Cxcl5/Cxcl2/Serpina3f/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/C3/Gbp2/Gbp9/Gbp3/Tlr2/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Bcl3/Tnfaip3/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Pglyrp3/Saa3/Nlrp3/Sp110/Iigp1/Slpi/Gbp7/Ptgir/Gm12250/Cxcl11/Il23a/Casp1/Cd274/Bmp2/Nod2/Ifi205/Casp4"
"GO:0006954","GO:0006954","inflammatory response",90,0.60570476173609,1.82469232214625,0.0001001001001001,0.00561712635230101,0.00501863920565019,170,"tags=44%, list=19%, signal=40%","Cxcl1/Cxcl5/Cxcl2/Sele/Nos2/Cxcl10/Gbp5/Ccl5/Ccl2/C3/Tlr2/Nfkbiz/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tnfaip3/Chil1/Krt16/Elf3/Nfkbia/Cxcl9/Lbp/Saa3/Nlrp3/Ccl7/Icam1/Nfkbid/Ptgir/Ccrl2/Csf1/Relb/Cxcl11/Il23a/Casp1/Ciita/Bmp2/Slc7a2/Nod2/Casp4"
"GO:0002263","GO:0002263","cell activation involved in immune response",34,0.653235066199175,1.8146358045418,0.000102616726526424,0.00561712635230101,0.00501863920565019,132,"tags=47%, list=15%, signal=42%","Icosl/Nfkbiz/Zc3h12a/Bcl3/Tnfaip3/Ripk2/Lbp/Pglyrp3/Stx11/Nlrp3/Icam1/Irf1/Nfkbid/Cd74/Relb/Il23a"
"GO:0002366","GO:0002366","leukocyte activation involved in immune response",34,0.653235066199175,1.8146358045418,0.000102616726526424,0.00561712635230101,0.00501863920565019,132,"tags=47%, list=15%, signal=42%","Icosl/Nfkbiz/Zc3h12a/Bcl3/Tnfaip3/Ripk2/Lbp/Pglyrp3/Stx11/Nlrp3/Icam1/Irf1/Nfkbid/Cd74/Relb/Il23a"
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide",48,0.630024907864697,1.81239899444125,0.000100979501161264,0.00561712635230101,0.00501863920565019,87,"tags=38%, list=10%, signal=36%","Cxcl1/Cxcl5/Cxcl2/Nos2/Cxcl10/Gbp6/Ccl5/Ccl2/Gbp2/Zc3h12a/Cx3cl1/Tnfaip3/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Nlrp3"
"GO:0006955","GO:0006955","immune response",190,0.583124141398507,1.80920228567478,9.99900009999e-05,0.00561712635230101,0.00501863920565019,282,"tags=55%, list=31%, signal=48%","Cxcl1/Cxcl5/Cxcl2/Ubd/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/Icosl/C3/Gbp2/Gbp9/Gbp3/Tlr2/H2-M2/Nfkbiz/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Bcl3/Tnfaip3/Krt16/Serpina3g/Nfkbia/Cxcl16/Ripk2/Lif/Cxcl9/Lbp/Pglyrp3/Stx11/H2-Q10/Csf3/Nlrp3/Sp110/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Icam1/Irf1/Nfkbid/Ptx3/H2-Q1/Ccrl2/Cd74/Ifi203/Csf1/Relb/Ereg/Cxcl11/Il23a/H2-Q6/Oasl2/H2-Q4/Casp1/H2-Q7/Cd274/Ciita/Ch25h/Nod2/Ifi205/Casp4/Tnfsf10/Il15/Rsad2/Dtx3l/Zbp1/Mcoln2/Gch1/Tnip1/Ifit1/Isg15/Ccl9/Herc6/Trim21/Plscr1/Mndal/Ddx60/H2-T10/Ctss/Fas/Nfkb2/Parp9/Ikbke/Was/Cybb/Dock10/Ptgs2os/Tnfrsf1b/Enpp2/Ifi204/Tyk2/Tapbp/Igtp/Slc15a3"
"GO:0071216","GO:0071216","cellular response to biotic stimulus",51,0.625436553877313,1.80797695059363,0.000100928542591845,0.00561712635230101,0.00501863920565019,87,"tags=37%, list=10%, signal=36%","Cxcl1/Cxcl5/Cxcl2/Nos2/Cxcl10/Gbp6/Ccl5/Ccl2/Gbp2/Tlr2/Zc3h12a/Cx3cl1/Tnfaip3/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Nlrp3"
"GO:0006935","GO:0006935","chemotaxis",58,0.610769763118428,1.78576466782877,0.000100553041729512,0.00561712635230101,0.00501863920565019,162,"tags=43%, list=18%, signal=38%","Cxcl1/Cxcl5/Cxcl2/Cxcl10/Ccl5/Ccl2/Ccl20/Cx3cl1/Egr3/Vcam1/Cxcl16/Pdgfb/Cxcl9/Lbp/Saa3/Ccl7/Egr2/Ccrl2/Cd74/Csf1/Cyp7b1/Cxcl11/Il23a/Ch25h/Nod2"
"GO:0042330","GO:0042330","taxis",58,0.610769763118428,1.78576466782877,0.000100553041729512,0.00561712635230101,0.00501863920565019,162,"tags=43%, list=18%, signal=38%","Cxcl1/Cxcl5/Cxcl2/Cxcl10/Ccl5/Ccl2/Ccl20/Cx3cl1/Egr3/Vcam1/Cxcl16/Pdgfb/Cxcl9/Lbp/Saa3/Ccl7/Egr2/Ccrl2/Cd74/Csf1/Cyp7b1/Cxcl11/Il23a/Ch25h/Nod2"
"GO:0006952","GO:0006952","defense response",197,0.574889158639896,1.78501493408572,9.99900009999e-05,0.00561712635230101,0.00501863920565019,233,"tags=46%, list=26%, signal=44%","Cxcl1/Cxcl5/Cxcl2/Ubd/Sele/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/C3/Gbp2/Gbp9/Gbp3/Tlr2/Tgtp2/Nfkbiz/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Bcl3/Tnfaip3/Chil1/Krt16/Elf3/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Pglyrp3/Stx11/Saa3/Nlrp3/Sp110/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Ifi47/Icam1/Irf1/Nfkbid/Ptgir/Ptx3/Ccrl2/Cd74/Ifi203/Csf1/Relb/Ereg/Cxcl11/Il23a/Oasl2/Gm4841/Casp1/H2-Q7/Gm4951/Ciita/F830016B08Rik/Bmp2/Slc7a2/Ch25h/Nod2/Ifi205/Casp4/Il15/Rsad2/Nfkb1/Dtx3l/Ier3/Zbp1/Mcoln2/Gch1/Tnip1/Ifit1/Isg15/Ccl9/Herc6/Trim21/Plscr1/Adamts4/Mndal/Socs3"
"GO:0071345","GO:0071345","cellular response to cytokine stimulus",124,0.578874821398076,1.76926599607616,0.0001000100010001,0.00561712635230101,0.00501863920565019,175,"tags=42%, list=19%, signal=39%","Cxcl1/Cxcl5/Cxcl2/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Gbp2/Gbp9/Gbp3/Tlr2/Tgtp2/Ccl20/Traf1/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Nfkbia/Ripk2/Pdgfb/Cxcl9/Stx11/Csf3/Saa3/Ifitm1/Iigp1/Gbp7/Parp14/Ccl7/Ifi47/Icam1/Irf1/Cd74/Ifi203/Csf1/Ereg/Cxcl11/Oasl2/Gm4841/Il13ra1/Casp1/H2-Q7/Birc3/Gm4951/F830016B08Rik/Ifi205/Casp4/Il15"
"GO:0098542","GO:0098542","defense response to other organism",150,0.572937237512932,1.76353236375747,0.0001000100010001,0.00561712635230101,0.00501863920565019,232,"tags=47%, list=26%, signal=42%","Cxcl1/Cxcl5/Cxcl2/Ubd/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/C3/Gbp2/Gbp9/Gbp3/Tlr2/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Bcl3/Tnfaip3/Krt16/Cxcl16/Ripk2/Cxcl9/Lbp/Pglyrp3/Stx11/Nlrp3/Sp110/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Irf1/Ptx3/Cd74/Ifi203/Csf1/Relb/Ereg/Cxcl11/Il23a/Oasl2/Casp1/H2-Q7/Ciita/Ch25h/Nod2/Ifi205/Casp4/Il15/Rsad2/Dtx3l/Zbp1/Mcoln2/Gch1/Ifit1/Isg15/Ccl9/Herc6/Trim21/Plscr1/Adamts4/Mndal"
"GO:0002376","GO:0002376","immune system process",272,0.56102399480661,1.75739733866949,9.99900009999e-05,0.00561712635230101,0.00501863920565019,282,"tags=49%, list=31%, signal=48%","Cxcl1/Cxcl5/Cxcl2/Ubd/Sele/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/Icosl/C3/Gbp2/Gbp9/Gbp3/Tlr2/H2-M2/Heatr9/Cd83/Nfkbiz/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Bcl3/Tnfaip3/Krt16/Serpina3g/Egr3/Nfkbia/Vcam1/Cxcl16/Ripk2/Lif/Pdgfb/Cxcl9/Lbp/Pglyrp3/Stx11/Madcam1/H2-Q10/Csf3/Nlrp3/Cebpd/Sp110/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Icam1/Irf1/Nfkbid/Psmb8/Ptx3/H2-Q1/Ccrl2/Cd74/Ifi203/Csf1/Relb/Ereg/Cyp7b1/Cxcl11/Il23a/H2-Q6/Oasl2/Spib/H2-Q4/Casp1/H2-Q7/Cd274/Ciita/Slc7a2/Ch25h/Nod2/Map3k8/Bid/Tnfrsf9/Ifi205/Casp4/Tnfsf10/Il15/Rsad2/Psmb10/Nfkb1/Dtx3l/Zbp1/Rbm47/Mcoln2/Dact2/Ido2/Gch1/Tnip1/Mmp9/Ifit1/Isg15/Ccl9/Herc6/Trim21/Plscr1/Mndal/Ddx60/Slc11a2/H2-T10/Clec2g/Ctss/Selp/Gpr68/Fas/Sdc4/Nfkb2/Parp9/Ikbke/Was/Cybb/Dock10/Ptgs2os/Tnfrsf1b/Enpp2/Efna2/Slfn8/Ifi204/Ampd3/Tyk2/Tapbp/Igtp/Slc15a3"
"GO:0045087","GO:0045087","innate immune response",121,0.574112146225183,1.75321066914342,0.0001000200040008,0.00561712635230101,0.00501863920565019,232,"tags=49%, list=26%, signal=42%","Ubd/Nos2/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/C3/Gbp2/Gbp9/Gbp3/Tlr2/Ccl20/Cx3cl1/Tgtp1/Tnfaip3/Krt16/Cxcl16/Ripk2/Lbp/Pglyrp3/Stx11/Nlrp3/Sp110/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Irf1/Ptx3/Cd74/Ifi203/Csf1/Relb/Ereg/Il23a/Oasl2/Casp1/H2-Q7/Ciita/Ch25h/Nod2/Ifi205/Casp4/Rsad2/Dtx3l/Zbp1/Mcoln2/Gch1/Ifit1/Isg15/Ccl9/Herc6/Trim21/Plscr1/Mndal"
"GO:0002697","GO:0002697","regulation of immune effector process",56,0.598510350917254,1.74361591615067,0.000100725221595488,0.00561712635230101,0.00501863920565019,178,"tags=46%, list=20%, signal=40%","Cxcl1/Cxcl5/Ccl2/C3/Tlr2/H2-M2/Nfkbiz/Zc3h12a/Tnfaip3/Ripk2/Lbp/Pglyrp3/H2-Q10/Nlrp3/Irf1/Nfkbid/H2-Q1/Cd74/Il23a/H2-Q6/H2-Q4/Casp1/H2-Q7/Nod2/Casp4/Rsad2"
"GO:0043207","GO:0043207","response to external biotic stimulus",179,0.555523529380659,1.72009753029124,9.99900009999e-05,0.00561712635230101,0.00501863920565019,232,"tags=45%, list=26%, signal=41%","Cxcl1/Cxcl5/Cxcl2/Ubd/Serpina3f/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/C3/Gbp2/Gbp9/Gbp3/Tlr2/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Bcl3/Tnfaip3/Krt16/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Pglyrp3/Stx11/Saa3/Nlrp3/Sp110/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Irf1/Ptgir/Ptx3/Gm12250/Cd74/Ifi203/Csf1/Relb/Ereg/Cxcl11/Il23a/Oasl2/Casp1/H2-Q7/Cd274/Ciita/Bmp2/Ch25h/Nod2/Ifi205/Casp4/Il15/Rsad2/Nfkb1/Dtx3l/Ier3/Zbp1/Mcoln2/Gch1/Tnip1/Ifit1/Isg15/Ccl9/Herc6/Trim21/Plscr1/Adamts4/Mndal"
"GO:0051707","GO:0051707","response to other organism",179,0.555523529380659,1.72009753029124,9.99900009999e-05,0.00561712635230101,0.00501863920565019,232,"tags=45%, list=26%, signal=41%","Cxcl1/Cxcl5/Cxcl2/Ubd/Serpina3f/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/C3/Gbp2/Gbp9/Gbp3/Tlr2/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Bcl3/Tnfaip3/Krt16/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Pglyrp3/Stx11/Saa3/Nlrp3/Sp110/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Irf1/Ptgir/Ptx3/Gm12250/Cd74/Ifi203/Csf1/Relb/Ereg/Cxcl11/Il23a/Oasl2/Casp1/H2-Q7/Cd274/Ciita/Bmp2/Ch25h/Nod2/Ifi205/Casp4/Il15/Rsad2/Nfkb1/Dtx3l/Ier3/Zbp1/Mcoln2/Gch1/Tnip1/Ifit1/Isg15/Ccl9/Herc6/Trim21/Plscr1/Adamts4/Mndal"
"GO:0009607","GO:0009607","response to biotic stimulus",182,0.554180797422043,1.71703378979148,9.99900009999e-05,0.00561712635230101,0.00501863920565019,232,"tags=45%, list=26%, signal=41%","Cxcl1/Cxcl5/Cxcl2/Ubd/Serpina3f/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/C3/Gbp2/Gbp9/Gbp3/Tlr2/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Bcl3/Tnfaip3/Krt16/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Pglyrp3/Stx11/Saa3/Nlrp3/Sp110/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Irf1/Ptgir/Ptx3/Gm12250/Cd74/Ifi203/Csf1/Relb/Ereg/Cxcl11/Il23a/Oasl2/Casp1/H2-Q7/Cd274/Ciita/Bmp2/Ch25h/Nod2/Bid/Ifi205/Casp4/Il15/Rsad2/Nfkb1/Dtx3l/Ier3/Zbp1/Mcoln2/Gch1/Tnip1/Ifit1/Isg15/Ccl9/Herc6/Trim21/Plscr1/Adamts4/Mndal"
"GO:0044419","GO:0044419","biological process involved in interspecies interaction between organisms",184,0.553050184929637,1.71437306812277,9.99900009999e-05,0.00561712635230101,0.00501863920565019,232,"tags=44%, list=26%, signal=41%","Cxcl1/Cxcl5/Cxcl2/Ubd/Serpina3f/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/C3/Gbp2/Gbp9/Gbp3/Tlr2/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Bcl3/Tnfaip3/Krt16/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Pglyrp3/Stx11/Saa3/Nlrp3/Sp110/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Icam1/Irf1/Ptgir/Ptx3/Gm12250/Cd74/Ifi203/Csf1/Relb/Ereg/Cxcl11/Il23a/Oasl2/Casp1/H2-Q7/Cd274/Ciita/Bmp2/Ch25h/Nod2/Ifi205/Casp4/Il15/Rsad2/Nfkb1/Dtx3l/Ier3/Zbp1/Mcoln2/Gch1/Tnip1/Ifit1/Isg15/Ccl9/Herc6/Trim21/Plscr1/Adamts4/Mndal"
"GO:0001817","GO:0001817","regulation of cytokine production",81,0.570727672842352,1.70978254730283,0.000100150225338007,0.00561712635230101,0.00501863920565019,186,"tags=42%, list=20%, signal=37%","Cxcl5/Nos2/Gbp5/Gbp4/Ccl5/Ccl2/Icosl/C3/Tlr2/Cd83/Ccl20/Zc3h12a/Tslp/Cx3cl1/Bcl3/Tnfaip3/Chil1/Ripk2/Lbp/Pglyrp3/Nlrp3/Irf1/Cd74/Relb/Ereg/Il23a/Casp1/Cd274/Nod2/Ifi205/Casp4/Il15/Rsad2/Nfkb1"
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway",69,0.573242313365253,1.70003462218876,0.000100290843445993,0.00561712635230101,0.00501863920565019,145,"tags=38%, list=16%, signal=34%","Cxcl1/Cxcl5/Cxcl2/Cxcl10/Ccl5/Ccl2/Ccl20/Traf1/Tslp/Cx3cl1/Nfkbia/Ripk2/Pdgfb/Cxcl9/Ifitm1/Iigp1/Parp14/Ccl7/Irf1/Cd74/Csf1/Ereg/Cxcl11/Oasl2/Il13ra1/Casp1"
"GO:0071396","GO:0071396","cellular response to lipid",64,0.571545999739064,1.68477109345447,0.000100381449508131,0.00561712635230101,0.00501863920565019,162,"tags=36%, list=18%, signal=32%","Cxcl1/Cxcl5/Cxcl2/Nos2/Cxcl10/Gbp6/Ccl5/Ccl2/Gbp2/Zc3h12a/Cx3cl1/Tnfaip3/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Nlrp3/Cyp7b1/Cxcl11/Casp1/Cd274/Nod2"
"GO:0002252","GO:0002252","immune effector process",80,0.55805065161879,1.67072385426768,0.000100150225338007,0.00561712635230101,0.00501863920565019,178,"tags=40%, list=20%, signal=35%","Cxcl1/Cxcl5/Ccl2/Icosl/C3/Tlr2/H2-M2/Nfkbiz/Zc3h12a/Bcl3/Tnfaip3/Ripk2/Lbp/Pglyrp3/Stx11/H2-Q10/Nlrp3/Icam1/Irf1/Nfkbid/Ptx3/H2-Q1/Cd74/Relb/Il23a/H2-Q6/H2-Q4/Casp1/H2-Q7/Nod2/Casp4/Rsad2"
"GO:0001816","GO:0001816","cytokine production",86,0.549690065082445,1.6514225647638,0.0001001001001001,0.00561712635230101,0.00501863920565019,186,"tags=40%, list=20%, signal=35%","Cxcl5/Nos2/Gbp5/Gbp4/Ccl5/Ccl2/Icosl/C3/Tlr2/Cd83/Ccl20/Zc3h12a/Tslp/Cx3cl1/Bcl3/Tnfaip3/Chil1/Ripk2/Lbp/Pglyrp3/Nlrp3/Irf1/Cd74/Relb/Ereg/Il23a/Casp1/Cd274/Nod2/Ifi205/Casp4/Il15/Rsad2/Nfkb1"
"GO:0002684","GO:0002684","positive regulation of immune system process",114,0.537565266342885,1.63752722464912,0.000100050025012506,0.00561712635230101,0.00501863920565019,178,"tags=39%, list=20%, signal=35%","Cxcl1/Sele/Cxcl10/Gbp5/Ccl5/Ccl2/Icosl/C3/Tlr2/H2-M2/Cd83/Nfkbiz/Ccl20/Zc3h12a/Tslp/Cx3cl1/Egr3/Vcam1/Ripk2/Lif/Lbp/Madcam1/H2-Q10/Nlrp3/Ccl7/Icam1/Irf1/Nfkbid/H2-Q1/Cd74/Ifi203/Csf1/Ereg/Il23a/H2-Q6/H2-Q4/Casp1/H2-Q7/Cd274/Nod2/Ifi205/Casp4/Il15/Rsad2"
"GO:0033993","GO:0033993","response to lipid",82,0.545753551195256,1.63605739265926,0.000100120144173008,0.00561712635230101,0.00501863920565019,150,"tags=32%, list=17%, signal=29%","Cxcl1/Cxcl5/Cxcl2/Nos2/Cxcl10/Gbp6/Ccl5/Ccl2/Gbp2/Tlr2/Zc3h12a/Cx3cl1/Tnfaip3/Nfkbia/Cxcl16/Ripk2/Cxcl9/Lbp/Nlrp3/Slpi/Ptgir/Areg/Cyp7b1/Cxcl11/Casp1/Cd274"
"GO:0010033","GO:0010033","response to organic substance",243,0.508376125475756,1.58835532099263,9.99900009999e-05,0.00561712635230101,0.00501863920565019,170,"tags=31%, list=19%, signal=34%","Cxcl1/Cxcl5/Cxcl2/Ubd/Serpina3f/Sele/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Gbp2/Gbp9/Gbp3/Tlr2/Tgtp2/Cd83/Ccl20/Traf1/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Tnfaip3/Serpina3g/Egr3/Serpina3i/Nfkbia/Vcam1/Cxcl16/Ripk2/Pdgfb/Cxcl9/Lbp/Stx11/Csf3/Saa3/Nlrp3/Serpina3h/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Egr2/Ifi47/Icam1/Irf1/Ptgir/Cd74/Ifi203/Areg/Csf1/Relb/Ereg/Cyp7b1/Cxcl11/Oasl2/Gm4841/Il13ra1/Casp1/H2-Q7/Birc3/Cd274/Gm4951/Ciita/F830016B08Rik/Bmp2/Ch25h/Nod2/Ifi205/Casp4"
"GO:0009605","GO:0009605","response to external stimulus",242,0.506322488410889,1.58144611567505,9.99900009999e-05,0.00561712635230101,0.00501863920565019,346,"tags=55%, list=38%, signal=46%","Cxcl1/Cxcl5/Cxcl2/Ubd/Serpina3f/Nos2/Cxcl10/Gbp6/Gbp5/Gbp4/Ccl5/Ccl2/Lcn2/C3/Gbp2/Gbp9/Gbp3/Tlr2/Nfkbiz/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tgtp1/Bcl3/Tnfaip3/Krt16/Egr3/Nfkbia/Vcam1/Cxcl16/Ripk2/Pdgfb/Cxcl9/Lbp/Pglyrp3/Stx11/Saa3/Nlrp3/Sp110/Ifitm1/Iigp1/Slpi/Gbp7/Parp14/Ccl7/Egr2/Irf1/Ptgir/Ptx3/Ccrl2/Gm12250/Cd74/Ifi203/Csf1/Relb/Ereg/Cyp7b1/Cxcl11/Il23a/Oasl2/Casp1/H2-Q7/Cd274/Ciita/Plau/Bmp2/Slc7a2/Ch25h/Nod2/Ifi205/Casp4/Il15/Rsad2/Angptl4/Nfkb1/Dtx3l/Ier3/Zbp1/Mcoln2/Gch1/Tnip1/Mmp9/Ifit1/Isg15/Ccl9/Herc6/Trim21/Plscr1/Fbxl22/Adamts4/Mndal/Socs3/Ddx60/Ctss/Fas/Parp9/Ikbke/Was/Cybb/Tnfrsf1b/Enpp2/Efna2/Slfn8/Ifi204/Igtp/Slc15a3/Mapk11/Plxnd1/Tnfaip8/Fgf7/Coro1a/Irf5/Arid5a/Il18rap/H2-K1/Zfp36/Cd36/Sema4b/Nrg1/Sbno2/Rtp4/Fosl1/Pim1/Il27ra/Rnf213/Nfkbib/Gdnf/Nrp2/Irgm2/Jak2/Plscr2/Ccl8"
"GO:1901700","GO:1901700","response to oxygen-containing compound",129,0.512790412185369,1.56996765362339,0.0001000100010001,0.00561712635230101,0.00501863920565019,110,"tags=25%, list=12%, signal=25%","Cxcl1/Cxcl5/Cxcl2/Serpina3f/Nos2/Cxcl10/Gbp6/Ccl5/Ccl2/Lcn2/Gbp2/Tlr2/Zc3h12a/Cx3cl1/Tnfaip3/Serpina3g/Serpina3i/Nfkbia/Vcam1/Cxcl16/Ripk2/Pdgfb/Cxcl9/Lbp/Nlrp3/Serpina3h/Slpi/Ccl7/Egr2/Icam1/Irf1/Ptgir"
"GO:0002682","GO:0002682","regulation of immune system process",166,0.502111499830596,1.55078415720404,1e-04,0.00561712635230101,0.00501863920565019,311,"tags=51%, list=34%, signal=41%","Cxcl1/Cxcl5/Sele/Cxcl10/Gbp5/Ccl5/Ccl2/Icosl/C3/Tlr2/H2-M2/Cd83/Nfkbiz/Ccl20/Zc3h12a/Tslp/Cx3cl1/Tnfaip3/Egr3/Nfkbia/Vcam1/Ripk2/Lif/Lbp/Pglyrp3/Madcam1/H2-Q10/Csf3/Nlrp3/Parp14/Ccl7/Icam1/Irf1/Nfkbid/H2-Q1/Cd74/Ifi203/Csf1/Ereg/Il23a/H2-Q6/H2-Q4/Casp1/H2-Q7/Cd274/Slc7a2/Nod2/Bid/Tnfrsf9/Ifi205/Casp4/Il15/Rsad2/Zbp1/Tnip1/Mmp9/Isg15/Trim21/Plscr1/Mndal/Ddx60/H2-T10/Clec2g/Selp/Gpr68/Fas/Sdc4/Parp9/Ikbke/Was/Ptgs2os/Tnfrsf1b/Ifi204/Tyk2/Tapbp/Igtp/Slc15a3/Coro1a/Arid5a/Il18rap/H2-K1/Zfp36/Tapbpl/Cd36"
