"","Gene_name","P4_5_1","P4_5_2","P4_5_3","P7_4_1","P7_4_2","P8_4_3","P8_4_4","P8_4_5"
"5729","Fam193a",-156.42552331675,-117.500974113666,-117.385229827054,-87.472178196753,-90.1853954444132,-183.022785838697,90.6805888424783,62.2030775749829
"5730","Fam193b",-229.589187609864,-167.603975016522,-134.652013721075,-210.731166504176,-208.850912772506,-129.436944318649,-74.7621002006894,62.7658201510682
"5731","Fam195a",-32.909182197126,1.83546955500309,-30.2349396904085,19.5941339220138,-3.0711485829509,-24.7239324322981,67.1459922490374,31.2133967190296
"5732","Fam195b",-36.4661720163599,-33.4967426852234,-99.4893581347208,-107.525375562596,-73.9186984521432,-109.659039323544,-53.8191146622876,103.697456442034
"5733","Fam196a",-25.7741453523608,-10.5954035004048,-10.623922401126,-29.7666915653049,-14.5648259993351,16.7186669855852,2.89659245909161,47.7532879295941
"5734","Fam198a",-30.417980097437,-36.5159584586274,-28.9342903986117,-54.1870270319279,-47.8284061571809,-8.90520529637979,-48.17566012154,-22.5964225850909
"5735","Fam198b",-1386.18387160578,-1283.68024949964,-1951.87373754445,-1058.4945448928,-1755.48996683019,-664.282871093492,-778.752547472878,-1567.32676204079
"5736","Fam199x",-27.2700360676113,-48.9097783973583,-13.9432848607775,-64.5931483490438,-9.75764602538334,-96.0973330942188,6.89442355542167,-42.4984920800695
"5737","Fam19a1",6.31025339091979,2.8038172653036,-2.95592955664274,1.10154690455586,-2.05154432357159,5.65550113296293,11.6092954540858,14.6612528065582
"5738","Fam19a2",-6.1453734347131,1.02391699148938,7.41585917860367,0.837290989442302,6.82076805850341,-4.15098161669342,1.0762835743326,6.33804550738937
"5739","Fam19a3",-0.365857610596828,-2.64529726743975,2.10768924560089,0.700984393808277,9.73012739938466,0.101735557569777,-58.4652097077934,4.82423714494182
"5740","Fam19a5",-86.123891547691,-62.5519537130937,-80.5408881859748,-4.87346165203999,-30.9472899004565,-82.0596470175764,-76.8374803636887,31.5290731081407
"5741","Fam204a",23.1068595326987,23.0219748219467,77.6862365416626,51.2496664105569,87.962097592782,-0.379594704185934,-189.22365443058,-60.3444794213002
"5742","Fam206a",190.277251831991,199.968301393627,158.501423273007,-49.2298459321761,50.8084588982765,-36.9330536799039,84.5734276842123,47.5553753950676
"5743","Fam207a",58.2926681894791,32.1519411614762,-19.4117491462569,96.1793791373556,133.494614848955,51.4727295263466,101.996511877252,77.3341001964961
"5744","Fam208a",99.4589703247659,36.9596606764264,137.626449972691,-8.76755862001141,37.1673971935602,42.3613779076079,-373.498261856788,-123.745117590338
"5745","Fam208b",2084.8349016097,2313.52388968723,1887.99706267965,2190.22238784136,2028.58970047372,607.308620215762,1659.35388887361,413.191844428071
"5746","Fam209",1.97090095102789,1.81479212973158,4.76864093830857,-0.965240308921841,1.39774504059591,-3.06774689555447,1.0762835743326,-0.188541371732778
"5747","Fam20a",-117.347792811755,-118.028674473945,-130.129992200322,-121.381094837502,-179.224980479685,-132.030532234873,-19.2457148747474,-35.6262460194372
"5748","Fam20b",119.108707263704,211.628997523718,225.747840486329,102.471964187822,25.9137935587387,247.210268118423,284.568327990626,188.230576710265
"5749","Fam20c",1563.75440973553,1512.43383325244,1287.70893721201,1171.76444574767,1019.40876570206,68.4392329252354,272.656957632959,347.417435567336
"5750","Fam21",-925.143840245209,-820.308299401449,-535.782247819546,-718.83645062366,-365.7352226033,-412.605826046311,-373.865639426678,-303.831240997264
"5751","Fam210a",-41.8589573935944,-90.4458000112584,-13.1019904158882,-30.2336722267876,-12.6034286930378,-142.765156699522,-900.722839308429,-114.069256357527
"5752","Fam210b",-162.266890304097,-248.660956431808,-175.50207388265,-191.070321059094,-258.065676990051,61.4826833911425,477.476129629214,-30.6693964685318
"5753","Fam212a",89.1386485485494,71.5234000547592,44.8559369619633,63.9619057139674,12.0525855591804,-7.4809074904029,-24.2835578495253,55.3004201874905
"5754","Fam212b",-342.816700577712,-456.137386691678,-424.183315633462,-700.242012918355,-600.33291952939,-467.046387778628,-69.7268713746212,-325.859872152146
"5755","Fam213a",-36.1196525508001,-73.7258679237651,-18.5485559879634,18.0058615680033,-42.0984107131914,-18.7058543672201,-14.6541735489498,-6.51419133239494
"5756","Fam213b",-65.647452790847,-56.037567338318,-86.5978765814959,4.81237054179633,-74.8699808301312,-22.6089995706099,-15.5482215885733,23.0979016516421
"5757","Fam214a",-689.897780304259,-718.494362869333,-647.225237999134,-589.778836675887,-565.772653373534,-290.808040695808,-453.860287159735,-290.643573207686
"5758","Fam214b",-806.291147873515,-606.379140995895,-769.591898136945,-558.137135190157,-525.76991166797,-398.10564834797,-19.985681294801,176.635282348699
"5759","Fam216a",-131.73056436678,-151.217437828509,-83.3114952749938,-124.955465192941,-148.989373587945,-130.49866519251,-381.225506693043,-4.77753649714612
"5760","Fam217a",-2.65608205589566,0.039629999465963,-0.556337905752845,-3.5967053205738,-1.10975073402387,7.02959996195977,-21.6553827468394,-3.75035864987075
"5761","Fam217b",-97.2833621090214,-154.674724069145,-84.2579380397202,-217.916366555336,-180.202832659091,-47.7111891034843,-52.298851235923,-54.8972484258344
"5762","Fam219a",332.114329680577,331.005507601535,252.127334683919,414.461579777259,421.907869798644,136.415490964396,909.735003058294,228.110970605956
"5763","Fam219aos",-2.33675856162472,3.92120868637074,-0.817697947570626,4.49797096975587,1.48172361283399,12.2781588646436,-77.2216781985931,-12.8277314359707
"5764","Fam219b",-164.789785331026,-202.7350447546,-181.681443955046,-156.188100205602,-179.475018547238,-158.115558534926,365.199063001739,-73.7117459542786
"5765","Fam220-ps",-1.89267390746272,-0.786136994693593,-1.37403585332347,4.59811159744276,2.77746078626291,-1.48300566899234,-14.0781606397821,3.24758165858334
"5766","Fam220a",-2.79846229956337,-18.8827907446865,-32.4906214539018,25.9809458150078,26.3185046840021,-6.42052422015081,49.2586167349554,-50.3899855947399
"5767","Fam221a",-27.7915804197145,-30.0032969349287,-27.5036768948202,-9.11553398283679,-26.3645270172203,-23.7496045511547,-166.987907532438,5.01551721096727
"5768","Fam221b",1.29414571523647,-3.52017054816249,-6.4513881079797,6.40064289580691,3.28750012209784,-13.252486745787,13.761862602751,-8.09502628260262
"5769","Fam222a",-1.91594096562566,-5.45385267629196,1.60177807302397,-3.3964240652,-5.26692726595379,-14.7426636972051,-4.34837138405954,3.0276167248951
"5770","Fam222b",103.2659583216,162.054091815517,150.206569196901,72.868947851443,115.906085836759,-27.655424961764,192.866301645284,82.7130066794656
"5771","Fam227a",-75.7892044402061,-82.1532590013988,-26.2212681319104,-90.9106820150594,-70.5154308785643,-17.076747842494,-157.228519619914,-88.8664045893306
"5772","Fam228a",2.81253614302601,-2.81329355240083,-4.01817863497251,-11.8554968983301,-1.44566502297616,-11.4786169689368,-11.7390067142732,-0.817012610842035
"5773","Fam228b",-11.1931740376357,-9.13254322231831,-1.17991145574025,-1.99445527758345,-7.13248515012032,-9.49410479452129,-56.1260557822846,-12.0995121224097
"5774","Fam229b",-33.896835058112,-29.725886938667,-41.2272265169962,-19.5328961256032,6.11335530303154,1.13343369811898,-246.905952983352,-7.26432020029725
"5775","Fam26d",-5.31216411179133,1.97805027114405,3.11643613210868,4.99867410819035,-1.25967858357111,-6.5280934565366,9.873138945837,0.665372189650057
"5776","Fam26e",-33.7953409563839,-36.6331236059482,-43.3486492150097,-79.5197222872167,-20.0594917846677,-230.1397250296,-11.8118424578045,-92.186347379439
"5777","Fam26f",323.513759659352,311.561413082046,286.391905951927,286.918732758267,258.53159164183,3.9618530664053,1.0762835743326,11.3795088917268
"5778","Fam32a",-43.8201892721038,-72.1531367370421,-21.8074164465434,17.2357221601308,14.4533282584687,-83.2943330088881,-165.566604319557,87.7958361678338
"5779","Fam35a",-33.6982516255999,-55.7429296189389,-16.9728132019362,-78.7658573731522,-46.531720159171,-20.2175451659153,-142.447248959486,-52.7973471634037
"5780","Fam3a",-168.289513127986,-65.7339704305743,-8.14436882543873,-73.8727976193071,-82.0309334308313,-166.751413570725,-91.1042572255008,56.933290329259
"5781","Fam3c",344.799081847525,431.509160419099,451.022909233122,366.155334459399,530.054714873385,329.425862481378,-888.428715857521,152.661271891692
"5782","Fam43a",180.599214469637,39.8117114089281,31.0057108094278,213.641158492255,138.863075569785,-17.9650203345287,140.690488630466,175.97193462924
"5783","Fam43b",0.592112872216002,-1.1570214205331,-1.72251590908051,-2.43118375627816,-0.251935716714221,-4.05641734154936,-5.23806818154851,-1.8908911059131
"5784","Fam45a",-36.4044130381355,-88.2321310040783,83.5833550306857,-170.332853851751,-47.3738784856341,54.8730306207037,-347.66281247891,60.3025296166352
"5785","Fam46a",1145.23018481649,1312.70202341421,1222.89922937632,1811.74169227266,1648.76173768105,550.509785283659,154.336278402957,312.330724644907
"5786","Fam46b",-109.047392509776,-101.832099437559,-131.435360791583,-67.3943490609476,-140.286915999508,10.2349388272126,-18.239945246998,-13.8824390709931
"5787","Fam46c",33.2894973239974,16.1858103078947,19.6768213156886,-25.897373053463,-15.6024595536433,17.2645387891724,104.313032536804,-5.78193539980518
"5788","Fam46d",-0.171295276216943,3.67395240247774,5.22104991906352,0.200281255373793,1.56570218507206,-2.76971150527085,13.8483367762093,-3.11914871646882
"5789","Fam49a",1327.66510265912,1358.14979821504,1177.47057004353,1294.06914119949,1318.37817473183,160.26950628034,-136.622143587553,165.555601380961
"5790","Fam49b",174.681339499985,-23.8128291725357,75.4873446516266,15.1353591558682,68.8353844788826,69.3118252488091,-175.723536145152,115.733978595713
"5791","Fam50a",-302.763963481738,-259.367477706937,-265.183563722998,-281.830572103372,-138.426577735797,-124.615020625534,-486.085245833974,-46.5394503359562
"5792","Fam53a",55.748516653454,-3.58735658955493,-71.2751998989633,58.9383064634806,-4.14816215578026,-40.7918335851298,-93.4184560881037,100.433299772874
"5793","Fam53b",-114.595005097887,-149.101544984772,-81.4637344533825,-103.864842268449,-53.4051528655896,-88.4514861080244,652.48494676898,68.9467478486803
"5794","Fam53c",274.293126486561,366.358854464369,199.749170828676,480.957693424688,386.427634646494,52.4645584439381,410.498442133197,77.0406190513672
"5795","Fam57a",-19.3519614415704,-2.77667684540643,-26.9885393463051,3.15723997854988,1.77636023410304,-13.8270436790771,50.0255676631012,-23.8793112366795
"5796","Fam57b",-4.37746068714144,-1.69590213133369,-1.11267581150569,-9.72473502511266,-5.95678513878729,-8.2145702406685,-17.8667716933107,7.84911517554425
"5797","Fam58b",-54.3929034477988,-18.0333330327839,-6.03546018499878,-41.6249253269642,-55.6678296504826,-31.5800840124309,-131.186171996182,22.006293066079
"5798","Fam60a",127.613154602569,40.632740259539,90.5295718714972,94.0151881595202,117.075143533395,-63.3694728188174,19.5800025838402,5.61400565767764
"5799","Fam63a",-140.541213072089,-89.6885282875389,-130.208893010173,-241.746805709155,-159.251839871338,-153.514606993399,-88.8495480282638,37.7662154611628
"5800","Fam63b",-537.390607461389,-595.726879772907,-449.470018389252,-529.099236710453,-454.149949133208,-256.134199865339,27.9372293454471,-88.6610025173804
"5801","Fam64a",-10.3984566347754,-19.4630263060301,-11.0716120824172,-29.1796788019963,-63.2078718569803,15.4548126001935,-6.50093853272473,2.99893185723231
"5802","Fam65a",491.765916952924,635.810057743767,627.288013419779,930.093002210077,640.784494331126,452.29532738491,824.41928715708,658.814097970918
"5803","Fam65b",-35.0979125406967,-34.5077544751146,-63.4350353133979,-23.8667518079324,-78.4521175734981,-63.6088003460856,-60.0011410092716,-26.4615207056128
"5804","Fam65c",22.8492950166522,44.1270588291988,1.20594674273706,54.0396262968102,36.2811152683005,16.7486897188978,-65.8990821247363,18.3228181591479
"5805","Fam69a",61.3723457360638,3.21002995674309,9.21197387220019,68.4933057883412,97.91474443372,-58.9276270942661,-264.472386866507,-25.9450502428621
"5806","Fam69b",-107.971076187083,-106.26677326591,-147.145861823303,-131.559272893618,-69.5432721892747,-95.2319120530708,43.3014783058863,6.46518052476779
"5807","Fam69c",6.97216743762462,13.0046456221259,9.36304184873863,9.86104162074668,11.1938217172897,3.16948245312424,12.3988796481894,-0.188541371732778
"5808","Fam71e1",-3.46602432065449,-2.60566726797378,-5.74069454405302,-3.19614280982621,-4.99696225431065,-28.2057928405574,-10.9790211769717,-17.3951026966835
"5809","Fam71f1",-7.71872384790488,1.51842955927539,-3.26771633163645,-9.38814717410484,-4.3369950689285,2.77688278769657,1.0762835743326,-5.13573407020378
"5810","Fam71f2",2.53974676508095,-0.993763279120635,-2.55702276770978,-3.3964240652,11.2118510122186,4.06358862397508,-28.9026683869386,7.53487955598963
"5811","Fam72a",7.76085319328661,-8.65698322872674,-0.0442758158838075,-3.95274458721978,-8.06811083726157,8.52694819580356,-37.0396508245268,-3.52491632759717
"5812","Fam73a",-0.288014239843619,-12.4416377838996,-39.0002310531671,-84.092762056196,-14.089896428777,-41.270488639666,12.7218507243033,-63.7860798402016
"5813","Fam73b",-47.3729586904061,-9.0967785470358,-59.9237750228519,9.7221448479504,6.97971028420034,-22.5027679378339,232.399772718413,49.9353500208048
"5814","Fam76a",-254.335944977735,-468.199952204035,-345.821434967818,-359.531195226083,-320.570406344804,-220.824419031345,-10.082943692162,-132.157118186788
"5815","Fam76b",-92.1264088809182,-196.39985580296,-96.0125645582496,-192.64749927362,-106.685049491258,-22.7707805948049,-187.457899265529,-30.9631633033016
"5816","Fam78a",-38.9634979482534,-40.1059127186246,-37.5835632247776,-51.4915873605362,-35.6448708679632,0.894106170850838,3.18561363626864,1.45096123853662
"5817","Fam78b",-15.5622088557008,5.3065338166024,-19.7087952969882,3.20450008598069,-17.0604603814325,11.8927304816416,173.584315074652,-5.57292524328759
"5818","Fam81a",-10.2183518166702,2.5027165512988,9.64736171890716,-6.11967242838437,5.49514019762314,-22.8268132506009,-48.3486084684567,-17.7899155306412
"5819","Fam83a",13.4769831629243,9.40995321858006,18.3607947306616,5.09881473587725,21.799793428913,1.09040600356467,-19.8759891518615,2.30213610562679
"5820","Fam83b",-4.01160307654461,-1.85916027274616,-3.44503181816103,-4.66208625718254,4.09122725462075,3.66381767612169,1.0762835743326,-4.63295707891637
"5821","Fam83c",110.188721563203,100.857725142315,88.4766042125573,76.0565866989477,99.6526740165126,146.741835595156,17.363886879436,160.104190921647
"5822","Fam83d",-56.0569278717643,-49.7407199447491,-20.6517381570898,-49.5471290537127,-75.9858994665616,37.6555323369147,80.2343434879452,-42.819645857766
"5823","Fam83f",9.07625541761992,2.63108283679391,-3.37164525663435,2.50351569217242,-7.5704073062396,-20.6746863731745,26.8069767549296,4.54416378163532
"5824","Fam83g",11.3135304265826,24.7049509640291,16.3494518749381,21.2965245926911,4.38538946359927,42.5473479862994,-46.1824028898644,88.8870162189359
"5825","Fam83h",34.8472392024787,78.6038075602329,-42.0965705925819,11.8305717560336,35.0949771013167,-49.3474669106362,156.805143588653,186.602755422621
"5826","Fam84a",-11.9629975060789,-18.8087052989858,-15.5668033673131,-31.6693634913559,-20.0898568844096,-49.1426581918869,87.8249116731679,-84.3222408076953
"5827","Fam84b",315.523873309756,231.299192916839,172.469099579964,298.732589961991,277.729472568234,23.1306823197006,69.5237396673792,7.94208793667457
"5828","Fam86",-53.5091389104189,-57.7080539008315,-90.92169107417,-87.1720496860263,-81.1142858632,-28.5123371168765,-195.262623439211,-55.2770698635927
"5829","Fam89a",8.9747613158918,23.2799958343314,20.9545107791347,25.1213198604313,20.0001848220556,7.92370613281061,-16.6471384288637,3.75309734416341
"5830","Fam89b",-327.711790689006,-325.499493770902,-508.060587413136,-176.577738736286,-276.774869304213,13.2054462404036,-186.067639451113,-54.5077701356416
"5831","Fam92a",72.3677958718176,-96.7133665118239,-12.1791441484806,-40.2144525770261,13.3217529311917,-5.2597429959385,331.638398232792,-144.397458798039
"5832","Fam96a",79.9196292144497,-39.4455443389838,12.8622125276896,-89.1636214141137,-50.2784931609802,-65.1375089168516,-375.914602767963,-40.1799238086868
"5833","Fam96b",69.1267836093402,78.8842308489661,80.295329883366,95.8649795653151,74.1891373334474,8.80213213520028,108.15619731004,67.4273192528269
"5834","Fam98a",71.7384342829823,2.3636063249653,58.2183341909163,-91.3860199526966,-58.0140111379528,-153.53162476547,218.981192660786,9.86886775803328
"5835","Fam98b",125.245562644335,68.7824878846354,121.497157782333,61.5364890566816,48.0077497392595,-14.1004067504869,-572.572129615486,-109.54844289979
"5836","Fam98c",-13.4055551121813,-49.5964143775311,-64.5628761951445,-58.9881567480736,-60.3530748131763,-22.1218356300382,22.6724690075677,-50.440580016744
"5837","Fan1",-70.5027016084558,-28.8380876686929,-90.4678504755868,-106.101365182179,-63.1661197770065,-48.1324738986149,-0.434692664239606,-66.8219126479747
"5838","Fanca",-12.8876481853983,-20.4408503034279,-5.9085714316501,-6.21692950657513,-55.4211130115938,15.8689261128984,33.7379643579977,15.9291500619474
"5839","Fancb",-17.095440472577,-30.260029505919,7.4082766434832,-66.6628191120175,-33.9766864034336,-29.7761915022681,-3.21521229307078,-36.2070043756555
"5840","Fancc",81.5912199768614,19.8123812748863,49.3296000363368,4.27550143541475,30.5292946884283,65.3082820914592,114.299922515953,47.087915739944
"5841","Fancd2",-24.1586655937873,-13.0171352016946,-9.06642014398588,-31.3994871634171,-6.82551272403833,-7.50959262010578,-55.939469005441,4.98683234330447
"5842","Fancd2os",1.05946458454095,1.07302327805256,2.15811597877681,-1.16552156429563,0.43792215611928,-1.78104105927596,1.0762835743326,-3.75035864987075
"5843","Fance",-72.2304955597118,-66.1005531225479,-119.908052046775,-42.2174118169311,-42.5002742794529,-80.1983842480078,52.4329137382451,-22.3804942704314
"5844","Fancf",-38.9614873991873,-36.5745410322878,-49.7756458768103,-64.8046704300681,-45.8005846186542,-8.59282734124473,9.70019059892039,8.80277681137881
"5845","Fancg",-88.2977807021752,-50.4032287974962,-79.7125322446377,-120.340785729356,-80.3651210277544,-41.5169874493599,-46.628412187083,-39.3438831826165
"5846","Fanci",22.6735949694911,-7.16224438719442,-23.7880586589032,-52.5875138522667,-42.6264793439553,-14.5391925820655,27.9833729326475,-13.9876645340302
"5847","Fancl",-1.45299402424487,-16.5136150321141,4.27810705896192,16.2422331009154,9.26278896810456,-7.80045672796368,-54.4763734474941,2.4674699982821
"5848","Fancm",-85.0375224796669,-131.213805960601,-75.0750749131629,-145.28674947671,-164.05901984529,-31.333585202737,-139.466504123884,-69.6622859258731
"5849","Fank1",6.99543449578757,-3.59469240354581,0.331671144698401,-7.29355126883449,5.82488658416896,-9.2032406866634,1.0762835743326,-6.52384818482948
"5850","Fap",33.4226843529648,28.7308352181519,-16.0971059860692,14.6121743661325,4.29571740124524,16.5523898861839,-48.6785449354148,-15.0560656405159
"5851","Far1",825.655633534513,806.741664274036,1000.69637488885,719.920746405082,843.341758308681,654.388365390928,202.893522210692,313.021316462472
"5852","Far1os",13.1026996832511,-13.0537519086891,12.4962868919059,11.9278288342244,10.1021002781948,4.55792384697253,-5.23806818154851,2.30213610562679
"5853","Far2",-13.1937573668368,11.4577872015588,-1.21045381921148,-33.6638187689394,12.3998868283646,-13.9431218014983,22.6155934909115,-23.7877792451058
"5854","Far2os1",-1.74464568940872,1.23628141946503,-6.80294362238279,14.2588719628157,-0.755807150142664,-0.988670445994896,1.0762835743326,-1.03971623882294
"5855","Farp1",-755.36618711043,-800.629500540596,-904.812763821347,-763.235208029237,-873.843063214598,-592.515645352056,-88.63104079767,-428.102914437249
"5856","Farp2",-187.596951002296,-105.655947582515,-130.80070480185,-29.7498303268289,-163.002408171472,-57.9618080991581,6.28243130213087,-94.1468609225844
"5857","Fars2",-55.5201586577625,4.62852209181506,-52.2851051470009,-58.3344324616961,-24.5578016833754,-68.0950113688009,-43.0855852240023,4.98827311286101
"5858","Farsa",198.843642519093,104.952977486244,128.665390371532,95.3366144212549,99.2190215710079,32.4042982270114,292.011779947123,-0.294921914685574
"5859","Farsb",-24.820871128298,38.1757010803026,83.3162685175546,-76.9713899786086,57.2890424145835,41.7653071270406,-378.663494294806,68.8566566266629
"5860","Fas",3751.75273166447,3707.98758946408,3862.50440353779,3636.21507526436,3681.46022083466,1634.8967442545,4107.68603389886,1804.23788896595
"5861","Fasn",-2729.27963790067,-1872.34222463911,-2676.80976181132,-1463.27273596722,-2050.2371988753,-1313.18152918648,1745.80826749785,77.4179751631218
"5862","Fastk",-164.788925800395,110.817780997523,-112.058819365164,-36.5954122913181,33.8808458960434,-116.041031924347,427.764538206196,34.3151010346471
"5863","Fastkd1",9.66357984607981,48.0676564994466,36.0478014011491,21.2020043778295,15.304501503711,26.8160138430994,-105.19605629521,-12.6609567737588
"5864","Fastkd2",71.4041774146185,38.6262611271034,83.4041834803542,22.3008144190562,69.0066630520221,63.104618633443,-177.154711249349,-101.752803685363
"5865","Fastkd3",32.3608255465458,22.849240393437,27.3587598355738,-0.742624088413777,17.265899352638,-19.0469174520581,-75.6744302641361,-18.6957214387643
"5866","Fastkd5",1.24722792609856,59.4634114251908,61.1930870023172,37.410808374127,61.9629011396748,-79.8272984298573,-49.7707887366225,61.6753666454207
"5867","Fat1",-4953.37652272025,-3140.48389834471,-3493.38569220951,-814.554465677,-4240.39219385661,-1390.83172635776,-3454.72086961625,-3053.05165646548
"5868","Fat2",-0.560419944976715,-2.60566726797378,5.98832113345822,-0.564677798174253,-7.50445802893044,32.6763236948116,-12.8152902886058,-18.0263126300854
"5869","Fat3",-131.53322413771,-151.647341237691,-173.828765311907,-158.649976203169,-162.812151478822,-15.3172206304952,-35.1169075394344,23.4927144855998
"5870","Fat4",69.6866205787055,208.521939071303,107.397502919683,-233.645922261332,-239.397763428832,-513.29560179602,1270.54477938619,687.460705151674
"5871","Fau",-92.9889169092012,48.5070361957263,-36.9564897701655,257.455346625518,-56.6499520831325,158.146064532616,-566.487309371416,29.2720540359327
"5872","Fau-ps2",-0.638646988541887,1.89879027221212,1.16617800332767,0.200281255373793,-2.59147434685786,0.298035390283613,-1.44945712801985,0.756904181223776
"5873","Faxc",-196.637492394545,-197.333311657343,-143.882228122163,-185.718344547586,-194.459737407763,-108.159015882481,-486.059706067544,-61.1463577911223
"5874","Fbf1",-12.3632337535987,-11.5826829972464,-173.965463167065,63.2334060007004,-41.1637343932607,-91.7482307768248,132.767077477814,-31.4314923487
"5875","Fbl",161.742752427317,219.156515373838,31.5475203139076,156.831170410997,23.071332862377,-21.6230043318345,236.886850198691,71.8636617219529
"5876","Fblim1",-615.502588804763,-634.991959035015,-695.525994556269,-566.434976285356,-643.624110724262,-17.4048059660902,119.091981400283,-38.9052512399762
"5877","Fbln1",-20.1859381101161,-53.6011847966997,-73.6551194031379,-1.40455896477886,-58.5036485747765,97.9846057862708,-14.9109819206149,40.506697819789
"5878","Fbln2",-8179.15048200992,-3565.06857293058,-17660.0340293776,-2289.41075710219,-11993.7115091016,-3691.22689566539,-1650.4363340951,430.26789905531
"5879","Fbln5",-478.436745184183,156.682803457777,-2398.48809356814,-507.323950224443,-576.118633584207,-1379.48249453476,-140.04222468129,-278.77989912679
"5880","Fbln7",-8.51181437451102,8.2339792238525,-16.0192123480681,1.57444135119771,17.6487847993895,6.34613618867421,37.71316218837,-5.00730112808926
"5881","Fbn1",5525.71906268377,7637.62337614738,2284.60471027849,6155.07896884917,4055.39306340424,1328.46516303092,-457.086523734023,321.007770244407
"5882","Fbn2",-282.566437935044,-283.934170476345,-338.21187583761,-43.3270226253076,-92.5135470943248,168.961393971935,-37.0123739646728,119.59374217247
"5883","Fbp2",0.911436366486946,-1.1570214205331,1.53146697014335,0.30042188306069,-0.0839785722380739,48.3346074101447,-33.9973868783727,-17.9552494232965
"5884","Fbrs",395.833870396408,478.344400823264,447.028909821339,521.063794784039,364.650140765754,63.8799714746533,154.058573858758,166.1514939782
"5885","Fbrsl1",504.871977506477,429.718038219457,396.638067878522,561.41181709337,453.213373536226,404.09467020849,577.896087266969,562.872498253657
"5886","Fbxl12",2.35284295415346,1.99916410609814,31.0163688031944,79.7034356764484,4.95046550880198,-74.514197985342,130.799067660806,61.234138853308
"5887","Fbxl12os",-12.0075210733387,-22.0910958503525,-45.7176985024284,-7.74137388701287,-37.7680579589599,-6.79027243469162,-187.537408048143,35.9830028229385
"5888","Fbxl13",0.545578755890118,6.27488152690291,0.784080125453343,-5.82760782147817,5.74090801193089,-3.56208211855191,1.0762835743326,2.30213610562679
"5889","Fbxl14",-27.286887805764,-23.6185652870425,-105.513365377093,-14.7928575197012,-42.5837784394004,13.5119905167226,-27.9198243769087,-26.6773061754518
"5890","Fbxl15",13.6883972354569,3.98625425465683,-1.48862277208791,10.6343579504492,11.3499174692435,5.45920130024909,53.1975428694428,-6.01559380495674
"5891","Fbxl16",-48.1332052713371,-62.8388399964527,-81.5160172503653,-50.7377224464718,-49.2437060804152,-59.7343402723986,-107.778672514218,1.44144723092248
"5892","Fbxl17",-121.690306819149,-90.932997552707,-47.7743243458854,-32.0836103187494,-113.373444582852,-81.3129793060691,83.9544700400771,-53.9489213337648
"5893","Fbxl18",-32.2046629472211,-16.8452850805168,-68.5162579755604,-42.2172651307642,-157.891102245181,79.1685069754456,-70.1110692095257,7.77012157551826
"5894","Fbxl19",34.1363968175699,72.1437020252515,-42.9767848849233,119.781875030175,43.3680524974933,82.6888990030528,43.4927086766262,49.5745565982749
"5895","Fbxl2",-43.0605107339973,-16.413241198228,-57.9034180141796,-27.4772881313191,-54.0954851507135,7.23039586987989,-140.690780982228,18.9965492764965
"5896","Fbxl20",-1056.10198761887,-861.768552293878,-1102.24140208888,-1010.91826614988,-1038.07763134364,-456.190222587597,232.289495871951,-315.710502496344
"5897","Fbxl21",-17.1800828361524,11.65119905534,-5.74827707917349,13.5746021213163,32.9400016737065,0.123249404846945,-49.5113662162476,7.54583433316029
"5898","Fbxl22",40.1348930526649,28.0618633707791,45.9638934740052,12.1003013978055,29.8323200886072,77.6236349718411,60.731527889771,26.4178444417505
"5899","Fbxl3",558.85344094299,387.387276143131,371.527461214418,273.344717381618,437.558248792038,193.31338624685,-959.359260269714,104.657024000915
"5900","Fbxl4",-42.4559508945729,-77.3597539170943,-86.985913153673,2.40352175065243,-43.1407889330345,-57.1707750894867,-309.712861036123,-33.7885451850005
"5901","Fbxl5",680.549395736525,554.755632423617,675.651444601577,679.402401650831,794.322944816532,165.243364508004,48.7075588886937,280.292384921798
"5902","Fbxl6",-66.9548128189159,-19.5814798947454,-97.2812398687468,15.608106916343,-32.397225176677,-61.0367262771383,226.806813007001,9.88631215888444
"5903","Fbxl7",80.694624799461,67.5229313694566,77.2750279181454,25.5998347198985,16.2159299935169,-29.6385995325697,1.50633264467601,-21.7233381636593
"5904","Fbxl8",-55.7989796829058,-61.1778297210364,-52.8063936128081,-12.2671535485614,-13.7127044721414,-25.4217387704351,-21.4551575400688,14.9181186907873
"5905","Fbxo10",-275.477551533793,-271.284906408018,-277.680911729851,-295.544511055986,-327.502671058914,-140.710752568836,-5.14259917205942,-165.257512237522
"5906","Fbxo11",312.245320842854,103.356597157084,248.180103820795,338.288431270649,236.932966388249,52.354314000333,-64.3547406907505,114.441861626151
"5907","Fbxo15",2.19715621264707,-8.47003436957122,-0.764195755748647,-2.49515841601793,-6.29269942773958,4.25988845668892,0.84645971075982,1.23099630484838
"5908","Fbxo16",-26.7321158351736,-35.4524114676721,-20.0037731609233,-33.8641000243131,-20.8935840169325,-9.78496890237918,32.918781507092,-1.88541371732777
"5909","Fbxo17",-57.507911346943,-58.3865020353015,-24.6147707594227,39.4219782040194,-7.92909555565569,45.5935810345767,69.8855965880875,-26.424619755072
"5910","Fbxo18",-201.700809347171,-153.183829764143,-193.542225965262,-354.846627317599,-274.603288361174,-322.40514248031,-125.882525813708,16.0376855985587
"5911","Fbxo2",2.74273496853719,-1.8242684168288,-12.8049982082536,8.63154539671127,-5.23086867609597,-6.22288678382727,-6.33263377970434,-2.42235296486331
