gene,log2FC,pvalue,adjusted_pvalue
Slc25a37,1.11127865091243,9.22307392441717e-06,0.0003692900560343
Itpkb,0.816984211948685,9.32918258888345e-06,0.0003721763800161
Lcp2,3.30516467636028,9.42045155747843e-06,0.000373880241066
Tnfaip1,0.353755610819338,9.40465982025298e-06,0.000373880241066
Fam101b,-0.807542988956572,9.50032248101837e-06,0.0003752349854748
Clasp1,0.37052782206086,9.50332127639471e-06,0.0003752349854748
Xcr1,3.19396610878053,9.76835895817728e-06,0.0003847134516546
Ms4a4c,4.02071991680973,9.80671945609547e-06,0.0003852389614908
Junb,1.60687384069123,1.0546662863486e-05,0.0004132520647196
Plau,1.28285335208978,1.08239034787499e-05,0.0004230388062671
Peak1,-0.679730261841884,1.15987613982648e-05,0.0004521755108148
Spred2,0.621284013755592,1.24108118689059e-05,0.0004826113433567
Zhx2,0.912779511626062,1.25271739463786e-05,0.0004859091979856
Plet1,3.56678662527185,1.29882859431287e-05,0.0005025291840156
Nol9,0.523141301162707,1.31371596023816e-05,0.000507015340143
St3gal4,-0.859011503867138,1.33446748451576e-05,0.0005137366198514
Adar,1.2659298471655,1.42258364739453e-05,0.0005462934061403
D030025P21Rik,1.04018485774992,1.42952788125965e-05,0.0005475945234705
Ccdc141,-0.757685630514856,1.43596402883282e-05,0.0005486950392058
Fgfr1op,0.810956371113399,1.44601596634759e-05,0.0005501984937221
Snx18,0.460754639757202,1.4470445480711e-05,0.0005501984937221
Ifitm1,2.68348163720613,1.47427020246752e-05,0.000559169626793
Msantd3,0.549451944812324,1.52665635144972e-05,0.0005776162446185
Adamts15,-2.9233992071958,1.54569633370527e-05,0.0005819603384529
Il15,2.46928626616099,1.54349719355869e-05,0.0005819603384529
Ankrd33b,2.8928817714765,1.54981805187295e-05,0.0005820889800193
4930487H11Rik,1.60371264433226,1.57658266139279e-05,0.000587840106605
Cdkn1c,-1.33136217627921,1.57416601831688e-05,0.000587840106605
Nub1,0.819284570600977,1.57096186561247e-05,0.000587840106605
Iigp1,3.9168240086756,1.59381950975598e-05,0.0005928315611287
Cyth4,-2.73916610789198,1.63848588010402e-05,0.0006079769654872
Jade1,-0.888152997433195,1.65466722430423e-05,0.0006125053025735
8430427H17Rik,-1.03165933388106,1.66119277389994e-05,0.0006134462236279
Nom1,0.290213219944788,1.67317651778231e-05,0.0006163934257734
Trim56,1.21936986680011,1.68006070691028e-05,0.0006174523824752
Flnb,0.702935835672167,1.70484985222652e-05,0.0006250710208199
Gzf1,-0.349308874468443,1.72963732819151e-05,0.0006326528555064
Odc1,0.634234662734077,1.74012232762307e-05,0.0006349797090774
Clec2d,1.80187643456406,1.7676539822097e-05,0.0006435012688427
H2-Q5,3.39030376206725,1.79624737473876e-05,0.0006523682387642
Abcc1,0.868323407477869,1.85334592687118e-05,0.0006715217394797
Fn3k,-2.3422000837407,1.85847243537847e-05,0.0006717985218871
Sbno2,0.930720526603737,1.87951526088747e-05,0.0006778139461921
Golph3l,-0.514898951789766,1.8970424101929e-05,0.0006825363568822
Slfn9,2.55684272381586,2.0022460166181e-05,0.0007187083079231
Oas1a,2.86652186803842,2.01179132607754e-05,0.0007204552239597
Nfkbib,1.43353260998845,2.09860215832006e-05,0.0007497998755445
Nrp2,1.09575280134205,2.15009559419344e-05,0.0007664194920135
Ebi3,3.4108742155094,2.23570192002909e-05,0.0007950940846773
Gm8773,1.93387693862336,2.29378006724986e-05,0.0008119981438064
Il13ra2,2.85993352686432,2.28941038336783e-05,0.0008119981438064
Mum1l1,-0.863536190998756,2.34177634783024e-05,0.0008270874766109
Wnk4,-1.08090733501666,2.35479282127817e-05,0.0008278870925767
Ggct,1.11603357298264,2.35343750506714e-05,0.0008278870925767
Gm12216,3.42797672894897,2.3728145318734e-05,0.0008323228012828
Mlph,1.18828158667256,2.40028894504563e-05,0.0008400465787444
Adck3,-0.90760178496309,2.46346230055723e-05,0.0008602008155619
Smad6,-0.70253687360964,2.5781894892497e-05,0.0008982248856324
Ern1,0.762467870287522,2.61076642148533e-05,0.0009075212669176
Palmd,-2.34822374287873,2.66492145915992e-05,0.0009242595844505
Lsg1,0.371918695010202,2.67406978240323e-05,0.000925348327623
Apol9a,2.73503832808328,2.70673514686936e-05,0.0009345518952161
Slc10a6,3.26183389499494,2.8346382156741e-05,0.0009749926831013
Zfp36,1.23528854235376,2.83652654087533e-05,0.0009749926831013
Plk3,0.742608958047418,2.87367073618623e-05,0.0009855602598336
Smim3,0.760451255788084,2.90488142992473e-05,0.0009940504253202
Fzd6,-1.01950281938837,2.92561538882675e-05,0.0009989257510541
Clic4,1.18399200163026,3.11295141750202e-05,0.0010601119904572
Klhl25,0.843841051762065,3.11858387997361e-05,0.0010601119904572
Mtmr7,1.42133707820563,3.17285192776994e-05,0.0010761838510072
Nlrp1b,-3.50635131308285,3.19976177543417e-05,0.0010817641957539
Zc3h12c,1.59412908535051,3.20335394028051e-05,0.0010817641957539
Rcl1,0.592912582041219,3.27926373238582e-05,0.0011049755408098
G3bp1,0.534493221727179,3.41226635893745e-05,0.0011472814336523
Synpo,-0.87949837280565,3.46379919711717e-05,0.0011620706718171
Ppap2b,0.862694179184021,3.53415262208611e-05,0.0011830960049457
Fam69b,-0.682243143907655,3.54674469838655e-05,0.0011847358266909
Prrt2,-1.35687566744101,3.64376506358696e-05,0.0012145094851553
Spata2l,-0.817053611861141,3.65479894906892e-05,0.0012155561342702
Lbh,-1.2384884591085,3.68472254222976e-05,0.0012228672937025
Malt1,1.87438551712572,3.77393190341741e-05,0.0012497801587252
Socs3,2.08693947079604,3.9059765205395e-05,0.0012907324557894
Cst7,3.37831491271921,3.96077884328863e-05,0.0013060392592677
Foxj2,-0.432133860173906,4.14188727759248e-05,0.0013628402176847
Nfatc4,-0.685036171513256,4.17761955165596e-05,0.0013716665986343
Tnrc18,-0.780428655171072,4.26540073325284e-05,0.0013945415263558
Lrrn3,-2.25803444663824,4.26189112657208e-05,0.0013945415263558
Tank,0.992354460366914,4.45717952272278e-05,0.0014541548192883
Ccl9,2.96280240396495,4.59173303042943e-05,0.0014917320028604
Rassf8,-0.725217505917554,4.5882562630712e-05,0.0014917320028604
Lrrc4,-1.64992924442295,4.64145420178028e-05,0.0015035252160333
Nadk,0.349148215379672,4.64756154835945e-05,0.0015035252160333
Scx,-1.52411555236582,4.71367884288536e-05,0.001521717830222
Atxn1,0.519624465038847,4.86547224806887e-05,0.0015674352959835
Gtpbp4,0.427857327088606,4.9334120359393e-05,0.0015860044246644
Ptpn9,0.424344247837238,4.98626294587721e-05,0.0015996554813242
Eif4e2,0.194631274072065,5.14774934039636e-05,0.0016480289416375
Insig1,-0.818685256280252,5.26844187510263e-05,0.0016762135627005
Nim1k,-0.715938347108287,5.26693401169223e-05,0.0016762135627005
Trim12a,1.26466156442353,5.254386505091e-05,0.0016762135627005
Tsr1,0.47125522946366,5.34794319625294e-05,0.0016979995315278
Mat2a,0.324396193900784,5.40439478546099e-05,0.0017123924959118
Lrrc8b,0.636884123005525,5.52886746034846e-05,0.0017482347027085
Mn1,-1.37044530602265,5.57902763692408e-05,0.0017604804627252
Psme3,0.308683261075036,5.62738943243396e-05,0.0017721098132934
Cebpb,1.16272577003793,5.67272641245577e-05,0.001777983885993
Ddx21,0.472225873094838,5.6806810306421e-05,0.001777983885993
Engase,-0.658452263609879,5.65877032079396e-05,0.001777983885993
Extl2,0.354623508373798,5.72915389629277e-05,0.0017895180699596
Cbx8,-0.7904942057991,5.78623489321403e-05,0.0018035933129228
Gem,1.68962987316619,5.79764069028391e-05,0.0018035933129228
Dhtkd1,-0.535266387134473,5.93645106444517e-05,0.0018375863971838
Irf9,1.58165880452633,5.93595578816698e-05,0.0018375863971838
Slamf8,2.76007859614276,5.94271073314857e-05,0.0018375863971838
Pik3r3,-0.51447519734926,6.11157600998538e-05,0.0018860152099752
Gm12185,2.55029587850609,6.2136396608456e-05,0.0019136767427472
Arhgef3,1.87286579897691,6.51456223255974e-05,0.0020023501760316
Daam1,0.822864805091416,6.6373310085351e-05,0.0020360211195305
Rgs9,1.423569188535,6.7103180467505e-05,0.0020543178449684
Gpr56,-1.02277335407916,6.75533238252897e-05,0.0020639953047334
2610507I01Rik,-0.744093110170797,7.0121060033352e-05,0.0021349924262233
Ttc39c,1.25164839139379,7.01543066217945e-05,0.0021349924262233
Rasgef1b,2.46975270425856,7.06900725685476e-05,0.0021470540975997
Slc25a30,-0.493237187632432,7.16043897031033e-05,0.002170543301256
Tbc1d2b,0.624256760899651,7.39279910452551e-05,0.0022365759019761
Tgif1,0.67094262163493,7.48367187370433e-05,0.0022596286898661
Smtnl2,-3.10997598410583,7.59109704831713e-05,0.0022875793238167
4933426M11Rik,0.62705230178809,7.71103274052833e-05,0.0023191834603788
Fig4,-0.389016199863617,7.81483282337122e-05,0.0023458208703137
Chd5,0.91065736873379,7.86772686415286e-05,0.0023571036183091
Ppif,0.518706430594918,7.95838796110564e-05,0.0023796352662731
9430008C03Rik,0.62982771893732,8.00389562717931e-05,0.0023886044333902
Rela,0.700592740719006,8.08196960105898e-05,0.0024072388759517
Zfp263,0.83014796480622,8.13742699167591e-05,0.0024190779583941
Sord,-0.635867599847386,8.19613623751828e-05,0.0024318362605307
Daxx,1.52775356477995,8.29953354907528e-05,0.0024577791754271
Aph1c,-2.47766608851696,8.58864298990389e-05,0.002538456688809
Rnf144b,-1.20217091215553,8.6049379281663e-05,0.002538456688809
Sqstm1,1.20588689432587,8.76669632299962e-05,0.0025812305292136
S100a10,0.669134556054723,8.93796112135433e-05,0.0026266347959491
Tsc22d2,-0.544564239573481,9.45157581733736e-05,0.0027722822097367
F830016B08Rik,3.73850349999248,9.76755599766995e-05,0.0028595170115612
Acadm,-0.580453745698025,9.8449526271948e-05,0.002876706366341
Cdv3,0.396009974537698,0.0001044401940722,0.0030459745237084
Pthlh,3.34813032006633,0.0001054894044669,0.0030707586755877
Cd14,2.16308981377832,0.0001058922549505,0.0030766694980808
Hip1,-0.518693271854155,0.0001066429873974,0.0030883135286116
Prickle2,-0.967614046906319,0.0001066941228145,0.0030883135286116
Hoga1,-0.980829500577374,0.0001113499026456,0.0032170303017652
Gypc,0.997000285996216,0.0001129991448386,0.0032585652272849
Fgf18,-1.44658422573675,0.0001154496480924,0.0033187190427373
Rnf14,0.397558814910682,0.0001155161638357,0.0033187190427373
Noc3l,0.581633959558171,0.0001159446706426,0.003324826784407
Rab12,0.523241137920353,0.0001233048760034,0.0035293155865736
9130401M01Rik,0.366384632684695,0.0001259653520738,0.0035987763573016
Orai2,0.624342546286158,0.0001273839575514,0.0036325658561746
A930015D03Rik,1.97731177513712,0.000127944583363,0.0036418089449317
Srgap3,-0.837876691281565,0.0001335405444024,0.0037940790465939
Akap17b,-0.54261937004107,0.0001360619188737,0.0038585957435315
1810011H11Rik,-2.94195164555174,0.0001372051945854,0.0038653768296019
2810001G20Rik,-0.978836138934171,0.0001376657845924,0.0038653768296019
Epn2,0.499927837771115,0.0001378071225048,0.0038653768296019
Hdc,2.7553482481354,0.0001373912640347,0.0038653768296019
Kctd7,-0.609005775059665,0.0001369449969331,0.0038653768296019
Nfam1,-3.27016338712374,0.0001373180266543,0.0038653768296019
Arhgef40,0.624970487205299,0.0001383993275649,0.0038749295366769
Cog6,-0.299995084404787,0.0001409918390223,0.0039374929045968
Zeb1,0.531141946652972,0.0001411452745851,0.0039374929045968
Lrrc56,-0.933088971449094,0.0001425814553746,0.0039703649752521
Ksr1,0.594714179026949,0.0001439520529498,0.0040012954212539
Sh3pxd2a,0.375836389336409,0.0001452569652697,0.0040302919066474
Zbtb10,0.568394041155161,0.0001456908855979,0.004035061056335
Siae,-0.439856391203608,0.0001464029312742,0.0040475022238628
Ccdc93,0.495057222434239,0.0001478309630806,0.0040729100471137
Osmr,1.84088783118544,0.0001478669878261,0.0040729100471137
Traf3ip3,-3.24075279949179,0.0001481154377806,0.0040729100471137
Kcnj11,3.33495514532173,0.0001486491189744,0.0040802990785873
C2cd5,-0.735446935386116,0.000149719875717,0.0041023778757408
Ptgs2,1.85839985344543,0.0001527190409271,0.0041771234657855
Socs1,2.22946649410475,0.0001532334736284,0.0041837628730566
Icam5,1.34225659339348,0.0001572258568674,0.0042851698582327
Tmem2,0.573060196315898,0.0001586400676624,0.0043160749150785
Epsti1,2.8717419469438,0.0001664804965944,0.0045213988836989
Brd4,0.388739752360094,0.0001688213459208,0.004576901242667
Tnfsf8,2.69340540147236,0.0001695848967634,0.0045895216612672
Rab11fip1,1.25717623543108,0.0001778103830578,0.0048036878749266
Nop2,0.561858581347251,0.0001789148858743,0.0048250618696643
Lhx2,3.27264705278819,0.0001793727735177,0.0048289533905592
Slc6a19,3.39599028355976,0.0001830548262057,0.0049194786540005
Sbf1,0.264937411973895,0.0001839014610289,0.0049324269686972
Slfn4,3.63955201277306,0.0001841772522242,0.0049324269686972
Cd82,0.775455549317158,0.0001845639921571,0.0049342029778253
Il18bp,1.56390268258178,0.0001914361325759,0.005109055468868
Iffo1,-0.460162226478797,0.0001957248258473,0.0052144750747808
Bmf,-1.59779116515167,0.0001990463067405,0.0052938066968881
Tef,-0.601865733475393,0.0002017342045351,0.0053560431304091
Tarsl2,-0.65339771967727,0.0002056546595982,0.0054507333961325
Tspyl4,-0.748222070045024,0.0002082212909159,0.0055092777642856
Sh3bp5,1.06228212422007,0.0002095609558206,0.0055352129651497
Ccdc28b,-0.6918813218812,0.0002110517750862,0.0055650450077963
Mbd1,1.01342495582742,0.0002144548779194,0.0056451122480017
Cd47,1.13123366728017,0.0002161562061445,0.0056608663578563
Dgka,-0.524117282330614,0.0002160559345234,0.0056608663578563
Pbx3,-1.12265591054482,0.0002157653411725,0.0056608663578563
Trip10,0.461003498993293,0.0002166896236472,0.0056652012131472
6430548M08Rik,-0.809775608717323,0.0002174342624063,0.0056710412776246
Nle1,0.488645125524688,0.0002176495483522,0.0056710412776246
AU022793,-2.63632317803839,0.0002188034723799,0.0056914774850988
Trim12c,1.1966861891765,0.0002215928421782,0.0057543139573391
Ehf,2.79381193195849,0.0002245430903127,0.0058211095079551
Dusp14,-1.03463735453137,0.0002382271131387,0.0061654778407125
Sik1,0.754313660430963,0.0002400641594059,0.0062025972998187
Ndrg1,0.712402674897239,0.0002426262338984,0.0062478283876298
Klc4,-0.535452813073485,0.0002422347829254,0.0062478283876298
AI837181,0.356301784952087,0.0002449879497402,0.0062981125843916
Dusp27,-1.23968795100661,0.0002573070540174,0.0066037855413587
Gdpd1,0.441485023895007,0.0002602303113744,0.0066617567098636
Sp110,2.14762758708286,0.0002604310370373,0.0066617567098636
Kcnq3,2.47781367275009,0.0002635824167091,0.0067311867908864
Spsb1,0.99259054930948,0.0002641402612727,0.0067342647075158
Clec4a1,2.59650922026626,0.0002655414137381,0.006736527562033
Mak16,0.486681176016746,0.0002655349356744,0.006736527562033
Tbc1d4,-0.949683783293787,0.000265430925189,0.006736527562033
Cebpa,-2.2194100402534,0.0002672781064193,0.0067632366684785
Endod1,0.663670354510995,0.0002674726366064,0.0067632366684785
Myd88,1.06243623076219,0.0002732061093208,0.0068968866843141
Shc4,1.09786755585571,0.0002739054745541,0.0069032248816018
Sesn1,-0.904245888125736,0.0002777071813596,0.00696484183348
Stk10,0.519540451665475,0.0002771532465624,0.00696484183348
Rae1,0.321719408730166,0.0002772556466437,0.00696484183348
Samd4,0.489429692807337,0.0002792140645968,0.0069912477735406
Tlr3,1.9456810017159,0.0002818376893568,0.0070454847052052
Plscr2,0.99645909212361,0.0002829406556616,0.0070615934465696
Cd83,3.44118182351441,0.0002858196525563,0.0071150750925256
Ppan,0.657762683218871,0.0002860076292144,0.0071150750925256
Prkra,-0.449373783335982,0.0002901594577596,0.0072067185323245
Ppm1e,-1.38186888904377,0.0002945564365913,0.0072927037596246
Rap1gap,-0.790207342122091,0.0002945685913686,0.0072927037596246
Elavl1,0.291903416356495,0.0002969981740572,0.0073410511754525
AW011738,1.80604092851229,0.0003008685481862,0.0074247993165396
Hap1,1.90438217011392,0.0003030894071876,0.0074676380500528
Akap2,0.574899141614694,0.0003042261467782,0.0074836716201895
Mina,0.654954470651092,0.0003051310717889,0.0074939607248446
Adhfe1,1.41764590522299,0.00031506348017,0.0077255772788841
Ppfia3,1.2282705010228,0.0003180469277994,0.0077863348826444
Srgn,2.59103247105568,0.0003200086917785,0.0078219267376145
Car13,1.33761129199664,0.0003300605370004,0.0080293873764126
Ifitm5,1.68044503952771,0.0003300167580021,0.0080293873764126
Ptpn23,0.35564286639771,0.000329785021407,0.0080293873764126
Celf5,-0.529071861154961,0.0003401491402288,0.0082487505675329
Nifk,0.430102166755133,0.0003396416753035,0.0082487505675329
Bin2,-2.85887915616961,0.0003419210983404,0.0082786839517991
AI467606,-2.57530805154049,0.000347772086347,0.0084071308597458
G0s2,-1.22566811763034,0.0003484864865252,0.0084111965611321
Hmgxb3,0.367744334875405,0.0003506796235643,0.0084508850129377
Dusp16,0.511094492725036,0.0003516588451382,0.0084612414941927
Agrn,1.00341638284091,0.0003567037688623,0.0085558899325717
Upp1,1.7187948652655,0.0003565633019238,0.0085558899325717
Usp3,0.419054254646604,0.0003605248802029,0.0086340942927614
Zfp395,-1.44644027771183,0.000362164537503,0.0086598939643007
Il1rl1,2.38135758067018,0.0003635336340365,0.0086791541558591
Klhl30,-0.996911131028509,0.000367058576974,0.0087497446235666
Pde4b,1.36545718914975,0.0003689934746668,0.0087822728228661
Coq10a,-0.530108663113647,0.0003718166084104,0.0088335198120258
H2-T23,1.16568665804984,0.0003722939384378,0.0088335198120258
Arhgap20,-1.2730049868244,0.0003729860532209,0.0088363265131538
Acsl3,-0.770411835484316,0.0003756109252231,0.0088712157017047
Fosl1,1.86290683473477,0.0003753849410767,0.0088712157017047
Appl2,-0.460311704220437,0.0003764736512232,0.0088779751227969
Nipal1,1.11408813089352,0.0003795505184863,0.0089368477586717
Cd1d1,-0.735767886691465,0.0003825863739036,0.0089945764454082
Hes1,-0.854097533485389,0.0003847168354011,0.0090308758358884
Ampd3,1.33668734074873,0.000391784313195,0.0091688246791645
Gm14446,3.30324125129763,0.000391637265258,0.0091688246791645
Misp,2.3051466632714,0.000395445263957,0.0092264569995071
Slc39a1,0.326637290548687,0.0003949786813676,0.0092264569995071
Cflar,1.32435394949097,0.0003971731409868,0.0092527521907062
Adi1,-0.616853715398986,0.000406805487669,0.0094628364118061
Arhgap12,-0.340567999453525,0.0004154508928817,0.0096348317763349
Adam11,-1.21829773870825,0.0004153280292437,0.0096348317763349
Abcd2,-1.71596681947799,0.0004168871979584,0.0096536029494169
A630072M18Rik,1.7389897371961,0.000420176286248,0.0097151571050067
Zfp819,2.50261813866738,0.0004208819874214,0.0097168841443814
Wdr43,0.699014937043066,0.0004222260260603,0.0097333212205129
Zfr2,-0.710951224361674,0.0004241455788566,0.0097629563061498
Eno2,0.627147156763922,0.0004280833301651,0.0098388883600194
Cyp7b1,1.83360656238133,0.0004298243689585,0.0098641810098246
Rasal3,-2.27594639102083,0.000436976675315,0.0100133985463932
5430435G22Rik,-1.57805266370342,0.0004402238755246,0.0100728194044634
Myo1e,-0.921398547170899,0.0004430073629098,0.0101214694086767
Arhgap8,2.71448150694928,0.0004447458683135,0.0101461357424597
Gprc5a,0.777072767471115,0.0004497713803126,0.0102456057476833
Cdkl1,-1.20436400322561,0.0004558440853174,0.0103639704519655
Inf2,0.656551812567724,0.0004563135246725,0.0103639704519655
A330021E22Rik,0.982176142064167,0.0004632994796002,0.0105071409224808
Mblac2,-0.770672130912998,0.0004696429094083,0.0106353399440859
Psme1,0.924893186509505,0.0004713401913426,0.0106581022121665
Grwd1,0.689812695235848,0.0004748703441662,0.0107221824484101
Ninl,0.689095217014821,0.000482940718161,0.0108884394128277
Irf5,1.64865679110369,0.0004840928166393,0.0108984580167103
Hist2h2be,-0.655309039701463,0.0004862178838301,0.0109303199899269
Tnfsf9,1.63199541498522,0.0004888239554198,0.0109728864278586
Gm16793,1.13898159162199,0.0004944307811698,0.0110825903918996
Bdnf,-0.407460190205421,0.0004983716543495,0.0111546876530942
Lpar5,-2.89624872301196,0.0005004866195301,0.0111857669871475
Tmub2,-0.309956623632461,0.0005019002791831,0.0112011049262928
Asb6,0.495918279270539,0.0005036784506805,0.0112083012457079
Cdan1,-0.453192035203527,0.0005034292138378,0.0112083012457079
1810019D21Rik,-1.36678080350791,0.0005060666484708,0.011245195266671
Spred3,0.417204055314815,0.0005138805521521,0.0114023726550304
Gpsm2,-0.857169920768372,0.0005221087489611,0.0115682771586373
Ldlrad4,0.464047061075325,0.0005341173512417,0.0118173463962241
Rassf7,-0.598062823995592,0.0005492978452104,0.012135778362118
Mmp3,2.51351465380927,0.0005671193696474,0.0125115632853894
Phc2,0.553160841610258,0.0005690791840601,0.0125368388488437
Tap1,1.44276274117579,0.0005735727030658,0.0126177800778723
Maff,1.04568421844176,0.0005748215172622,0.0126272133299867
Nolc1,0.515054108857748,0.0005775882614842,0.0126699168640977
Zfp521,-0.932882696645158,0.0005809160955324,0.0127247894098208
Kcnq5,1.40174856637674,0.0005913899745194,0.0129358156500353
Aifm2,-0.363438008473341,0.0005922505573553,0.0129362643017224
Pprc1,0.481005388495759,0.0006049876873749,0.0131957583539484
Rcor2,-1.22489533866276,0.000606992963257,0.0132207703552985
Ranbp6,-0.599692957625082,0.0006082358160285,0.0132291289986201
Sema6d,-0.806909968217969,0.0006101907274925,0.0132342633981098
Slc46a3,-1.38372273581651,0.0006095011156112,0.0132342633981098
Tjp2,0.396692225872763,0.000611207361223,0.0132376682918058
Maf,-0.698167378883084,0.0006164061686909,0.0133315148759446
Creg2,-2.61712060414143,0.000617849493305,0.0133374912342674
Pla2g4c,1.6177574495823,0.0006184147503907,0.0133374912342674
Nrxn3,2.46052107491877,0.0006264711713137,0.0134735049819289
Pcsk2,3.01243924747705,0.0006256362483276,0.0134735049819289
Oxld1,-0.89319866507003,0.0006368405591395,0.0136774166948261
Bbs9,-0.519413102807265,0.000642202781286,0.0137733713496158
Sik3,0.413493819073433,0.0006552425433112,0.0140334908545904
Osbpl1a,-0.363633871836503,0.0006577865764416,0.0140684104036457
Nt5c2,-0.309715698846361,0.0006588498704986,0.0140716077056987
Spaca6,-0.806368971731675,0.0006641984388499,0.0141661935731997
Kcnd2,-1.35120366247705,0.0006694908344928,0.0142593213836164
Nfkbid,1.44667145977342,0.0006764285288331,0.0143871863473788
Mtmr14,1.19353152889842,0.0006796173462319,0.014435072433967
Hddc3,-0.778171606749821,0.0006809957070836,0.0144444254729773
Whamm,0.829661381598312,0.000682176042879,0.0144495583002685
Arrdc4,1.38239339201015,0.0006865088459782,0.0145213595044211
Rab3c,2.25341771611716,0.000693167773896,0.0146420995201993
Map3k1,-0.736236701536189,0.0007071461869983,0.0149169097720375
Flrt1,-1.22242912140918,0.0007126574427462,0.0150126018616264
Ddx24,0.526337122279644,0.0007195209530762,0.0151364797218862
Syt7,1.65086287907955,0.0007235481787353,0.0152004343851924
Arhgap25,-2.34241861558206,0.0007270320183181,0.0152320626531721
Nhsl1,-0.84167307028704,0.000726598516721,0.0152320626531721
Shpk,-0.58809724988846,0.0007320274396438,0.0153055251340252
Tmed8,0.325204593129825,0.0007325262694835,0.0153055251340252
Tob1,-0.572511312098117,0.0007437533106394,0.0155190477378541
Dock10,2.23638937762089,0.0007476114990907,0.0155573911817549
Psme2b,1.18681549954459,0.0007473606624854,0.0155573911817549
Mybbp1a,0.410725946256944,0.0007491721255671,0.0155688280183641
Casp9,-0.490622599611755,0.0007511627174321,0.0155891572584073
Tnfaip8l2,-2.30436706435111,0.0007568665110572,0.0156653056502299
Slc25a18,1.88660228585065,0.0007560834259859,0.0156653056502299
Tlr1,2.75254708573793,0.0007629589723121,0.0157702083417923
Pparg,-1.91963136795016,0.0007700589367193,0.0158956267648002
Lmcd1,-1.14488074801514,0.0007767998326045,0.0160133073926065
Hck,2.2628799909365,0.0007798077034501,0.0160538219591292
2610301B20Rik,-0.42285816917085,0.0007842852247743,0.0161181582877956
Vdr,-1.09874322191319,0.0007850262170171,0.0161181582877956
Rrp9,0.500678427521108,0.0007880190003575,0.0161580620326309
Eya4,-1.27657768770776,0.0007911868337322,0.0162014442189406
Isg20,1.39047298465471,0.0008007794668777,0.0163760996154719
Fbxl20,-0.335615448522652,0.0008034941431504,0.0164098226928037
Kcng3,2.86856552287141,0.0008047990392906,0.0164147025245522
Id4,-1.13404662949873,0.0008210924404997,0.0167027773992805
Larp1,0.579046055910495,0.0008202272034603,0.0167027773992805
Fzd2,-1.00629255784104,0.0008223897783078,0.0167070978841189
Idh1,-0.496579567066519,0.0008318990827979,0.0168780157786626
Shroom3,-0.880201952775971,0.0008399901321441,0.0170197474274829
Adipor2,-0.281859169419889,0.0008496027381978,0.0171918783647481
Radil,1.14814667814217,0.0008507183137825,0.0171918783647481
Eva1c,1.32858842659211,0.0008536852159215,0.0172292249540973
Klhl24,-0.385443014446718,0.0008562309087615,0.0172579839843186
Ifnar1,0.587844698204678,0.0008598419853539,0.0173081133757722
Ttc38,-0.594668733561343,0.0008664176511499,0.0174177094126094
Cd28,-2.67856100851132,0.0008743384367415,0.0175540255376576
Fam169a,1.39898542302966,0.0008760266247376,0.0175650182217904
Rrp15,0.480256594057146,0.0008806596412798,0.0176222012393994
Slc15a3,2.31321064574791,0.0008811672806245,0.0176222012393994
Slc39a14,0.524196858750103,0.0008838279650998,0.0176524861667601
Gpsm1,-0.686436356269832,0.00088807131241,0.0177142618391225
Atg2a,0.413865803539401,0.0008912926842371,0.0177555188157408
Ptpn2,0.677876305740345,0.0009000064595624,0.0179059424687369
Crtc3,-0.343037474666795,0.0009069803818358,0.0180214076127626
Camkk1,-1.21368017288601,0.0009084169872357,0.0180266922505706
Pnp,0.995695780475923,0.0009097484560492,0.0180298796328209
Jdp2,0.781771875450797,0.0009150562263633,0.0181117619919921
Nedd9,-1.20791783570007,0.0009235263991063,0.0182559473938884
Adra1d,-1.00442318700925,0.000927912973593,0.0183191434363589
BC027231,0.267909569895996,0.0009393773381022,0.0185217306394826
Ncald,-0.738841854128861,0.0009423239963463,0.0185560706134759
Arhgef18,-0.555906398387291,0.0009440853471347,0.0185670118269836
Mthfd2l,0.666719583322885,0.0009553286553841,0.0187641657707409
Fmo5,-0.748871615201952,0.0009578050024578,0.0187888397870678
Herc2,0.185625007287524,0.0009625152145801,0.0188572160169464
Agl,-0.440166662398906,0.0009731630941456,0.0190415990937079
Gprc5b,0.866549597726276,0.0009814127790374,0.0191786489649713
Aqp3,1.57064048825329,0.0009893450296006,0.0192847140643294
Dnaja2,0.575077706165478,0.0009892725591796,0.0192847140643294
E530011L22Rik,-0.958175943163597,0.001002564279705,0.0195176831140051
Arhgap19,-1.56936550445579,0.0010040822719665,0.0195225541742591
Wdr36,0.349436019002512,0.0010058512803719,0.0195322873473489
Dbp,-1.25214470163468,0.0010193910786171,0.0197679715692187
Srpk1,0.311602434794549,0.0010205557112493,0.0197679715692187
Heatr1,0.598520152416319,0.0010334289384811,0.0199921761603915
En1,1.24029642464122,0.0010387607079186,0.0200701080818559
Adrb1,-1.8824082718003,0.0010447201617484,0.0201599571062206
Zbtb40,0.406555137816686,0.0010461339626928,0.020161973581361
Prdm1,2.58753658627128,0.0010515057785488,0.0202401718548418
Pik3r5,2.03788317597788,0.0010567945834847,0.0203165790150836
Gm166,-0.814380718942542,0.0010628194199287,0.0203308773260662
Lcmt1,-0.350266188309929,0.0010604136277805,0.0203308773260662
Map3k6,0.628434303635686,0.0010595838894251,0.0203308773260662
Thg1l,0.534909494173689,0.0010615088797266,0.0203308773260662
Snap91,-0.781923673738784,0.0010672108102581,0.0203895524406523
Unc119,-0.449154491641029,0.0010733579399897,0.020481584780548
