gene,log2FC,pvalue,adjusted_pvalue
Prr15l,2.28776017045123,9.11952331189631e-06,0.0001550996634606
Ebf4,-1.22085282670557,9.16621440023538e-06,0.0001557284421062
Mcoln1,0.590474945399991,9.21850955496554e-06,0.0001564509974365
Fam189b,-0.562226785129449,9.26210401263236e-06,0.0001570245168109
Pdpn,1.00170533863714,9.32347134112667e-06,0.0001578978164441
Dhrs4,-0.622126933948924,9.39648454244094e-06,0.0001589662923489
Fbln7,-1.78999137298021,9.47155574886285e-06,0.0001600672939372
Ecel1,2.65778047265235,9.4856358958381e-06,0.0001601363252763
Ggct,1.17625315120143,9.51666509284685e-06,0.0001604910436342
Mtmr4,-0.712318000189806,9.55603240220234e-06,0.000160816381424
Tecpr1,1.39186676290857,9.55398105719127e-06,0.000160816381424
Gpm6b,-1.41406949123652,9.6112748006205e-06,0.0001615763206513
Gla,1.2217073878264,9.64025178876913e-06,0.0001618935785197
Epha4,-1.47598741093167,9.68105259561733e-06,0.0001624085273658
Stag3,-1.81588006159571,9.73297206406436e-06,0.000163108729538
P4ha3,-1.53091066312273,9.7880334916453e-06,0.0001638600674708
Lmtk3,-1.32405793446346,9.80920027079777e-06,0.0001640430036935
Ccdc23,-0.657675984862094,9.86767176634957e-06,0.0001646770514257
Kif13b,0.794804651774695,9.8601536347158e-06,0.0001646770514257
Pidd1,-0.870397168695524,1.00198018968262e-05,0.0001670418794891
Tmem135,0.64145285751411,1.0145241443068e-05,0.0001689572901864
Nt5dc2,-1.49786300479231,1.02502912268392e-05,0.0001705295075235
Arid3a,1.52885050575936,1.03811346689504e-05,0.0001725271354058
Tarbp2,-0.64462912673249,1.04130155975596e-05,0.0001728776402989
Il18r1,3.59726655744982,1.06479546004661e-05,0.0001765951145487
Rgs5,-1.87567434541817,1.06952438979637e-05,0.0001771959694821
Fkbp3,-0.503907230119923,1.09575557292103e-05,0.0001813543391918
Lpin3,-1.51285821312329,1.10006700385837e-05,0.000181880015158
Rbfox2,-0.648717755507602,1.10420871403393e-05,0.0001823765753354
Zfp641,-1.95438439420787,1.11720417057767e-05,0.0001843329352917
Flad1,0.501746936730167,1.14365824055196e-05,0.0001885035871592
Rps15,-0.448011715874553,1.14785706952697e-05,0.0001890012138837
Tmem8,1.68824368852734,1.16209739680694e-05,0.0001911495112345
C630043F03Rik,-1.37811426402621,1.17188034284521e-05,0.0001925609740792
Ralgps2,1.09538100785983,1.18297656852715e-05,0.0001941851188972
Rabepk,-0.452846599469299,1.20901991809458e-05,0.0001982569918914
Ldha,-0.702483367360909,1.22991387630945e-05,0.0002014769960363
Cdc42ep4,-1.08880876245464,1.24452958282491e-05,0.0002036630076244
Ergic1,-0.420978210326282,1.25290594869562e-05,0.0002044073951532
Dtx2,0.651210342391283,1.25220443805118e-05,0.0002044073951532
4930523C07Rik,-1.12345277908916,1.25046514859942e-05,0.0002044073951532
Star,2.92349830615075,1.26693951033686e-05,0.0002064866520356
Igsf3,1.33431188831457,1.28067665512219e-05,0.0002083017329107
St6galnac3,-1.61199136666544,1.27947918549644e-05,0.0002083017329107
Nipal4,-1.53999774049714,1.29053186268091e-05,0.0002096917948479
Bcl3,0.800672576989262,1.29253067431094e-05,0.0002098037885829
Atp6v1b2,1.18330327912453,1.30152055242829e-05,0.0002110491980815
Nrn1,-1.67908212368491,1.30459561626202e-05,0.0002113339369882
Rps26,-0.679596729617692,1.31919859347264e-05,0.0002134836430911
Cxcr6,3.24180739949916,1.33980245146109e-05,0.0002161628909854
Lrrc8c,-0.520516300165151,1.33874839107194e-05,0.0002161628909854
Vps8,0.428245299731982,1.33736251150325e-05,0.0002161628909854
Catsperg1,1.59010432385937,1.34253561559489e-05,0.0002163859466543
Acox1,0.558673808956818,1.35400555142838e-05,0.0002180153059239
Gsta4,1.79871714318156,1.36958027611938e-05,0.0002203016626878
Tsku,0.482390468531143,1.39555119690046e-05,0.0002242540193133
Pdzrn3,-1.4413091348634,1.39758958272972e-05,0.0002243565401293
Hcfc1r1,-0.641917694754374,1.41177444127016e-05,0.0002264067900259
Abcc5,0.510543534457366,1.41567887887014e-05,0.0002267358117053
Nxf7,2.52606288275934,1.41665656024626e-05,0.0002267358117053
Dzip1,-0.648663114053851,1.42046661149809e-05,0.0002269210256682
Nup43,-0.678968223927242,1.42206297840883e-05,0.0002269210256682
Pxdn,-1.57442993486814,1.42150073404077e-05,0.0002269210256682
Fxyd6,3.18492151227377,1.44930140872125e-05,0.0002308077322974
Prune2,0.76441554793248,1.44868845427147e-05,0.0002308077322974
Picalm,-0.917682920650265,1.45139527124072e-05,0.0002309116548217
Dlc1,-0.919260833485557,1.45700243112017e-05,0.000231573769335
Tspan11,-4.68237340528264,1.46335535397577e-05,0.0002323529844008
Dixdc1,-1.00993525857208,1.47126997467089e-05,0.0002330594598149
Fchsd1,-0.483269363848171,1.4721688616985e-05,0.0002330594598149
Rtkn2,-2.05581505638442,1.47191398980147e-05,0.0002330594598149
Mageh1,-0.813970369708358,1.47609558642438e-05,0.000233450418461
Fam73a,0.79782203192734,1.49398728464655e-05,0.0002360470442536
Aldh9a1,0.801231900135505,1.49903861339823e-05,0.0002366117992635
Fam69b,-0.720049342426452,1.50602172899875e-05,0.000237480060239
Pdpk1,0.259935082570239,1.5098742840347e-05,0.0002378534503885
Tmem220,-1.20620524419513,1.51755187376788e-05,0.0002388280802518
Nxn,-0.937219100088619,1.53167897895195e-05,0.0002408148078683
Ehhadh,-0.829091794928714,1.54975127631274e-05,0.0002434173058608
Smoc1,-2.20674711365804,1.55359721959123e-05,0.0002437823805589
Itpr1,1.17759645335527,1.57113092087415e-05,0.0002462924509131
S100a11,-0.595621323343567,1.57420509835425e-05,0.000246533136664
Cldn25,0.501809764181071,1.5878044222101e-05,0.0002484200649241
Ghr,-0.985139294500238,1.59249812078038e-05,0.000248668736774
Rhebl1,-0.885421467959525,1.59097313696545e-05,0.000248668736774
Gspt1,0.373516256874037,1.5943583091739e-05,0.0002487167913463
Kif9,1.20216022419982,1.60268961517783e-05,0.0002497732521864
Trp53inp2,-0.380758927559674,1.60956429495405e-05,0.0002506008704514
Mprip,-0.496716617728569,1.62691854410733e-05,0.0002530121950206
Slc43a2,1.9025481432666,1.6282103056381e-05,0.0002530121950206
Acot7,-0.672720184568131,1.63199994412938e-05,0.0002533553401637
Mxd3,-2.81354840009658,1.63413491972214e-05,0.00025344119602
Fbxo10,-0.956479204142603,1.66759307908635e-05,0.0002583801617025
Cd22,3.05569276617578,1.6697321989468e-05,0.0002584616382543
Samd4,-0.586347220863712,1.67670057394244e-05,0.0002592897673275
Kalrn,-1.47527733116787,1.70332987542977e-05,0.0002631537891442
2310022B05Rik,-1.00110743168043,1.72515739010667e-05,0.0002662692345558
Cab39,0.708803992600162,1.75353483591725e-05,0.0002701581510415
Camkk1,-1.59344287396463,1.75372621611131e-05,0.0002701581510415
Soat1,1.10695031251757,1.76039138170148e-05,0.0002709244027496
Ptger4,1.64043515891976,1.77249778074305e-05,0.000272525786423
Tmem189,0.916304996808898,1.78505440285086e-05,0.0002741932558779
Ypel2,1.10045337922545,1.78981627321824e-05,0.0002746613650692
Capn5,-0.966784281394772,1.80587833728497e-05,0.000276861022408
Foxp1,-1.1218794612056,1.80770399546392e-05,0.0002768759628233
Gpalpp1,0.40318086480855,1.81518253254775e-05,0.00027749083353
Sacs,-0.767022227731025,1.81486125457038e-05,0.00027749083353
Cd276,-0.822618906506608,1.82057547590293e-05,0.0002777851399946
Rbm47,2.18050992784048,1.8199558701852e-05,0.0002777851399946
Rab34,-0.517967150290014,1.82408757669263e-05,0.0002780562042454
Fos,1.14177708816059,1.83416082996416e-05,0.0002793259568142
Bnc1,1.70770261281285,1.83941213394614e-05,0.0002798596562008
Ldlr,-0.946955159749818,1.84546310463029e-05,0.0002805138937313
Klhl30,1.13384115292525,1.84763823800146e-05,0.0002805783147964
5430435G22Rik,1.90547766700309,1.84941101668767e-05,0.0002805815710071
Dmc1,2.04571185568345,1.86449490436102e-05,0.0002825410296954
Fam110b,-0.726571408953527,1.86585362597691e-05,0.0002825410296954
Bhlhe40,0.865723825819303,1.87267531428385e-05,0.0002833062437218
Trip10,-0.548667041622012,1.88128100639521e-05,0.000284339650976
Ldb2,-1.87642244998417,1.89760487427125e-05,0.0002865365475089
Krt7,2.05229480885656,1.91448549272834e-05,0.0002883420117952
Tm7sf3,0.837545644931329,1.91284197233886e-05,0.0002883420117952
Tmem158,-1.68922913667039,1.91496099213626e-05,0.0002883420117952
Pacsin2,0.703849652249105,1.94366165634755e-05,0.0002923887642849
2610034B18Rik,-0.790691256867304,1.95122354387968e-05,0.0002932509605675
Dap3,-0.481082827019907,1.97912776825332e-05,0.0002971659416606
Camkv,3.06807338923354,1.98951461438677e-05,0.000298445820572
Rabgap1l,0.616438739075113,1.99865692827831e-05,0.0002995367881005
Ubr5,0.282083523705764,2.01364690469701e-05,0.0003015012809359
Clec14a,-2.39098735350718,2.02889230920951e-05,0.0003032592064953
Lrrn4cl,1.45109968054914,2.03008933203163e-05,0.0003032592064953
Phactr1,0.795443053503645,2.03106627906787e-05,0.0003032592064953
Tnfrsf11b,-1.11813283267648,2.03326281390667e-05,0.0003033045022495
Vash2,-1.34161711295415,2.04508280143576e-05,0.0003047839215051
Chmp2a,0.385520877124177,2.0513427046292e-05,0.0003054327274243
Arhgap20,-1.55946965336323,2.08609921360816e-05,0.0003103193639852
Rpl27a,-0.48444585306293,2.09843342069249e-05,0.0003118157529731
Ubr3,0.308830105372488,2.10005116695606e-05,0.0003118157529731
Ncald,-0.969876168446769,2.1043651238629e-05,0.0003121669782352
Ppapdc3,1.15191583830473,2.1105711174499e-05,0.0003127979636694
Ecm2,-2.18809247674176,2.11327533206327e-05,0.0003129092799906
Pacs2,0.590573511446328,2.11853419084536e-05,0.0003133983035229
Ccdc8,-1.63340894061638,2.12302124712494e-05,0.0003137723560903
Ppp2r5d,-0.5808979969498,2.16063927389684e-05,0.0003190378046737
Atg7,0.93468490969915,2.18372126827045e-05,0.0003221491568965
Svep1,-3.15517756537812,2.19119439117298e-05,0.0003229542349676
Mocos,1.38247263631652,2.19996851080989e-05,0.0003239494072765
Tubb2a,0.820867244113107,2.20615388105443e-05,0.0003245619038418
Tmem121,-2.66844146682901,2.21783486307385e-05,0.0003259810306541
Pdlim2,-1.32389108556874,2.23330279709744e-05,0.0003279536582245
Adam23,-1.37419243961117,2.26218859377693e-05,0.0003318912404844
Enpp1,1.19995161646763,2.26667375792501e-05,0.0003322450162462
Flt4,-1.1188667501533,2.29202827020049e-05,0.0003356543411049
Dync1i2,0.437092981716956,2.29939096006564e-05,0.0003364250463124
Opn3,-1.41192018602602,2.30731244063421e-05,0.0003372760274762
Serpine3,2.34713661645734,2.3127353857309e-05,0.0003377605616663
Ccdc126,0.771757482608065,2.32557163099868e-05,0.0003393258934447
1700024P16Rik,-1.70214772230078,2.33611866749993e-05,0.000340441555081
Ltbp2,-1.39118704901339,2.33746776474071e-05,0.000340441555081
Gpkow,0.399309681079795,2.3400641609447e-05,0.0003405101537011
M1ap,2.47131227666043,2.36301050350293e-05,0.0003435371259221
Fgf10,-2.3444384689062,2.36744410442186e-05,0.0003438696463911
Kctd17,-0.687780398463695,2.37677599987725e-05,0.0003449123939676
Cxadr,2.17434427517752,2.39456841367442e-05,0.0003471799145292
Fam110c,1.18276298742452,2.41296545886596e-05,0.0003495309187747
Gpr157,1.73666532474954,2.4241144985527e-05,0.0003508287116649
Inpp5j,1.7121325322489,2.44940359074644e-05,0.0003541687267811
Tcfl5,1.39093876319334,2.45451457916908e-05,0.0003545877193225
Ssh3,0.792194715814605,2.47116913270381e-05,0.0003566720781535
Pcdhga8,-1.16914896149751,2.47713687942606e-05,0.0003572116106686
Ldoc1l,-0.662673184353614,2.50812696634179e-05,0.0003607064822958
Mst1r,1.57899083535637,2.50767462627275e-05,0.0003607064822958
Sqle,-0.991064191807424,2.50362542968934e-05,0.0003607064822958
Ndufaf2,-0.670585135068865,2.54354160366716e-05,0.0003654715697968
Ybx1,-0.586320194637557,2.55671025695144e-05,0.0003670345432492
Dph6,0.520993809660367,2.56480214136711e-05,0.0003678665631767
Tbc1d12,0.473240871531173,2.57020798399313e-05,0.0003683121834664
Copa,-0.274561506077198,2.57878806054559e-05,0.0003692114702234
Ankrd10,-0.639066592458193,2.5949087170425e-05,0.0003711877906762
Gins2,-1.20418516225923,2.59846544469207e-05,0.0003713649856325
Arhgef4,-1.05386547566528,2.60178900368903e-05,0.0003715085706604
Mtmr11,-1.01142228802393,2.63532084355582e-05,0.0003759614891772
Upf3a,-0.60096572150377,2.63900810875562e-05,0.0003761525703769
Actn1,-0.989806180299737,2.66606782853103e-05,0.0003796717571635
Fli1,1.70639394167543,2.67896537287514e-05,0.0003808314484368
Sdpr,-1.91052332164093,2.67881565527705e-05,0.0003808314484368
Arhgef2,-0.614050004385451,2.68527257347248e-05,0.0003813896445
Fam132b,-1.948274036608,2.73908373522573e-05,0.0003883438984252
Ptger2,1.93851726185833,2.73754369301248e-05,0.0003883438984252
Sfxn5,0.748218345591335,2.74541143002548e-05,0.0003888968746281
Stx1a,-1.08669475308731,2.74876876065828e-05,0.0003890284833436
2610008E11Rik,-0.763700898889759,2.75310092781377e-05,0.0003892977048941
Rdh14,0.559639878683098,2.80543622343451e-05,0.0003963482692737
Wnt2,2.3354313169391,2.83734052097082e-05,0.0004005024888676
Dgka,0.578031762851084,2.86853000171033e-05,0.000404548584132
Sspn,-0.839988129775537,2.88039931943963e-05,0.0004058652374383
Serpinb6b,-1.64486154731535,2.92375696233352e-05,0.0004116125684845
Efhd2,1.28372856844766,2.93685443737774e-05,0.0004130934586587
F730043M19Rik,-1.22366604640895,2.94501216754961e-05,0.0004138775433009
Plk3,0.748479436592582,2.96013855697689e-05,0.0004156387363832
Nrk,1.31079469448887,2.97091526867376e-05,0.0004167866332698
E030013I19Rik,-2.33440932425376,2.97709462182407e-05,0.0004172881271762
Hmga2,-1.34950448426659,2.98939308194557e-05,0.0004179818413093
Mapk4,1.45666431649405,2.98987073304119e-05,0.0004179818413093
Prkra,-0.524384104308897,2.98903286021164e-05,0.0004179818413093
Zfp28,-0.852764367983177,3.0014138792537e-05,0.0004192297450699
2900041M22Rik,-1.73139574855777,3.01401867235638e-05,0.0004206236337092
Mex3d,-0.783796299307814,3.01893947688e-05,0.0004209436845874
Xkr8,-0.480319364029771,3.02829439674808e-05,0.0004218809089591
Bbc3,-0.592032458236639,3.05812022433821e-05,0.0004256658915214
Rassf7,-0.732342709586089,3.07524896357052e-05,0.000427678503866
1700017B05Rik,0.811811810036662,3.07956381357887e-05,0.0004279071279908
Ttl,-0.549699498177475,3.10239680987927e-05,0.0004296720073362
Shf,-1.22957922565248,3.1029930247052e-05,0.0004296720073362
Plxna4,1.75820619179074,3.09933595070472e-05,0.0004296720073362
Rps10,-0.688013022828806,3.09737491075723e-05,0.0004296720073362
Efhc1,-1.01667299741207,3.14999112725521e-05,0.0004354271600496
Trio,-0.66738235477089,3.14846432993274e-05,0.0004354271600496
Fendrr,-2.35362991168964,3.16380258939444e-05,0.0004369593214197
Hk1,-0.73499905466703,3.18362755297987e-05,0.0004393186651704
Adgb,2.44110939382088,3.24146940671935e-05,0.0004469155022809
Rtn4ip1,0.492318999241439,3.25880149832894e-05,0.000448918820333
Prr24,-0.633323984631695,3.26307624991638e-05,0.0004491215171813
Ddah1,-0.965708408378276,3.28147560802999e-05,0.0004510284045251
Rtn3,0.547184198977955,3.28256113648539e-05,0.0004510284045251
Rps9,-0.513150562213004,3.29212202900702e-05,0.0004519544732366
Abhd14b,-0.643349533089508,3.2962352212816e-05,0.0004521317164396
Gata6,1.09836704488983,3.30274010412701e-05,0.0004526364346297
Adam12,-2.25184790321512,3.31043868163881e-05,0.0004533037446028
Cpz,0.98989340567427,3.33510570194137e-05,0.0004561271638055
Mmp11,-1.20694560179771,3.3367519878919e-05,0.0004561271638055
Glt8d2,-1.39320738985799,3.34648246734326e-05,0.0004570673112472
Rps24,-0.42722779578668,3.35504718529502e-05,0.0004578467713425
Apba2,-2.44997008617124,3.36649298523238e-05,0.0004590177371609
Gm10638,-1.16172936542682,3.39186414543873e-05,0.0004618831075471
Mmp10,2.4930456106356,3.39327393785055e-05,0.0004618831075471
Mrvi1,-1.62228843836857,3.39667781067804e-05,0.0004619539491075
Actn4,-0.573885382729405,3.40066057535581e-05,0.000462103333993
Arhgap12,0.395684241758053,3.42616022307848e-05,0.0004650454931264
Rnf24,-0.688550190848555,3.42811764173491e-05,0.0004650454931264
Dysf,-0.998522478215129,3.43705498399006e-05,0.0004658634339975
Cped1,-1.23649506385739,3.44066070760336e-05,0.0004659579475613
Rpl37,-0.406401394401417,3.45291778087113e-05,0.0004672229372241
Trdn,2.15556204178118,3.49917803943849e-05,0.0004730829651463
Rundc1,0.351053060028613,3.50870948337882e-05,0.000473971624226
Epb4.1,0.614804452009923,3.52489879404376e-05,0.0004757574016796
D430042O09Rik,0.447825741118876,3.5560711274881e-05,0.000479285083797
Mal2,2.304021662009,3.55701869193373e-05,0.000479285083797
Npy1r,-1.75744010666579,3.57036595573059e-05,0.0004806792687122
Hsd17b4,0.433060044782185,3.58511913932962e-05,0.0004822602328396
Hoxb3,-1.04594466941639,3.59216668878242e-05,0.0004823981770409
Rapgef5,2.22147827010398,3.59168494902176e-05,0.0004823981770409
Rap2a,1.07317576939101,3.59677336041501e-05,0.0004826122781173
Appl2,0.528773517389406,3.62506010885343e-05,0.0004860007364346
Fam115c,-0.538090422034683,3.64490056991601e-05,0.0004875550303142
Hoxa5,-1.54813321757871,3.64578319902889e-05,0.0004875550303142
Lmf2,-0.539345436691986,3.64000630843421e-05,0.0004875550303142
Kctd16,-2.49372097296847,3.71835468876575e-05,0.0004966331147857
Mgat3,1.24234769593635,3.71986603671975e-05,0.0004966331147857
Crb2,1.44373091276632,3.73279827858495e-05,0.0004979447229076
Tmem38b,0.8727182069267,3.74806041734032e-05,0.0004995646917321
Mib2,0.400579607227527,3.75887779487259e-05,0.0005005900345108
Zscan29,0.535159060115013,3.78024815169189e-05,0.0005030179039722
Ccpg1,0.79433328922378,3.80264213116127e-05,0.0005055778388658
Abca9,1.42309966439014,3.81077606196175e-05,0.0005062391649145
Pcdhga11,-0.961125140381134,3.84507304783623e-05,0.0005103721234414
Fbxl7,-1.14837498921855,3.85409760264933e-05,0.0005111465040732
Prelid2,-1.50059784850385,3.85753540813621e-05,0.0005111792785256
Pcnxl2,3.91045867563713,3.89631746548353e-05,0.0005158917530124
Cenpt,-1.07484665845757,3.95201740982893e-05,0.0005228346071252
Rps3a1,-0.45835287546424,4.00911315504902e-05,0.0005299505103716
Cdc42ep5,-1.67025645719713,4.01537156082056e-05,0.0005303402124971
Hephl1,2.52037079031754,4.06108645585822e-05,0.0005359362941458
Smad9,-0.941067933534258,4.07853243105865e-05,0.0005373533559045
Tars,-0.419634368624492,4.07645867337994e-05,0.0005373533559045
Col22a1,1.69194792886115,4.09345294821245e-05,0.0005388760039713
Man2b2,0.607894391105488,4.10280786062794e-05,0.000539664078285
Zfp579,1.12099127113122,4.12690636838795e-05,0.0005423885720093
Gata4,1.72826955999767,4.1454091240931e-05,0.0005441275867271
Nbr1,0.493864316310256,4.14693079953726e-05,0.0005441275867271
Rpl7,-0.441176002051613,4.16509185863997e-05,0.0005460633115161
Prdx1,1.68357693735779,4.17797567931199e-05,0.0005473045654804
Snx29,0.890856889237545,4.19540615894211e-05,0.0005491389058203
Isoc2a,0.49940133800277,4.20027523853211e-05,0.0005493274252777
Tec,0.976858438911404,4.21918750505489e-05,0.0005513507587152
Zmiz2,0.314859554651726,4.29872322998025e-05,0.000561286429238
Nsdhl,-0.838306944215452,4.32300897778924e-05,0.0005639977755143
Tert,-1.2224837088738,4.32972327605832e-05,0.0005644141302337
Fam65a,0.582723208162508,4.35768364227407e-05,0.0005675971514867
Arih1,0.478114981533462,4.36552959505365e-05,0.0005679653587891
Dnajc5,0.418490760408624,4.36760078664385e-05,0.0005679653587891
4930579G24Rik,-1.47170637833878,4.41590395002726e-05,0.0005737809990542
Lhx8,-2.86798770511457,4.47260617737305e-05,0.0005806776626231
Ap1g1,0.455135104461977,4.50250782946485e-05,0.0005836138991574
Fmn2,-1.8819161171877,4.50229863799514e-05,0.0005836138991574
Slc6a6,1.07412426841911,4.51752414873961e-05,0.000585086939264
Anxa11,0.927562225954891,4.54546976081817e-05,0.0005882307838293
Bcor,-0.611352052299043,4.55974384303158e-05,0.0005896017442228
Pax9,-3.97146035306406,4.59578996145149e-05,0.0005933050038067
Tmem237,-0.549009508500926,4.59392986001319e-05,0.0005933050038067
Wwp1,1.14579429923485,4.60810361850788e-05,0.0005944156849606
Lincrna-cox2,-1.9251516889999,4.65594606195837e-05,0.0006001038765779
Col27a1,-0.982828347854554,4.68721995454382e-05,0.000603649122924
Igf2r,-0.942392546113035,4.71347206330955e-05,0.0006065424572392
Celf1,0.489274606953358,4.72304563206312e-05,0.0006072866297855
Hoxa3,-1.7556303587846,4.74871353798414e-05,0.0006100973503772
Fstl3,-1.09945691947873,4.7769080206333e-05,0.0006132279118474
Fyco1,0.424847090945916,4.78362241004964e-05,0.0006135981956077
Cdkl1,-1.4240874662344,4.8516582316696e-05,0.0006218273322366
Gpr149,-1.91954685993887,4.88772141704473e-05,0.0006254487605628
Lama3,1.53159191713736,4.88523529708514e-05,0.0006254487605628
Ubxn10,2.11154611974576,4.91835111688091e-05,0.0006288659476739
Csrp3,3.17319654675173,4.92895606940198e-05,0.0006297193396163
Mettl7a1,1.04829760884035,4.95172149999349e-05,0.0006321237462262
Atp6v1h,0.913933041700223,4.96163475571055e-05,0.0006328849555831
Srpx,-1.12671001570845,5.06612104114382e-05,0.0006456986889432
Smim1,0.945985312271853,5.07766248373739e-05,0.0006466552516053
Dync1i1,1.5526856553503,5.08541771309436e-05,0.0006471284923072
Hdac9,1.4760606765863,5.1123418694393e-05,0.0006500383261133
Abhd11,-0.483476198062526,5.12736318410316e-05,0.0006514312892348
Cwc25,0.382887200389497,5.195136401997e-05,0.0006595188613026
Zfp786,-0.947783805973981,5.2284259740355e-05,0.0006632194182899
Ctsf,0.517996221784335,5.23987091917108e-05,0.0006641453480699
Plekha7,1.09603278515227,5.278408913627e-05,0.0006685011004365
Kif20a,-2.10900677528057,5.32879040426345e-05,0.0006743487446027
Atp8a1,1.05206045472128,5.37529186389977e-05,0.0006791604964632
Slc26a11,0.889683864997162,5.37399444480428e-05,0.0006791604964632
Rcan2,1.33222995778471,5.3981914043747e-05,0.0006815163474348
Pygm,2.00552072837022,5.4314002351197e-05,0.0006851690013138
Rab20,1.25384032758568,5.45869384762673e-05,0.0006880702921544
2810474O19Rik,0.898612819480481,5.48390376024865e-05,0.0006907045765954
Adcy7,1.61073424902251,5.51922812580575e-05,0.0006946076496742
Fhl5,-2.71767722117353,5.56964606562385e-05,0.0007004026657563
Sort1,0.633130569734886,5.57651303081943e-05,0.0007007161981706
Clstn3,1.84292164698875,5.58663837217001e-05,0.0007008890631208
Vmac,-0.714619574940645,5.58557870710225e-05,0.0007008890631208
Ccdc37,-1.82848990650064,5.59779773643857e-05,0.0007012026667431
Slc6a15,-1.02208795853025,5.59789158457319e-05,0.0007012026667431
Snx27,0.759815370361454,5.62836519479647e-05,0.0007044690530143
Sparcl1,-2.74229055018427,5.6399317535951e-05,0.0007053657035468
Pkd1,-0.673822769332369,5.66408773478862e-05,0.0007078342402421
Ralgapb,0.227049637609432,5.75904408510826e-05,0.000719139869739
Dgkz,0.898331322357648,5.81198649799507e-05,0.0007251856361711
Nceh1,1.45744396290933,5.84546143298673e-05,0.0007287948452753
Ckap2,-1.84132809551671,5.90316685629798e-05,0.0007354170777974
Ccdc114,1.1674313896049,5.93447417895576e-05,0.0007387428968224
Lrrtm2,-2.02193232054986,5.94008720047929e-05,0.0007388675235937
Apip,-0.380311526634826,5.96207457158622e-05,0.0007410271273187
Cog7,0.522740928353954,5.97061239536974e-05,0.0007415130324513
Efs,-1.23784885263496,5.98220241458906e-05,0.0007423769549506
Plekha1,0.550031332844274,6.00747167042679e-05,0.0007449357866246
Chsy1,-0.755170786718045,6.01944760878852e-05,0.0007453795121803
Zfp704,0.829904984039724,6.02035508870471e-05,0.0007453795121803
Scap,0.418921065818352,6.03030905850234e-05,0.000746035377809
Ctso,1.26035094666073,6.06116035398281e-05,0.000749273534191
Gmip,1.25915763449481,6.13634528559727e-05,0.0007579829438747
Aplp1,1.78850919736713,6.15902366546825e-05,0.0007601981367062
Ctdspl,1.30007498000597,6.16524366495638e-05,0.0007603800520112
Rpl8,-0.550710990859537,6.17490279022901e-05,0.0007609855200173
Sar1a,-0.33303487709526,6.20699478535025e-05,0.0007643525246433
Apoc2,3.0237928688126,6.21700186144011e-05,0.0007649968265908
Fst,-1.56991576152383,6.2419398603332e-05,0.0007674759670176
Bicc1,0.960406945270247,6.28322371750597e-05,0.0007719595642497
Tango2,0.458724065166106,6.37392868365433e-05,0.000782503535945
Ddx31,0.5703877526909,6.42858264565492e-05,0.0007886089017307
Rasal2,0.493789811875076,6.43693740369075e-05,0.0007890296415036
Dpp4,1.95434575011244,6.48429206518836e-05,0.0007942266297888
Nxph4,-1.44919313708031,6.5012469043194e-05,0.0007956950088166
Prr33,-2.07436198732395,6.52854833194977e-05,0.0007984265101234
Amhr2,2.49367200730598,6.55073020614101e-05,0.0008005282123004
Trim46,-0.518009356793658,6.59174729878957e-05,0.0008049267033072
Lag3,-1.96191913902181,6.59774403688214e-05,0.0008050453710197
Fermt2,-0.836183170262432,6.72771979440664e-05,0.0008202800519496
Dennd3,-1.04094116021417,6.73799855235197e-05,0.0008209085536671
Bcmo1,-3.617839576299,6.74397703089528e-05,0.0008210125836776
Gm20748,-1.16901911426482,6.75657441217364e-05,0.0008219216298969
Nup62cl,-1.29534952869874,6.80693295834761e-05,0.0008274193696941
Rassf6,-1.49998863306181,6.85621586472356e-05,0.0008327781225832
Cln5,0.821551957174878,6.86500886267757e-05,0.000833214446886
5430416N02Rik,-0.880570193296533,6.89585066428514e-05,0.0008360448891093
Prex2,-0.950501921871904,6.89876626554251e-05,0.0008360448891093
Clcn3,0.708620354881182,6.93228306204535e-05,0.0008394717077628
Sema6c,-1.1018521339641,6.94292851470082e-05,0.000840125813701
1700048O20Rik,-1.59122008679298,7.03215556238658e-05,0.0008502804850188
C3,3.6447648160557,7.0445314908254e-05,0.0008507398287657
Elovl6,-1.77841332512068,7.04657482536795e-05,0.0008507398287657
Pnck,-1.56490852505316,7.09955548699301e-05,0.0008564908016349
Lfng,1.33464910250215,7.10587304841737e-05,0.0008566079165439
Edem2,0.499447029504084,7.13100954204456e-05,0.0008589917584443
Gaa,0.34708550670887,7.17757327575776e-05,0.0008639511754388
Smarca2,1.33467085489491,7.26146782945492e-05,0.000872738005219
Zfp462,-0.781284181104267,7.25705739659384e-05,0.000872738005219
Tfcp2l1,1.69094418312425,7.26967601001337e-05,0.0008730695603929
Dleu2,1.09464442057264,7.2877062765792e-05,0.0008745793427496
E330013P04Rik,1.53141790337998,7.35095494902632e-05,0.0008815093505864
Cenpb,-0.48705526444366,7.35887474322274e-05,0.0008817930419641
Galnt3,1.58166507184281,7.36432863209534e-05,0.0008817930419641
Zfp365,-0.562200718564541,7.40153000030035e-05,0.0008855856022017
Stc1,-2.52734789697208,7.42507772821793e-05,0.0008871948088747
Zbtb7c,1.22787954452063,7.42605479496297e-05,0.0008871948088747
Akap17b,-0.567698861481706,7.47669748287023e-05,0.0008925795109766
Lurap1l,-1.19060928486906,7.51485682674766e-05,0.0008964670232414
Slc39a14,-0.636237975734484,7.54401413201466e-05,0.000899275672686
Fat1,-0.729345483009046,7.58400419698417e-05,0.0009028605180341
