gene,log2FC,pvalue,adjusted_pvalue
AI837181,0.56726405099848,1.01402520178661e-08,3.91260167937403e-07
Dcp2,2.26883636304535,1.03806094994891e-08,3.994912687069e-07
Sash3,-3.58963451265758,1.04333997014885e-08,4.00479950100252e-07
Nbeal2,-1.86792819618743,1.05005650056597e-08,4.0201385920632e-07
Foxp4,0.999250233518846,1.06146764882565e-08,4.05332530086446e-07
Msantd3,0.75625202955488,1.11905151969623e-08,4.26220189641003e-07
Nfatc2,-2.94093884078787,1.31971673988527e-08,5.01356657635591e-07
Adhfe1,2.3187611095583,1.32778648213502e-08,5.03128939307472e-07
H2-Q5,4.14884228944828,1.38708147470823e-08,5.23848059837285e-07
Slc25a25,1.14224972972831,1.38955501053062e-08,5.23848059837285e-07
Gab3,-2.51634475187585,1.39668754436542e-08,5.25197163629316e-07
Nampt,2.29869203555188,1.40610574895544e-08,5.27396719747804e-07
Larp1,0.983683753733945,1.43106020746224e-08,5.3539766445258e-07
Bbs10,-1.18003835211917,1.44140339342583e-08,5.37905539092094e-07
Src,0.885236657771856,1.46133744846447e-08,5.43970902100956e-07
Psme1,1.50911904937553,1.49588895674135e-08,5.55433341776976e-07
Pwp1,1.58826345928229,1.55505980323134e-08,5.75956736144178e-07
Fmnl2,2.462934999846,1.61049061242956e-08,5.94995756762101e-07
Dll1,4.29222672403078,1.64175829272655e-08,6.0503501371354e-07
Rcsd1,1.72298591698414,1.72222659022351e-08,6.33111058465748e-07
Idnk,0.942985424346615,1.80249605057746e-08,6.60974854477261e-07
Zfp263,1.19394934862903,1.83266282730205e-08,6.70373546085885e-07
Pex10,-0.944479668993665,1.83954910168266e-08,6.7123102776954e-07
9930012K11Rik,-2.21764767341576,1.89369841020867e-08,6.89287564188762e-07
Trim34a,2.46398396688966,2.07272560682871e-08,7.52598010263258e-07
Creb5,2.67784468054237,2.25122015107102e-08,8.15405181189401e-07
Ext1,0.990556384016268,2.39917669254272e-08,8.66871226464456e-07
Gsap,2.57873295104235,2.40830850282921e-08,8.68048367190488e-07
Ppp4r2,1.28246142654451,2.42323880625501e-08,8.71304697781909e-07
Nt5c3,2.07852265855964,2.4665481134403e-08,8.84724466515067e-07
Uba7,2.63324924809527,2.6190861361411e-08,9.371635573824e-07
Ppfia3,2.01535486416861,2.66295749842897e-08,9.5056004617834e-07
Ldlrad3,-0.96222113427049,2.86146701522301e-08,1.01895806146905e-06
Fam129a,1.6374500641755,2.90205972027025e-08,1.03092881120562e-06
Irf9,2.19688229238643,2.98971540325748e-08,1.0595207249242e-06
1110038F14Rik,1.26746225365621,3.01929306317326e-08,1.06744289204724e-06
Acbd3,0.539178969153415,3.0636250411471e-08,1.08053104673203e-06
F10,4.5419525938872,3.11001417205347e-08,1.09428070082396e-06
Naa25,1.35478444661619,3.16967644074081e-08,1.11262419100398e-06
2610507I01Rik,-1.05975434349657,3.45943483914887e-08,1.21145801073322e-06
Spryd7,1.66022321776966,3.66660789437981e-08,1.28097237501525e-06
Amigo2,2.3376069534071,3.69070111708644e-08,1.28634861104489e-06
Tnfsf4,3.65940558051669,3.76506722247596e-08,1.30918031561764e-06
Tor1aip1,1.73012998944427,4.03239974628256e-08,1.39884515142168e-06
Dusp2,4.32264365334415,4.17661150133205e-08,1.44547926854063e-06
Ms4a4c,4.94610822875065,4.2320072641523e-08,1.4612290502253e-06
Mov10,1.94566653624954,4.344270876968e-08,1.4964949888073e-06
Rnf114,1.38330296675136,4.38291344315068e-08,1.50629522936932e-06
Ets1,1.07250406269635,4.41365586710553e-08,1.51334121587205e-06
Mmp13,2.49191849319523,4.42950883566626e-08,1.51526114753417e-06
Fry,-1.21955819087276,4.61396152851236e-08,1.57471416786041e-06
Trp53,0.79827513789303,5.0028240867403e-08,1.7025921928545e-06
Rnf19b,1.7842342965945,5.01169037685553e-08,1.7025921928545e-06
Pdxk,-1.35428006407317,5.19652954975479e-08,1.76133746986872e-06
Rcan3,-0.553514357669226,5.2343475289428e-08,1.77009583026812e-06
Rbbp8,1.25586547590059,5.30058254438225e-08,1.78840202833062e-06
Nup54,0.933633658615285,5.36480632676579e-08,1.8018433612942e-06
Vegfc,1.46542512168806,5.3616863984085e-08,1.8018433612942e-06
AA467197,3.35802396588325,6.00813420887284e-08,2.01333803489167e-06
Hip1,-0.721170969739956,6.04111402764439e-08,2.01980957241015e-06
Eva1b,0.884311501353051,6.13049071737878e-08,2.04506527813597e-06
Osgin2,2.22935267141171,6.4391906221868e-08,2.14320628411434e-06
Asb10,-3.37061024216932,6.59702632915923e-08,2.19080573241158e-06
Endod1,0.994215447835008,6.7504570458938e-08,2.23460557023754e-06
Rgs16,2.58271166665264,6.75916016982122e-08,2.23460557023754e-06
Nol10,0.731464044857154,6.77519956364845e-08,2.23490846320529e-06
Denr,1.0332109560307,7.04704592895937e-08,2.31424988307026e-06
Gdap10,2.645906377118,7.03745140216179e-08,2.31424988307026e-06
Zc3hav1,1.91712820131257,7.15877768260373e-08,2.3457298579494e-06
Tfeb,-1.05586209356616,7.46722284844624e-08,2.44138538173315e-06
Tsc22d3,-0.672645884368915,7.56091237827795e-08,2.46112694110554e-06
Arhgap18,-1.60457233086778,7.55489912400472e-08,2.46112694110554e-06
Wdr43,1.07283103610602,7.68186836382053e-08,2.49500331166021e-06
Csrnp1,1.86232791519878,7.81980114480088e-08,2.53423292363744e-06
Birc2,1.4833323200604,8.26074428395095e-08,2.6712752522588e-06
Tnfsf9,2.53020393517014,8.36388211691569e-08,2.69872161405633e-06
Samhd1,2.21446448899358,8.91461516273022e-08,2.87015648964765e-06
Ago4,-1.4845026308681,9.08596452198212e-08,2.91896486317069e-06
Ube2l6,1.54240924111245,9.27398508326882e-08,2.97290567376457e-06
Ccdc25,1.30396224136177,9.32565459668774e-08,2.98299834696648e-06
Pttg1,0.923687779389644,9.8437365947141e-08,3.14191661763898e-06
Htr2a,2.30830669666998,9.94716916301228e-08,3.16808762696111e-06
Usb1,1.70008157230271,1.00932688127418e-07,3.20770594655266e-06
Lrig1,1.0751533154761,1.03825634260858e-07,3.29256485645271e-06
D630003M21Rik,2.53847697049307,1.14474800308386e-07,3.62250235322768e-06
Sema4b,1.34163770910441,1.16149199658699e-07,3.66763434306892e-06
Ddx24,0.826318052512811,1.23477255740947e-07,3.8907183056284e-06
Rasgef1b,3.28528044733005,1.32672307410166e-07,4.17155608278178e-06
Smim3,0.966812530029627,1.38607789270719e-07,4.34892974488894e-06
Adi1,-0.911114949044205,1.45133910382296e-07,4.54404433819825e-06
Phf11c,3.31837015279159,1.4755841868496e-07,4.61018670470683e-06
Tbc1d16,-0.904522724264702,1.50239089202093e-07,4.68403641398426e-06
6430548M08Rik,-1.1372492783697,1.57129781524489e-07,4.88855560288189e-06
Ifitm3,1.90509427316749,1.60901787530524e-07,4.99539205068505e-06
Abcd1,-0.833833930577049,1.65212886238711e-07,5.10777412727128e-06
Sec24b,1.21656743666196,1.6503838661202e-07,5.10777412727128e-06
Nrros,-3.04250887684659,1.72934236127836e-07,5.3353280615807e-06
Ascc3,1.00392813200309,1.74530052606139e-07,5.37334399461149e-06
Fam78a,-3.0587968760463,1.75427078155492e-07,5.38973255921384e-06
Sh2d1b1,-3.69106772177944,1.7722726430409e-07,5.43374380059302e-06
Zbtb10,0.798174445056046,1.9525819987489e-07,5.97417324586154e-06
Ralgds,1.38052789562704,2.03701247435791e-07,6.21962197232668e-06
Cfb,2.61025247270642,2.04465861085785e-07,6.23009586623861e-06
Aida,1.19622668722142,2.07179990328e-07,6.29980637256621e-06
4930523C07Rik,1.33374438989844,2.15389226456432e-07,6.52944985414932e-06
Enpp4,1.74032441668299,2.16057719493776e-07,6.52944985414932e-06
Zdhhc5,0.505223898862039,2.15673927113927e-07,6.52944985414932e-06
2310014L17Rik,2.91455268238013,2.17217976738546e-07,6.55111685763722e-06
Sde2,0.508110307302206,2.18096053277286e-07,6.56420259741698e-06
Gtpbp4,0.553224337556935,2.28329596008152e-07,6.85824140204973e-06
Zbtb5,1.53038525597072,2.30684012785631e-07,6.91490535688854e-06
Gmeb2,0.922159559110919,2.36192914202278e-07,7.06570624712805e-06
Psma5,0.725979782509875,2.50769204668223e-07,7.48660061936767e-06
B930041F14Rik,-0.834627635681884,2.56282614325614e-07,7.63577515020952e-06
Batf,2.57175788187017,2.67931579899001e-07,7.96678649446163e-06
Akap13,1.09625517189302,2.88846121880695e-07,8.57142166496568e-06
Slc7a11,3.17087824659753,2.90574566042645e-07,8.60543273943528e-06
Car13,1.92225847372337,2.91286188581905e-07,8.60925458972678e-06
Stxbp1,0.885103582422932,3.04927710841852e-07,8.99445451261655e-06
Abcc1,1.03810029621029,3.37366602919872e-07,9.91173689453254e-06
Fam83b,2.0932937128498,3.36886252863279e-07,9.91173689453254e-06
Osmr,2.48638544778256,3.44921656203452e-07,1.01135957051084e-05
Sumo1,0.605610361374044,3.6844366068844e-07,1.07819018171362e-05
Slc26a11,-1.12355004927858,3.72180052594028e-07,1.08697170301078e-05
Tmem132e,2.89271483266962,3.73325444567143e-07,1.08816635499275e-05
Fam105a,-2.72153760163828,3.76810694411678e-07,1.09616307913696e-05
Casp7,1.64338846565171,3.87716062501426e-07,1.12374757193493e-05
Ldlrad4,0.694005305907409,3.87813818978762e-07,1.12374757193493e-05
Maff,1.55147146415638,3.89029889409011e-07,1.1250653044396e-05
Slfn4,4.6036372338014,3.90070135242062e-07,1.12587040207172e-05
Fam208b,1.57631173620243,3.95305556119969e-07,1.13654192769278e-05
Pcgf5,1.58863397037113,3.94747103705167e-07,1.13654192769278e-05
Tma16,1.8181014469385,3.9688093179591e-07,1.13885561360776e-05
Dolpp1,-0.785446763975766,4.07852750061803e-07,1.16807130628165e-05
Pip5k1a,0.51503718903957,4.16867759674971e-07,1.19158060976339e-05
Oas1g,3.74949489140339,4.22058646824243e-07,1.20408932099781e-05
Dnttip2,0.345835494112653,4.2846058914593e-07,1.21999818620396e-05
Gphn,1.60625278872746,4.32353466937545e-07,1.22494715164368e-05
Mitd1,1.72423797807215,4.32685351981324e-07,1.22494715164368e-05
Snx29,-1.10734364142998,4.3170177332372e-07,1.22494715164368e-05
Lad1,3.73855246710288,4.46987085872245e-07,1.2630162820306e-05
Trafd1,1.61694713403964,4.48414157190431e-07,1.26463061354202e-05
Arhgef3,2.36947029110237,4.62832574390853e-07,1.30280757797105e-05
Znrf1,1.09457419278167,4.81957367182203e-07,1.35406197190467e-05
Vasp,1.36449309073402,4.83323964697168e-07,1.35532477235194e-05
Aebp2,0.988763382787561,4.85400321964674e-07,1.35856931022613e-05
Serpina3h,4.00115092089811,4.97729147223644e-07,1.39044259691323e-05
Narf,-1.02758983955492,5.03633392851731e-07,1.40428193954017e-05
Kat6b,-1.04983877423083,5.07585263161213e-07,1.41120741566531e-05
Smad9,-1.20144565357041,5.08027030135299e-07,1.41120741566531e-05
Ubtd2,1.24222162391823,5.12113852513778e-07,1.41989090289843e-05
Gsdmd,1.03904069096547,5.16554084601886e-07,1.42951989929713e-05
Gfpt2,1.92541639363925,5.18308966653896e-07,1.43169531013295e-05
Ell2,1.08588512160074,5.61571306032205e-07,1.54830238069849e-05
Trim12c,1.63083316095788,5.75666739484723e-07,1.58420913893952e-05
Eya1,-1.66030877937039,5.88635949891423e-07,1.61688886012927e-05
Spred1,1.71642506112023,5.92843468628382e-07,1.62542500545273e-05
Itpripl2,0.916737822002698,6.17356169423563e-07,1.68949805032248e-05
Aatk,-2.65166852095023,6.48471891672307e-07,1.76979030132107e-05
Rmdn3,1.13157344301461,6.49090772307498e-07,1.76979030132107e-05
Ppp2r2a,0.787921702170065,6.5468579757734e-07,1.78175814301988e-05
Cep250,-0.742580880678909,6.5803926337865e-07,1.78759269011207e-05
Cerk,-1.62193723780302,6.59604663681161e-07,1.78855737979453e-05
Usp16,0.43076492779309,6.63287735807792e-07,1.79525021241164e-05
Rassf7,-0.929554813811797,6.8122403755487e-07,1.84042574533562e-05
Rnf122,2.21454264763103,6.91397251553227e-07,1.86450156632365e-05
Zc3h15,0.454349814287207,7.02856404797657e-07,1.89195117488156e-05
Tslp,2.45219724899413,7.11689625511446e-07,1.91224532469239e-05
Nlrc5,3.13001037296326,7.91872869459804e-07,2.1234599424804e-05
Nlrp1b,-3.56912643432933,7.93172207503846e-07,2.1234599424804e-05
Dnmbp,-0.624946278674201,8.0221563544077e-07,2.13991744775157e-05
Ptprj,2.01069154346064,8.01432804290307e-07,2.13991744775157e-05
Lbp,2.34467170428388,8.14464394630481e-07,2.1647760474549e-05
Cx3cr1,-2.80617599490228,8.1397993937341e-07,2.1647760474549e-05
1700017B05Rik,-0.960785343073097,8.6250691569198e-07,2.28835317775513e-05
Psmb9,2.67023267259578,9.14328336631055e-07,2.4214953689487e-05
Cd74,2.50889655579601,9.1974411978582e-07,2.43148096640337e-05
Foxo3,-0.78784964040515,9.21838911674075e-07,2.43266704227134e-05
Fbxo31,-0.785684542470057,9.26638495664229e-07,2.44097391959465e-05
Mfsd7a,3.20556036110914,9.40037286497895e-07,2.47186317079464e-05
Zc3h7a,1.12014381276434,9.60252902403317e-07,2.52053594879507e-05
Ttc39c,1.56323775426381,9.6362571624127e-07,2.52490440330026e-05
Cxcr4,-3.78888616114943,9.90466292712194e-07,2.59063909269041e-05
Sqstm1,1.50034200871685,1.06230261696928e-06,2.77362333455337e-05
Usp12,1.67133953938598,1.08659131448584e-06,2.8320364101361e-05
Ptpn9,0.512022578241577,1.09735746951093e-06,2.85299339552144e-05
Tor1aip2,1.09883310731238,1.09849319397192e-06,2.85299339552144e-05
Akna,2.01668394285877,1.1023644961237e-06,2.8580250041607e-05
Traf3ip3,-3.67829378705901,1.1150692952731e-06,2.88590088363325e-05
Neurl2,-0.900188953170671,1.1221291870617e-06,2.89909530181779e-05
Kctd12,2.28185183937721,1.16916953507551e-06,3.01535556533088e-05
Sp110,2.84562955501066,1.20076719468645e-06,3.09145254408995e-05
Timm10,0.69393948113768,1.22810187406921e-06,3.15632860782519e-05
Lcp2,3.59677445897371,1.3262887094233e-06,3.40275947011415e-05
Chst14,-0.484662751347626,1.38384195800395e-06,3.54426628342849e-05
Mapkbp1,1.21027144470866,1.39072731052176e-06,3.5557384420226e-05
Hyal1,-1.05936315066113,1.39913770006862e-06,3.57106337333575e-05
Plagl2,1.67444008307195,1.41605715341417e-06,3.60801596778527e-05
Dyrk2,1.18779281280719,1.42282909207928e-06,3.6190306923834e-05
Bambi-ps1,2.48147281714568,1.43489266192211e-06,3.64344394465378e-05
Nat6,-0.840698348137379,1.44262422356799e-06,3.65679258591556e-05
Nfe2l1,0.547748270318765,1.47951188400854e-06,3.74387442155448e-05
Sec22c,-0.563766552227766,1.54965323592094e-06,3.91466248212644e-05
Pglyrp2,3.98466785204452,1.57424197427357e-06,3.96999110850083e-05
Slc39a14,0.770966213185702,1.63485929678468e-06,4.11583487016763e-05
Sema6b,-2.12240943383084,1.71942081789593e-06,4.32136068824253e-05
Rnd3,0.852740243983796,1.72312459142558e-06,4.32331667437814e-05
Nat8l,-2.97011089467937,1.72842114114407e-06,4.32925552946222e-05
Kcnj10,-3.0225387477198,1.74428433856852e-06,4.3615962699434e-05
Sntb1,1.52641049528766,1.74823371188174e-06,4.36408746523452e-05
Srgn,3.4344207205572,1.7911592557636e-06,4.46370176756737e-05
Klc4,-0.697727776105831,1.79656049984022e-06,4.46962475869341e-05
Ampd3,1.80331730712178,1.80916457971524e-06,4.4836966982804e-05
Ddx21,0.565016517285234,1.81398884386656e-06,4.4836966982804e-05
Oas1a,3.15771220483204,1.81435283906596e-06,4.4836966982804e-05
Pnpt1,1.62195912785071,1.805303320336e-06,4.4836966982804e-05
Mvb12b,-0.449078858219486,1.81791185838891e-06,4.48499189370139e-05
Lrch1,1.55615708888605,1.82251355686094e-06,4.48885089054849e-05
Tmem200b,1.97786139665369,1.86208805508235e-06,4.57869172678983e-05
Elavl1,0.389821528184471,1.86633787779739e-06,4.58151846479897e-05
Prdx5,1.03879400404412,1.86982079668285e-06,4.58245634052723e-05
Ttc5,-0.476144520585205,1.90098381186077e-06,4.65111569067524e-05
Spata5,0.571589896823792,1.95954503464338e-06,4.78647215239006e-05
Nedd4l,0.619935835625043,1.97548497605546e-06,4.81744504556891e-05
Slc25a22,1.52479024111857,1.99624715904369e-06,4.86005609824508e-05
Azi2,1.10436526219512,2.00493668942225e-06,4.87318328886218e-05
Tmem86a,-1.41021760638842,2.02460315053344e-06,4.91290399976735e-05
Sf1,0.392504974339108,2.0285250319657e-06,4.91435129875233e-05
Samd1,-0.958579917299695,2.14274235756921e-06,5.18256081180979e-05
Sav1,1.06021178678576,2.16727238363151e-06,5.23332537341609e-05
Arhgef39,-1.93759341921937,2.32763702256247e-06,5.61138987266366e-05
Itpkb,0.880173211012108,2.33420625771722e-06,5.61806190171743e-05
Aph1c,-2.89913252362973,2.34691343445726e-06,5.63946125762755e-05
Kars,0.68269437852018,2.41140846484359e-06,5.78503154114586e-05
Wnt9a,-1.33404883748184,2.453446841993e-06,5.87634318168113e-05
Trim13,1.31222533719827,2.53571803065072e-06,6.0635665140706e-05
Notch2,1.28029467502889,2.58458869570892e-06,6.17044454687988e-05
Rtn4rl1,-2.88847587898578,2.60768666642999e-06,6.21554734782298e-05
Tmem144,-0.649503047677018,2.63462972258659e-06,6.26965507896693e-05
Rasgrp1,1.7892788580387,2.72713797615887e-06,6.47936414978711e-05
Usp25,1.38396668638456,2.7409054013585e-06,6.50162119121604e-05
A930015D03Rik,2.45643087140857,2.79389268225395e-06,6.60610336933583e-05
Slc46a3,-1.83227702679959,2.79015394472791e-06,6.60610336933583e-05
Crat,-0.560732175144042,2.82835746448821e-06,6.67691159907455e-05
Apol9b,3.13303419477757,2.88425330313074e-06,6.79800563216365e-05
Lsg1,0.420938766088797,2.96491884091854e-06,6.97700169284938e-05
Clasp1,0.396756406671105,3.01626185651746e-06,7.07528852628811e-05
Fam83c,2.20057378195798,3.0135539315099e-06,7.07528852628811e-05
4930453N24Rik,0.895350795905896,3.03086828127598e-06,7.08705244631272e-05
Zfand4,-1.14743509783406,3.02706413082887e-06,7.08705244631272e-05
Arel1,1.23486996276948,3.06585120414007e-06,7.14968817204503e-05
Trim26,1.34857834525639,3.06733137168531e-06,7.14968817204503e-05
Gm6377,3.46292455427763,3.1211815198654e-06,7.26375125993241e-05
Nmd3,0.623198643731425,3.1399064116391e-06,7.29583914327085e-05
Ino80,0.835126455807223,3.18552899693265e-06,7.39022723966573e-05
Ep400,1.08431493245557,3.19287312045146e-06,7.39565501160372e-05
Lhfpl2,-1.82965395168801,3.26894326212393e-06,7.56000681184153e-05
Prpf38a,1.24509858227141,3.33990974038216e-06,7.71206033490118e-05
Wdr59,1.11887214124839,3.35086757505077e-06,7.7252918914353e-05
Polr3g,-0.854893624182326,3.42799758321566e-06,7.88281977487254e-05
Tlk2,1.02301282414692,3.42986406499056e-06,7.88281977487254e-05
Ltv1,0.506277055720568,3.49613607592311e-06,8.02265511335275e-05
Mknk2,-0.805099455616054,3.50402154015075e-06,8.02828377059656e-05
Gm16712,2.85759114497845,3.5391157285097e-06,8.0961381170149e-05
Bfar,0.581574410919833,3.60199473663612e-06,8.22724547418988e-05
Peli2,-1.26615523607009,3.6506078751874e-06,8.32541407091348e-05
Rars,0.77352322517699,3.68099444380863e-06,8.38177748699598e-05
Cebpa,-2.76155326325216,3.79614155781215e-06,8.63067383713046e-05
Ldlrap1,-1.08678899248402,3.80631498640835e-06,8.64051042536753e-05
Slx1b,-0.89282040001947,3.83386013684344e-06,8.6896909666062e-05
Lrsam1,-0.48850714088564,3.8448832837852e-06,8.7013300410073e-05
Tsr1,0.549406391675036,3.85137732494444e-06,8.70269940489739e-05
Ptges,2.23053373732354,4.06693762219712e-06,9.17575636348535e-05
Adrbk2,2.29222631903963,4.08918470746841e-06,9.21188591569636e-05
Rbm43,1.49996403227345,4.16358853351464e-06,9.36522242743977e-05
Rttn,-1.45429480720332,4.19089069493368e-06,9.412307399655e-05
Ccl9,3.3417758366536,4.32006096404819e-06,9.68768754578212e-05
Sub1,0.498259276867849,4.37908614760274e-06,9.80517198322322e-05
Ankrd33b,3.09391720892169,4.47419324271887e-06,0.0001000296940104
Tbc1d4,-1.21528287750658,4.49107568038899e-06,0.0001002554628471
Ctns,-0.594280854345827,4.54185226640372e-06,0.000101236037395
Mllt6,1.48963500451372,4.60553727715758e-06,0.000102254912612
Slco3a1,1.52083579240048,4.60734115454544e-06,0.000102254912612
Fgd4,-1.1191721270234,4.60832127484305e-06,0.000102254912612
Itga4,3.26428692188773,4.66108960339875e-06,0.0001032707378696
Smg7,0.937451952903756,4.6910774557232e-06,0.0001037795548513
Psma4,0.435151248059349,4.74545115206305e-06,0.0001048255263455
Klf6,1.44398375384464,4.84146241461073e-06,0.000106786763527
Snx4,0.372580895602399,4.94005033366687e-06,0.0001087989028776
Ccnl1,0.96804716036834,4.99304752783933e-06,0.0001098024648309
Jade1,-0.939831485865719,5.12554370629226e-06,0.0001125487145491
Rgs9,1.77771648386493,5.1348648008084e-06,0.0001125861009292
Nup98,0.649234260202586,5.22609639765501e-06,0.0001144166704659
Socs7,1.02334106642266,5.33668711714842e-06,0.0001166650328657
Zcchc11,1.80902156456475,5.53245048321453e-06,0.0001207659575198
Il6ra,-1.64822096774147,5.64137427826869e-06,0.0001229619897997
Mak,-2.14019106997,5.78195029959004e-06,0.0001258404440756
Sap30,1.33654149802736,5.82002182179347e-06,0.0001262970374191
Usp42,1.32440797193812,5.81746174456436e-06,0.0001262970374191
Irak3,1.23386161610532,5.908742929901e-06,0.0001280343152757
Celf5,-0.710067848838098,6.02339334174331e-06,0.0001303275355846
Fbxo21,-0.791954459436938,6.04275191912495e-06,0.0001305552454105
Fam83f,-2.27065420959364,6.07860283388297e-06,0.0001311380915023
St3gal3,0.834135290484401,6.10651534976605e-06,0.0001315482271703
Ston2,-0.933515630633318,6.29199510492908e-06,0.0001353465846588
Prokr1,-2.35017401579802,6.35601517912135e-06,0.0001365249888329
H2-T22,1.96683021553454,6.50034357842842e-06,0.0001394224635733
Dtwd1,1.01225956997653,6.69571730392319e-06,0.0001434047975614
Rfx5,1.32186805038368,6.82174455803246e-06,0.0001458925341224
Iqsec1,-0.719319125722984,7.03070072509966e-06,0.000150144068375
Dhrs3,-1.47682383548953,7.11803065910776e-06,0.0001517896927565
Arhgap12,-0.430158957919512,7.18580589440403e-06,0.0001526892564349
Fam117b,-0.367572234419614,7.19489462766866e-06,0.0001526892564349
Ptgs2,2.20291473708647,7.18195908994146e-06,0.0001526892564349
Tgif1,0.763858093059135,7.20154362803883e-06,0.0001526892564349
Atf4,0.515659553951678,7.28925844973254e-06,0.0001543275950861
Lbh,-1.34646462829184,7.30015075486176e-06,0.000154337092783
Msrb2,-0.586426774784964,7.32202373872668e-06,0.0001545783811584
Spata2l,-0.895608601055863,7.40357356703987e-06,0.0001560456816762
Myo1e,-1.17474876908114,7.41264504917516e-06,0.0001560456816762
Top1,0.712277569251008,7.47434765777099e-06,0.0001570536467918
Zbtb1,-0.657906290406519,7.48178152263185e-06,0.0001570536467918
Uspl1,0.399288685202363,7.51398191332941e-06,0.0001575058506598
Ski,-0.657712189062658,7.56121877481553e-06,0.0001582715170739
Rhob,0.811376470847693,7.59533204778474e-06,0.0001587607029733
Baz2b,0.736457397957148,7.64296514710183e-06,0.0001595307047229
Stau1,0.4805644234987,7.66723696653315e-06,0.0001598116049244
Tmem19,-0.532144102595479,7.82551565771277e-06,0.0001628809442108
Rassf10,2.77997301686022,7.95742587098443e-06,0.0001653935858247
Sord,-0.721653321560248,8.20245168356946e-06,0.0001702469536233
Mvp,0.54612897880475,8.31726084377995e-06,0.0001723877710369
Psma6,0.565833810395167,8.33185498716904e-06,0.0001724483935579
Psme2b,1.55891463957412,8.38658274003595e-06,0.0001733383492758
Elk4,0.599342479864904,8.4162480428538e-06,0.0001737085385157
Serpinb2,2.89159306901826,8.56217383189404e-06,0.0001764739259243
Tnfsf11,3.93352958216926,8.76836473873643e-06,0.0001804719973663
Adrb1,-2.05279434991232,8.83640860438633e-06,0.0001816195359605
Cdc25b,-2.02255249523211,8.86522960712875e-06,0.0001819588376863
Eif1a,0.798798440177035,8.94718137669819e-06,0.0001833861947085
Il21r,-2.63570817911153,8.96845086190791e-06,0.0001835675440959
Rapgef2,1.38778269172568,9.00141196972966e-06,0.0001839873666509
Amigo3,1.11076141483845,9.04864251167372e-06,0.0001846972914882
Optn,0.849965789631263,9.07330304954042e-06,0.0001849452034015
Abi3,-2.29586884866727,9.12802450915624e-06,0.0001857065543816
Skiv2l2,0.351143344775059,9.1357873213886e-06,0.0001857065543816
Ppa1,0.857930516372603,9.19663324120604e-06,0.0001866781817291
A3galt2,2.17350924967413,9.20885062122866e-06,0.0001866781817291
Foxj2,-0.467180819142623,9.24120972375796e-06,0.0001870775305447
Ppp2r1b,0.49155472601311,9.25813180016223e-06,0.0001871637096344
Col9a3,1.09252086732149,9.30813828982617e-06,0.0001876612109782
Tmem67,1.65610145518163,9.29926298080263e-06,0.0001876612109782
Usp31,0.927224587023807,9.62930970397633e-06,0.0001938718512334
Eif2s1,0.499416063390352,9.6461355522479e-06,0.0001939463825729
Bud31,0.521699562875333,9.71903740498385e-06,0.0001951466505038
Gpr183,-3.17290815033561,9.8062050406864e-06,0.0001966297124711
Ddhd1,1.76167679523629,1.00882900135284e-05,0.0002020118561245
Slc39a1,0.410414250170298,1.03366377485127e-05,0.0002067047803078
Tfec,3.0488079243212,1.05327057382812e-05,0.0002103409802707
Mtmr7,1.62521188928321,1.05977321962002e-05,0.0002113539627468
D330045A20Rik,-1.71001272077126,1.06492742193762e-05,0.0002120956528489
Samd4,0.600025469434231,1.07473074067569e-05,0.0002137600388385
P2ry1,-1.64209665843519,1.08431139446238e-05,0.0002153757229484
Fnbp4,1.27557846173534,1.08633728979758e-05,0.0002154884895117
Pcbp1,0.393392930567819,1.11682361891439e-05,0.0002212388664921
Psmb8,2.50193293208352,1.12151212241418e-05,0.0002218702295185
Foxs1,1.84649126158686,1.12837861948008e-05,0.0002229302037256
Ebi3,3.52596402196083,1.15342588094257e-05,0.0002272710355809
Cacybp,0.860867094695661,1.15254030216867e-05,0.0002272710355809
Kmt2a,0.626768076762188,1.15596315630157e-05,0.0002274676900642
Mat2a,0.353120318372251,1.16231189637734e-05,0.0002284128351684
Otud5,0.601544236802248,1.19972231912153e-05,0.0002354514798403
Etf1,0.580062127111437,1.23516183386264e-05,0.0002420851668544
1810034E14Rik,-1.16652940976308,1.24740415224638e-05,0.0002441607756542
Mtcl1,-0.717801484124454,1.26165060732322e-05,0.0002466226544315
Parp3,0.755725879845416,1.27361360144852e-05,0.0002481883636276
Gm13889,3.00055108382015,1.27469866012557e-05,0.0002481883636276
Adipor2,-0.369508940477947,1.27365540118576e-05,0.0002481883636276
3110001I22Rik,1.24304125626597,1.2787031545882e-05,0.0002486404634013
Rcl1,0.637782595456779,1.28100976194071e-05,0.0002487616591584
Rtn1,3.1115234167594,1.29193783839822e-05,0.0002505545587381
Etnk1,1.34226028800288,1.31057408203912e-05,0.0002538356983535
Armc8,1.04353627427605,1.33150880739998e-05,0.0002575008547711
H2-K1,1.56081121931885,1.33298250033794e-05,0.0002575008547711
Ubr4,0.694076300511128,1.34991075091386e-05,0.0002601965589765
Plekhn1,1.69732297634717,1.35221922651221e-05,0.0002601965589765
Ccdc69,-1.41736144570073,1.35119303674066e-05,0.0002601965589765
Areg,2.80606085687713,1.37680563594727e-05,0.0002645830128482
Srfbp1,0.654458978389514,1.38894059453541e-05,0.0002665683650135
Tmem171,2.85259282200341,1.45534773775292e-05,0.0002789510877887
Idh1,-0.645488435461774,1.46347822370972e-05,0.0002801461294039
